Date,ID,replicate,Precursor.Ion.Name,MassFeature_Column,QC_area,ID_rep,PresAbs,LogArea,CultureID_short,Org_Name,Org_Type,Org_Type_Specific,BioVol_perFilter_uL,Species,biovolArea,LogBioArea
170213,Np,A,Dexpanthenol,Dexpanthenol_X_HILICPos,NA,Np_A,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,NA,0
170213,Np,C,Dexpanthenol,Dexpanthenol_X_HILICPos,NA,Np_C,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,NA,0
170213,Np,F,Dexpanthenol,Dexpanthenol_X_HILICPos,NA,Np_F,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,NA,0
170213,Pt,C,Dexpanthenol,Dexpanthenol_X_HILICPos,NA,Pt_C,0,0,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,NA,0
170213,Pt,F,Dexpanthenol,Dexpanthenol_X_HILICPos,NA,Pt_F,0,0,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,NA,0
170213,Pc55x,A,I206.1389R6.76_HILICPos,I206.1389R6.76_HILICPos_X_HILICPos,NA,Pc55x_A,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,NA,0
170213,Pc55x,B,I206.1389R6.76_HILICPos,I206.1389R6.76_HILICPos_X_HILICPos,NA,Pc55x_B,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,NA,0
170213,Pc55x,C,I206.1389R6.76_HILICPos,I206.1389R6.76_HILICPos_X_HILICPos,NA,Pc55x_C,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,NA,0
170213,Np,A,I206.1389R6.76_HILICPos,I206.1389R6.76_HILICPos_X_HILICPos,NA,Np_A,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,NA,0
170213,Np,C,I206.1389R6.76_HILICPos,I206.1389R6.76_HILICPos_X_HILICPos,NA,Np_C,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,NA,0
170213,Np,F,I206.1389R6.76_HILICPos,I206.1389R6.76_HILICPos_X_HILICPos,NA,Np_F,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,NA,0
170213,Pt,C,I206.1389R6.76_HILICPos,I206.1389R6.76_HILICPos_X_HILICPos,NA,Pt_C,0,0,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,NA,0
170213,Pt,F,I206.1389R6.76_HILICPos,I206.1389R6.76_HILICPos_X_HILICPos,NA,Pt_F,0,0,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,NA,0
170213,Pc55x,A,I236.1493R8.23_HILICPos,I236.1493R8.23_HILICPos_X_HILICPos,NA,Pc55x_A,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,NA,0
170213,Pc55x,B,I236.1493R8.23_HILICPos,I236.1493R8.23_HILICPos_X_HILICPos,NA,Pc55x_B,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,NA,0
170213,Pc55x,C,I236.1493R8.23_HILICPos,I236.1493R8.23_HILICPos_X_HILICPos,NA,Pc55x_C,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,NA,0
170213,Np,A,I236.1493R8.23_HILICPos,I236.1493R8.23_HILICPos_X_HILICPos,418142336,Np_A,1,8.621324141146129,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,94398037.18919641,7.974962964141678
170213,Np,C,I236.1493R8.23_HILICPos,I236.1493R8.23_HILICPos_X_HILICPos,223292016,Np_C,1,8.34887319477259,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,43981700.75222625,7.643272019318213
170213,Np,F,I236.1493R8.23_HILICPos,I236.1493R8.23_HILICPos_X_HILICPos,239772800,Np_F,1,8.379799914876637,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,42082457.978584304,7.624101098430853
170213,Pt,C,I236.1493R8.23_HILICPos,I236.1493R8.23_HILICPos_X_HILICPos,89987360,Pt_C,1,7.954181510908536,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,1714091.9674749174,6.234034119743166
170213,Pt,F,I236.1493R8.23_HILICPos,I236.1493R8.23_HILICPos_X_HILICPos,141980016,Pt_F,1,8.152227220779622,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,2557568.08051637,6.407827203126741
170213,Pc55x,A,I236.1492R9.91_HILICPos,I236.1492R9.91_HILICPos_X_HILICPos,NA,Pc55x_A,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,NA,0
170213,Pc55x,B,I236.1492R9.91_HILICPos,I236.1492R9.91_HILICPos_X_HILICPos,NA,Pc55x_B,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,NA,0
170213,Pc55x,C,I236.1492R9.91_HILICPos,I236.1492R9.91_HILICPos_X_HILICPos,NA,Pc55x_C,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,NA,0
170213,Np,A,I236.1492R9.91_HILICPos,I236.1492R9.91_HILICPos_X_HILICPos,10465588224,Np_A,1,10.019763643115029,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,2362666731.684323,9.373402466110576
170213,Np,C,I236.1492R9.91_HILICPos,I236.1492R9.91_HILICPos_X_HILICPos,5591823360,Np_C,1,9.747553444034311,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,1101418250.7932944,9.041952268579935
170213,Np,F,I236.1492R9.91_HILICPos,I236.1492R9.91_HILICPos_X_HILICPos,6073849344,Np_F,1,9.78346401545829,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,1066019622.6891952,9.027765199012507
170213,Pt,C,I236.1492R9.91_HILICPos,I236.1492R9.91_HILICPos_X_HILICPos,2634377728,Pt_C,1,9.420678046033798,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,50179999.75618379,7.700530654868428
170213,Pt,F,I236.1492R9.91_HILICPos,I236.1492R9.91_HILICPos_X_HILICPos,6067926016,Pt_F,1,9.783040276953383,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,109305058.06856976,8.038640259300502
170213,Pc55x,A,Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,367699,Pc55x_A,1,5.565492448756346,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,92370.67741217822,4.965534128588674
170213,Pc55x,B,Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,470878,Pc55x_B,1,5.6729084001437275,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,113342.14806402088,5.054391439146406
170213,Pc55x,C,Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,245011,Pc55x_C,1,5.389185582862736,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,96741.66666465625,4.985613565138733
170213,Np,A,Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,4932398,Np_A,1,6.693058112982478,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,1113517.2159078338,6.0466969359780265
170213,Np,C,Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,5604953,Np_C,1,6.7485719751957145,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,1104004.3884788642,6.042970799741338
170213,Np,F,Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,8166520,Np_F,1,6.912037030000463,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,1433303.6721899577,6.1563382135546805
170213,Pt,C,Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,16965096,Pt_C,1,7.229556321520323,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,323153.5493544966,5.509408930354953
170213,Pt,F,Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,17532288,Pt_F,1,7.2438385961242595,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,315819.2359072575,5.49943857847138
170213,Pc55x,A,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,22179832,Pc55x_A,1,7.345958252284319,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,5571856.618397949,6.745999932116647
170213,Pc55x,B,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,26679948,Pc55x_B,1,7.426184978792672,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,6421966.234473425,6.8076680177953515
170213,Pc55x,C,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,15249002,Pc55x_C,1,7.183241421382751,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,6021010.7646296555,6.7796694036587475
170213,Np,A,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,46328012,Np_A,1,7.665843664417398,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,10458815.152545419,7.0194824874129464
170213,Np,C,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,68925064,Np_C,1,7.83837717803982,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,13576130.456791801,7.132776002585444
170213,Np,F,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,66274860,Np_F,1,7.821348818995977,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,11631882.394444065,7.0656500025501945
170213,Pt,C,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,153505568,Pt_C,1,8.186124132958604,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,2923995.781979544,6.465976741793234
170213,Pt,F,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,147916416,Pt_F,1,8.170016375366638,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,2664503.8844479416,6.425616357713758
170213,Pc55x,A,Adenine,Adenine_X_HILICPos,90717160,Pc55x_A,1,7.957689445697477,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,22789307.346794408,7.357731125529806
170213,Pc55x,B,Adenine,Adenine_X_HILICPos,79695360,Pc55x_B,1,7.901433036765536,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,19182980.07792984,7.282916075768215
170213,Pc55x,C,Adenine,Adenine_X_HILICPos,91311712,Pc55x_C,1,7.960526485428643,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,36054084.122276515,7.55695446770464
170213,Np,A,Adenine,Adenine_X_HILICPos,357744928,Np_A,1,8.553573485178909,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,80762974.97316892,7.907212308174456
170213,Np,C,Adenine,Adenine_X_HILICPos,229632256,Np_C,1,8.361032892518974,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,45230534.200786695,7.655431717064598
170213,Np,F,Adenine,Adenine_X_HILICPos,212546864,Np_F,1,8.327454701598873,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,37304041.46241723,7.571755885153089
170213,Pt,C,Adenine,Adenine_X_HILICPos,773880192,Pt_C,1,8.888673730733624,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,14740979.409720954,7.168526339568253
170213,Pt,F,Adenine,Adenine_X_HILICPos,800384512,Pt_F,1,8.903298676143566,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,14417788.768462116,7.158898658490685
170213,Pc55x,A,Adenosine,Adenosine_X_HILICPos,15548930,Pc55x_A,1,7.191700508405669,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,3906089.4838836663,6.591742188237997
170213,Pc55x,B,Adenosine,Adenosine_X_HILICPos,21847412,Pc55x_B,1,7.339399998712061,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,5258756.2080192035,6.7208830377147395
170213,Pc55x,C,Adenosine,Adenosine_X_HILICPos,7979541,Pc55x_C,1,6.90197791053615,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,3150691.5834756717,6.498405892812146
170213,Np,A,Adenosine,Adenosine_X_HILICPos,97308528,Np_A,1,7.988150902971792,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,21967959.84076092,7.34178972596734
170213,Np,C,Adenosine,Adenosine_X_HILICPos,205114256,Np_C,1,8.311995846067893,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,40401237.75588791,7.606394670613517
170213,Np,F,Adenosine,Adenosine_X_HILICPos,143998208,Np_F,1,8.158357087508069,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,25273085.759316497,7.402658271062286
170213,Pt,C,Adenosine,Adenosine_X_HILICPos,95209176,Pt_C,1,7.978678806516029,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,1813557.857586951,6.2585314153506575
170213,Pt,F,Adenosine,Adenosine_X_HILICPos,79636088,Pt_F,1,7.901109917832746,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,1434530.8759930886,6.156709900179866
170213,Pc55x,A,Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,92665,Pc55x_A,1,4.966915730076337,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,23278.629592137848,4.366957409908665
170213,Pc55x,B,Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,101487,Pc55x_B,1,5.006410414763014,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,24428.311750757704,4.387893453765693
170213,Pc55x,C,Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,NA,Pc55x_C,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,NA,0
170213,Np,A,Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,16773811,Np_A,1,7.224631745267853,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,3786784.303473523,6.5782705682634015
170213,Np,C,Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,17038846,Np_C,1,7.231440177707475,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,3356131.756790029,6.525839002253098
170213,Np,F,Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,12655163,Np_F,1,7.10226774329472,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,2221104.1667763605,6.346568926848938
170213,Pt,C,Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,1508051,Pt_C,1,6.178416028963497,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,28725.568853698085,4.458268637798126
170213,Pt,F,Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,1667155,Pt_F,1,6.221975979261321,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,30031.426488029618,4.477575961608441
170213,Pc55x,A,Asparagine,Asparagine_X_HILICPos,6843655,Pc55x_A,1,6.835288107915699,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,1719213.4009753645,6.235329787748028
170213,Pc55x,B,Asparagine,Asparagine_X_HILICPos,7124124,Pc55x_B,1,6.8527314700341995,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,1714804.0835087744,6.234214509036878
170213,Pc55x,C,Asparagine,Asparagine_X_HILICPos,4618156,Pc55x_C,1,6.664468599173379,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,1823461.429721042,6.2608965814493756
170213,Np,A,Asparagine,Asparagine_X_HILICPos,165296592,Np_A,1,8.218263899603802,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,37316656.304477684,7.57190272259935
170213,Np,C,Asparagine,Asparagine_X_HILICPos,179076112,Np_C,1,8.253037656655813,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,35272519.416261405,7.547436481201437
170213,Np,F,Asparagine,Asparagine_X_HILICPos,159695136,Np_F,1,8.203291688583507,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,28028049.262069367,7.447592872137725
170213,Pt,C,Asparagine,Asparagine_X_HILICPos,305324704,Pt_C,1,8.484761944740299,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,5815868.168574529,6.76461455357493
170213,Pt,F,Asparagine,Asparagine_X_HILICPos,335607648,Pt_F,1,8.52583184919585,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,6045494.51594634,6.78143183154297
170213,Pc55x,A,Aspartic acid,Aspartic acid_X_HILICPos,10334912,Pc55x_A,1,7.014306783036155,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,2596261.6771741277,6.4143484628684835
170213,Pc55x,B,Aspartic acid,Aspartic acid_X_HILICPos,9365436,Pc55x_B,1,6.97152800039641,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,2254296.513738402,6.35301103939909
170213,Pc55x,C,Aspartic acid,Aspartic acid_X_HILICPos,7152162,Pc55x_C,1,6.854437342883676,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,2824004.1146545303,6.450865325159673
170213,Np,A,Aspartic acid,Aspartic acid_X_HILICPos,114996808,Np_A,1,8.060685785682084,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,25961190.780315723,7.414324608677633
170213,Np,C,Aspartic acid,Aspartic acid_X_HILICPos,108390920,Np_C,1,8.034992902506225,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,21349697.55344273,7.32939172705185
170213,Np,F,Aspartic acid,Aspartic acid_X_HILICPos,110565296,Np_F,1,8.043618832928916,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,19405284.597793143,7.287920016483133
170213,Pt,C,Aspartic acid,Aspartic acid_X_HILICPos,185862864,Pt_C,1,8.269192625000613,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,3540342.135098563,6.549045233835243
170213,Pt,F,Aspartic acid,Aspartic acid_X_HILICPos,226970288,Pt_F,1,8.355969008725257,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,4088546.967161968,6.611568991072376
170213,Pc55x,A,Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,42149512,Pc55x_A,1,7.624792550800997,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,10588494.872253487,7.024834230633326
170213,Pc55x,B,Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,46540160,Pc55x_B,1,7.6678278720103945,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,11202395.749309208,7.049310911013073
170213,Pc55x,C,Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,33481090,Pc55x_C,1,7.524799588308067,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,13219881.753673736,7.121227570584064
170213,Np,A,Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,113405408,Np_A,1,8.054633765390719,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,25601923.077791367,7.408272588386268
170213,Np,C,Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,93022160,Np_C,1,7.968586419729245,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,18322521.68140983,7.262985244274869
170213,Np,F,Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,89187112,Np_F,1,7.950302101106229,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,15653205.4218464,7.194603284660446
170213,Pt,C,Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,284196736,Pt_C,1,8.453619085747224,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,5413419.644272148,6.733471694581854
170213,Pt,F,Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,330272960,Pt_F,1,8.51887301873077,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,5949397.698008851,6.774473001077891
170213,Pc55x,A,Citrulline,Citrulline_X_HILICPos,3899902,Pc55x_A,1,6.591053693848557,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,979705.1109225444,5.991095373680886
170213,Pc55x,B,Citrulline,Citrulline_X_HILICPos,3936432,Pc55x_B,1,6.595102753611179,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,947514.3425429725,5.976585792613857
170213,Pc55x,C,Citrulline,Citrulline_X_HILICPos,1621245,Pc55x_C,1,6.209848649708477,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,640142.4563457993,5.806276631984473
170213,Np,A,Citrulline,Citrulline_X_HILICPos,295665088,Np_A,1,8.47080004625732,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,66748094.05707014,7.824438869252869
170213,Np,C,Citrulline,Citrulline_X_HILICPos,333383552,Np_C,1,8.522944169421658,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,65666367.6670744,7.817342993967281
170213,Np,F,Citrulline,Citrulline_X_HILICPos,278878240,Np_F,1,8.445414628942983,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,48945842.964429446,7.689715812497201
170213,Pt,C,Citrulline,Citrulline_X_HILICPos,167114304,Pt_C,1,8.223013624533726,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,3183216.9110924187,6.502866233368356
170213,Pt,F,Citrulline,Citrulline_X_HILICPos,186301024,Pt_F,1,8.27021524199408,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,3355948.0113730524,6.5258152243412
170213,Pc55x,A,Creatine,Creatine_X_HILICPos,NA,Pc55x_A,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,NA,0
170213,Pc55x,B,Creatine,Creatine_X_HILICPos,NA,Pc55x_B,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,NA,0
170213,Pc55x,C,Creatine,Creatine_X_HILICPos,NA,Pc55x_C,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,NA,0
170213,Np,A,Creatine,Creatine_X_HILICPos,NA,Np_A,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,NA,0
170213,Np,C,Creatine,Creatine_X_HILICPos,NA,Np_C,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,NA,0
170213,Np,F,Creatine,Creatine_X_HILICPos,NA,Np_F,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,NA,0
170213,Pt,C,Creatine,Creatine_X_HILICPos,NA,Pt_C,0,0,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,NA,0
170213,Pt,F,Creatine,Creatine_X_HILICPos,NA,Pt_F,0,0,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,55.51368,Phaeodactylum tricornutum,NA,0
170213,Pc55x,A,Cystathionine,Cystathionine_X_HILICPos,NA,Pc55x_A,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,3.980689655,Pseudo-nitzschia pungens,NA,0
170213,Pc55x,B,Cystathionine,Cystathionine_X_HILICPos,NA,Pc55x_B,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,4.154482759,Pseudo-nitzschia pungens,NA,0
170213,Pc55x,C,Cystathionine,Cystathionine_X_HILICPos,NA,Pc55x_C,0,0,PC55x,Pseudo-nitzschia pungens Pc55x,Diatom,Diatom,2.532631579,Pseudo-nitzschia pungens,NA,0
170213,Np,A,Cystathionine,Cystathionine_X_HILICPos,NA,Np_A,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,4.429566,Navicula pelliculosa,NA,0
170213,Np,C,Cystathionine,Cystathionine_X_HILICPos,NA,Np_C,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.07693,Navicula pelliculosa,NA,0
170213,Np,F,Cystathionine,Cystathionine_X_HILICPos,NA,Np_F,0,0,Np,Navicula pelliculosa CCMP543,Diatom,Diatom,5.69769,Navicula pelliculosa,NA,0
170213,Pt,C,Cystathionine,Cystathionine_X_HILICPos,8579525,Pt_C,1,6.933463244073723,Pt,Phaeodactylum tricornutum CCMP2561,Diatom,Diatom,52.49856,Phaeodactylum tricornutum,163424.00629655368,5.2133158529083525
