Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 0.2. Blank can be this fraction of a sample: 5. S/N ratio: 10. Parts per million flexibility: 4. Processed on: 2020-06-02 14:53:16. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","BlankFlag","Flags","QC_area"
"3226","161110_Smp_Cy_C","I313.1548R4.98_CyanoAq",4.98,144645,0,"52954",-0.3,NA,NA,NA,5.01,NA,0,NA,"",144645
"3227","161110_Smp_To_A","I313.1548R4.98_CyanoAq",4.98,34564,0,"19148",0,NA,NA,"areaminFlag",5.01,NA,0,NA,"areaminFlag, ",NA
"3228","161110_Smp_To_B","I313.1548R4.98_CyanoAq",4.98,31244,0,"19489",-0.5,NA,NA,"areaminFlag",5.01,NA,0,NA,"areaminFlag, ",NA
"3229","161110_Smp_To_C","I313.1548R4.98_CyanoAq",4.99,42995,0,"19375",-0.4,NA,NA,NA,5.01,NA,0,NA,"",42995
"3230","161110_Smp_2090_A","I313.1548R4.98_CyanoAq",4.98,2973,0,"5011",-0.9,NA,NA,"areaminFlag",5.01,NA,0,NA,"areaminFlag, ",NA
"3231","161110_Smp_2090_B","I313.1548R4.98_CyanoAq",4.98,0,0,"0",NA,NA,NA,"areaminFlag",5.01,NA,0,NA,"areaminFlag, ",NA
"3232","161110_Smp_2090_C","I313.1548R4.98_CyanoAq",4.97,937,0,"2275",-0.1,NA,NA,"areaminFlag",5.01,NA,0,NA,"areaminFlag, ",NA
"3233","161110_Smp_371_A","I313.1548R4.98_CyanoAq",4.97,2710,0,"4538",-1.2,NA,NA,"areaminFlag",5.01,NA,0,NA,"areaminFlag, ",NA
"3234","161110_Smp_371_B","I313.1548R4.98_CyanoAq",4.99,14668,0,"12783",0.1,NA,NA,"areaminFlag",5.01,NA,0,NA,"areaminFlag, ",NA
"3235","161110_Smp_371_C","I313.1548R4.98_CyanoAq",4.98,3994,0,"5668",-0.2,NA,NA,"areaminFlag",5.01,NA,0,NA,"areaminFlag, ",NA
"3236","161110_Smp_Tp_A","I313.1548R4.98_CyanoAq",4.98,45465,0,"21536",-0.5,NA,NA,NA,5.01,NA,0,NA,"",45465
"3237","161110_Smp_Tp_E","I313.1548R4.98_CyanoAq",5,24961,0,"12134",-0.1,NA,NA,"areaminFlag",5.01,NA,0,NA,"areaminFlag, ",NA
"3238","161110_Smp_Tp_F","I313.1548R4.98_CyanoAq",4.98,28609,0,"16420",-0.1,NA,NA,"areaminFlag",5.01,NA,0,NA,"areaminFlag, ",NA
"3239","161110_Smp_Cy_A","I589.2805R5.44_CyanoAq",5.02,64376,0,"32245",16.6,NA,"ppmFlag",NA,5.47,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"3240","161110_Smp_Cy_B","I589.2805R5.44_CyanoAq",5.01,42533,0,"30085",16.9,NA,"ppmFlag",NA,5.47,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"3241","161110_Smp_Cy_C","I589.2805R5.44_CyanoAq",5.02,58321,0,"36100",17.6,NA,"ppmFlag",NA,5.47,"RTFlag",0,NA,"ppmFlag, RTFlag, ",NA
"3242","161110_Smp_To_A","I589.2805R5.44_CyanoAq",1.77,16665,0,"14637",3.9,NA,NA,"areaminFlag",5.47,"RTFlag",0,NA,"areaminFlag, RTFlag, ",NA
"3243","161110_Smp_To_B","I589.2805R5.44_CyanoAq",1.78,18843,0,"11248",3.3,NA,NA,"areaminFlag",5.47,"RTFlag",0,NA,"areaminFlag, RTFlag, ",NA
"3244","161110_Smp_To_C","I589.2805R5.44_CyanoAq",1.77,18467,0,"11955",3.8,NA,NA,"areaminFlag",5.47,"RTFlag",0,NA,"areaminFlag, RTFlag, ",NA
"3245","161110_Smp_2090_A","I589.2805R5.44_CyanoAq",6.48,2498,0,"3684",6.8,NA,"ppmFlag","areaminFlag",5.47,"RTFlag",18746,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3246","161110_Smp_2090_B","I589.2805R5.44_CyanoAq",11.45,1859,0,"4255",13.6,NA,"ppmFlag","areaminFlag",5.47,"RTFlag",18746,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3247","161110_Smp_2090_C","I589.2805R5.44_CyanoAq",4.43,1320,0,"2899",-8.8,NA,"ppmFlag","areaminFlag",5.47,"RTFlag",18746,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3248","161110_Smp_371_A","I589.2805R5.44_CyanoAq",6.36,1298,0,"3796",9.2,NA,"ppmFlag","areaminFlag",5.47,"RTFlag",1129,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3249","161110_Smp_371_B","I589.2805R5.44_CyanoAq",6.49,4745,0,"5291",7.6,NA,"ppmFlag","areaminFlag",5.47,"RTFlag",1129,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3250","161110_Smp_371_C","I589.2805R5.44_CyanoAq",0.62,16723,0,"44451",1.5,NA,NA,"areaminFlag",5.47,"RTFlag",1129,NA,"areaminFlag, RTFlag, ",NA
"3251","161110_Smp_Tp_A","I589.2805R5.44_CyanoAq",5.49,28978,0,"22210",-3.2,NA,NA,"areaminFlag",5.47,NA,1061,NA,"areaminFlag, ",NA
"3252","161110_Smp_Tp_E","I589.2805R5.44_CyanoAq",5.49,8919,0,"11664",0,NA,NA,"areaminFlag",5.47,NA,1061,NA,"areaminFlag, ",NA
"3253","161110_Smp_Tp_F","I589.2805R5.44_CyanoAq",5.5,13467,0,"8058",-2.2,NA,NA,"areaminFlag",5.47,NA,1061,NA,"areaminFlag, ",NA
"3254","161110_Smp_Cy_A","I567.4317R6.29_CyanoAq",12.12,643247,27013,"236249",-10,NA,"ppmFlag",NA,6.21,"RTFlag",967,NA,"ppmFlag, RTFlag, ",NA
"3255","161110_Smp_Cy_B","I567.4317R6.29_CyanoAq",12.12,468643,0,"163609",-10.2,NA,"ppmFlag",NA,6.21,"RTFlag",967,NA,"ppmFlag, RTFlag, ",NA
"3256","161110_Smp_Cy_C","I567.4317R6.29_CyanoAq",12.12,2066187,0,"358679",-9.9,NA,"ppmFlag",NA,6.21,"RTFlag",967,NA,"ppmFlag, RTFlag, ",NA
"3257","161110_Smp_To_A","I567.4317R6.29_CyanoAq",1.14,16790,0,"12943",-8.1,NA,"ppmFlag","areaminFlag",6.21,"RTFlag",1393,NA,"ppmFlag, areaminFlag, RTFlag, ",NA
"3258","161110_Smp_To_B","I567.4317R6.29_CyanoAq",1.11,14321,0,"9306",-10.2,NA,"ppmFlag","areaminFlag",6.21,"RTFlag",1393,NA,"ppmFlag, areaminFlag, RTFlag, ",NA
"3259","161110_Smp_To_C","I567.4317R6.29_CyanoAq",1.13,26058,0,"17712",-9.9,NA,"ppmFlag","areaminFlag",6.21,"RTFlag",1393,NA,"ppmFlag, areaminFlag, RTFlag, ",NA
"3260","161110_Smp_2090_A","I567.4317R6.29_CyanoAq",5.82,1359,0,"2609",-9.3,NA,"ppmFlag","areaminFlag",6.21,"RTFlag",1335,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3261","161110_Smp_2090_B","I567.4317R6.29_CyanoAq",8.02,1171,0,"2645",10.2,NA,"ppmFlag","areaminFlag",6.21,"RTFlag",1335,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3262","161110_Smp_2090_C","I567.4317R6.29_CyanoAq",6.33,1446,0,"2910",5.8,NA,"ppmFlag","areaminFlag",6.21,NA,1335,"BlankFlag","ppmFlag, areaminFlag, BlankFlag",NA
"3263","161110_Smp_371_A","I567.4317R6.29_CyanoAq",3.81,1090,0,"3161",-18.7,NA,"ppmFlag","areaminFlag",6.21,"RTFlag",1477,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3264","161110_Smp_371_B","I567.4317R6.29_CyanoAq",3.25,1092,0,"2844",10.6,NA,"ppmFlag","areaminFlag",6.21,"RTFlag",1477,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3265","161110_Smp_371_C","I567.4317R6.29_CyanoAq",10.02,1344,0,"2633",4.4,NA,"ppmFlag","areaminFlag",6.21,"RTFlag",1477,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3266","161110_Smp_Tp_A","I567.4317R6.29_CyanoAq",12.91,67584,0,"25084",16.3,NA,"ppmFlag",NA,6.21,"RTFlag",1765,NA,"ppmFlag, RTFlag, ",NA
"3267","161110_Smp_Tp_E","I567.4317R6.29_CyanoAq",12.91,11592,0,"7685",15.5,NA,"ppmFlag","areaminFlag",6.21,"RTFlag",1765,NA,"ppmFlag, areaminFlag, RTFlag, ",NA
"3268","161110_Smp_Tp_F","I567.4317R6.29_CyanoAq",15.14,55068,0,"18914",13.4,NA,"ppmFlag",NA,6.21,"RTFlag",1765,NA,"ppmFlag, RTFlag, ",NA
"3269","161110_Smp_Cy_A","I283.0872R1.5_CyanoAq",0.91,5249,0,"4224",-3.3,NA,NA,"areaminFlag",1.56,"RTFlag",43762,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"3270","161110_Smp_Cy_B","I283.0872R1.5_CyanoAq",1.09,2083,0,"5323",11,NA,"ppmFlag","areaminFlag",1.56,"RTFlag",43762,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3271","161110_Smp_Cy_C","I283.0872R1.5_CyanoAq",0.92,22811,0,"16591",-4.5,NA,"ppmFlag","areaminFlag",1.56,"RTFlag",43762,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3272","161110_Smp_To_A","I283.0872R1.5_CyanoAq",7.73,94508,0,"22514",9.6,NA,"ppmFlag",NA,1.56,"RTFlag",19807,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"3273","161110_Smp_To_B","I283.0872R1.5_CyanoAq",7.71,50680,0,"17163",9.1,NA,"ppmFlag",NA,1.56,"RTFlag",19807,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"3274","161110_Smp_To_C","I283.0872R1.5_CyanoAq",0.99,21711,0,"21083",9.1,NA,"ppmFlag","areaminFlag",1.56,"RTFlag",19807,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3275","161110_Smp_2090_A","I283.0872R1.5_CyanoAq",7.52,2738,0,"4042",7.4,NA,"ppmFlag","areaminFlag",1.56,"RTFlag",26228,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3276","161110_Smp_2090_B","I283.0872R1.5_CyanoAq",7.5,2657,0,"3478",8.8,NA,"ppmFlag","areaminFlag",1.56,"RTFlag",26228,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3277","161110_Smp_2090_C","I283.0872R1.5_CyanoAq",7.67,20289,0,"13022",9.7,NA,"ppmFlag","areaminFlag",1.56,"RTFlag",26228,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3278","161110_Smp_371_A","I283.0872R1.5_CyanoAq",7.76,1756,0,"4837",6.4,NA,"ppmFlag","areaminFlag",1.56,"RTFlag",16505,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3279","161110_Smp_371_B","I283.0872R1.5_CyanoAq",7.64,1409,0,"3654",6.6,NA,"ppmFlag","areaminFlag",1.56,"RTFlag",16505,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3280","161110_Smp_371_C","I283.0872R1.5_CyanoAq",7.46,3571,0,"5428",8.4,NA,"ppmFlag","areaminFlag",1.56,"RTFlag",16505,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3281","161110_Smp_Tp_A","I283.0872R1.5_CyanoAq",1.5,47654,0,"26015",-0.8,NA,NA,NA,1.56,NA,0,NA,"",47654
"3282","161110_Smp_Tp_E","I283.0872R1.5_CyanoAq",7.73,1244,0,"3539",5.7,NA,"ppmFlag","areaminFlag",1.56,"RTFlag",0,NA,"ppmFlag, areaminFlag, RTFlag, ",NA
"3283","161110_Smp_Tp_F","I283.0872R1.5_CyanoAq",1.51,16258,0,"9338",-0.6,NA,NA,"areaminFlag",1.56,NA,0,NA,"areaminFlag, ",NA
"3284","161110_Smp_Cy_A","I346.1457R4.95_CyanoAq",9.44,53196,0,"28333",2.4,NA,NA,NA,5.015,"RTFlag",5659,NA,"RTFlag, ",NA
"3285","161110_Smp_Cy_B","I346.1457R4.95_CyanoAq",9.43,73372,0,"32748",3,NA,NA,NA,5.015,"RTFlag",5659,NA,"RTFlag, ",NA
"3286","161110_Smp_Cy_C","I346.1457R4.95_CyanoAq",9.46,78291,0,"32679",2.5,NA,NA,NA,5.015,"RTFlag",5659,NA,"RTFlag, ",NA
"3287","161110_Smp_To_A","I346.1457R4.95_CyanoAq",10.6,2522,0,"3037",8.1,NA,"ppmFlag","areaminFlag",5.015,"RTFlag",1487,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3288","161110_Smp_To_B","I346.1457R4.95_CyanoAq",4.83,2352,0,"4471",2.6,NA,NA,"areaminFlag",5.015,NA,1487,"BlankFlag","areaminFlag, BlankFlag",NA
"3289","161110_Smp_To_C","I346.1457R4.95_CyanoAq",5.07,7722,0,"3856",10,NA,"ppmFlag","areaminFlag",5.015,NA,1487,NA,"ppmFlag, areaminFlag, ",NA
"3290","161110_Smp_2090_A","I346.1457R4.95_CyanoAq",10.6,1479,0,"2207",4.8,NA,"ppmFlag","areaminFlag",5.015,"RTFlag",3011,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3291","161110_Smp_2090_B","I346.1457R4.95_CyanoAq",0.06,3718,0,"8348",1.4,NA,NA,"areaminFlag",5.015,"RTFlag",3011,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"3292","161110_Smp_2090_C","I346.1457R4.95_CyanoAq",10.58,1753,0,"4758",0.8,NA,NA,"areaminFlag",5.015,"RTFlag",3011,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"3293","161110_Smp_371_A","I346.1457R4.95_CyanoAq",10.17,3793,0,"6709",11.7,NA,"ppmFlag","areaminFlag",5.015,"RTFlag",1314,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3294","161110_Smp_371_B","I346.1457R4.95_CyanoAq",10.18,2900,0,"4043",6.9,NA,"ppmFlag","areaminFlag",5.015,"RTFlag",1314,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3295","161110_Smp_371_C","I346.1457R4.95_CyanoAq",9.33,1587,0,"4589",9.6,NA,"ppmFlag","areaminFlag",5.015,"RTFlag",1314,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3296","161110_Smp_Tp_A","I346.1457R4.95_CyanoAq",10.93,8623,0,"6319",2,NA,NA,"areaminFlag",5.015,"RTFlag",3543,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"3297","161110_Smp_Tp_E","I346.1457R4.95_CyanoAq",10.6,1648,0,"2992",6.8,NA,"ppmFlag","areaminFlag",5.015,"RTFlag",3543,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3298","161110_Smp_Tp_F","I346.1457R4.95_CyanoAq",4.6,2508,0,"3332",0.1,NA,NA,"areaminFlag",5.015,"RTFlag",3543,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"3299","161110_Smp_Cy_A","I322.1877R1.19_CyanoAq",1.17,1992145,0,"718756",-0.5,NA,NA,NA,1.23,NA,0,NA,"",1992145
"3300","161110_Smp_Cy_B","I322.1877R1.19_CyanoAq",1.17,1830732,74066,"700279",-0.6,NA,NA,NA,1.23,NA,0,NA,"",1830732
"3301","161110_Smp_Cy_C","I322.1877R1.19_CyanoAq",1.17,2226882,0,"815413",-0.3,NA,NA,NA,1.23,NA,0,NA,"",2226882
"3302","161110_Smp_To_A","I322.1877R1.19_CyanoAq",1.17,53835,0,"22574",-0.6,NA,NA,NA,1.23,NA,0,NA,"",53835
"3303","161110_Smp_To_B","I322.1877R1.19_CyanoAq",1.17,31898,0,"16874",-0.8,NA,NA,"areaminFlag",1.23,NA,0,NA,"areaminFlag, ",NA
"3304","161110_Smp_To_C","I322.1877R1.19_CyanoAq",1.18,55210,0,"24860",-1.2,NA,NA,NA,1.23,NA,0,NA,"",55210
"3305","161110_Smp_2090_A","I322.1877R1.19_CyanoAq",1.18,36207,0,"21745",-0.6,NA,NA,"areaminFlag",1.23,NA,0,NA,"areaminFlag, ",NA
"3306","161110_Smp_2090_B","I322.1877R1.19_CyanoAq",1.17,32947,0,"23288",-1,NA,NA,"areaminFlag",1.23,NA,0,NA,"areaminFlag, ",NA
"3307","161110_Smp_2090_C","I322.1877R1.19_CyanoAq",1.16,48811,0,"25928",-0.5,NA,NA,NA,1.23,NA,0,NA,"",48811
"3308","161110_Smp_371_A","I322.1877R1.19_CyanoAq",1.17,55604,0,"22962",-0.8,NA,NA,NA,1.23,NA,0,NA,"",55604
"3309","161110_Smp_371_B","I322.1877R1.19_CyanoAq",1.17,70580,0,"30889",-0.5,NA,NA,NA,1.23,NA,0,NA,"",70580
"3310","161110_Smp_371_C","I322.1877R1.19_CyanoAq",1.17,37506,0,"21800",-0.6,NA,NA,"areaminFlag",1.23,NA,0,NA,"areaminFlag, ",NA
"3311","161110_Smp_Tp_A","I322.1877R1.19_CyanoAq",1.18,136157,0,"54043",-0.7,NA,NA,NA,1.23,NA,10038,NA,"",136157
"3312","161110_Smp_Tp_E","I322.1877R1.19_CyanoAq",1.17,1223321,0,"506844",-0.2,NA,NA,NA,1.23,NA,10038,NA,"",1223321
"3313","161110_Smp_Tp_F","I322.1877R1.19_CyanoAq",1.17,232432,0,"93492",-0.4,NA,NA,NA,1.23,NA,10038,NA,"",232432
"3314","161110_Smp_Cy_A","I424.2081R2.64_CyanoAq",0.59,69172,0,"61153",2.2,NA,NA,NA,2.665,"RTFlag",39847,"BlankFlag","RTFlag, BlankFlag",NA
"3315","161110_Smp_Cy_B","I424.2081R2.64_CyanoAq",0.61,91989,0,"97491",7.7,NA,"ppmFlag",NA,2.665,"RTFlag",39847,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"3316","161110_Smp_Cy_C","I424.2081R2.64_CyanoAq",4.62,19471,0,"10197",3.1,NA,NA,"areaminFlag",2.665,"RTFlag",39847,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"3317","161110_Smp_To_A","I424.2081R2.64_CyanoAq",3.36,136553,0,"38980",-0.7,NA,NA,NA,2.665,"RTFlag",0,NA,"RTFlag, ",NA
"3318","161110_Smp_To_B","I424.2081R2.64_CyanoAq",3.39,128694,0,"41910",-0.2,NA,NA,NA,2.665,"RTFlag",0,NA,"RTFlag, ",NA
"3319","161110_Smp_To_C","I424.2081R2.64_CyanoAq",3.37,117316,0,"32536",-0.8,NA,NA,NA,2.665,"RTFlag",0,NA,"RTFlag, ",NA
"3320","161110_Smp_2090_A","I424.2081R2.64_CyanoAq",0.61,104851,0,"167678",8.9,NA,"ppmFlag",NA,2.665,"RTFlag",67843,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"3321","161110_Smp_2090_B","I424.2081R2.64_CyanoAq",0.61,114177,0,"107793",9.1,NA,"ppmFlag",NA,2.665,"RTFlag",67843,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"3322","161110_Smp_2090_C","I424.2081R2.64_CyanoAq",0.61,118134,0,"148090",5.8,NA,"ppmFlag",NA,2.665,"RTFlag",67843,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"3323","161110_Smp_371_A","I424.2081R2.64_CyanoAq",0.06,3486,0,"10915",-5.8,NA,"ppmFlag","areaminFlag",2.665,"RTFlag",27948,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3324","161110_Smp_371_B","I424.2081R2.64_CyanoAq",0.62,89870,0,"125646",7.7,NA,"ppmFlag",NA,2.665,"RTFlag",27948,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"3325","161110_Smp_371_C","I424.2081R2.64_CyanoAq",4.76,1274,0,"3447",-0.8,NA,NA,"areaminFlag",2.665,"RTFlag",27948,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"3326","161110_Smp_Tp_A","I424.2081R2.64_CyanoAq",0.6,17932,0,"32395",2.9,NA,NA,"areaminFlag",2.665,"RTFlag",38794,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"3327","161110_Smp_Tp_E","I424.2081R2.64_CyanoAq",0.61,58923,0,"160027",1.1,NA,NA,NA,2.665,"RTFlag",38794,"BlankFlag","RTFlag, BlankFlag",NA
"3328","161110_Smp_Tp_F","I424.2081R2.64_CyanoAq",0.61,13916,0,"24424",9.7,NA,"ppmFlag","areaminFlag",2.665,"RTFlag",38794,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"3329","161110_Smp_Cy_A","I263.1426R2.13_CyanoAq",2.14,365616,0,"107738",-0.9,NA,NA,NA,2.135,NA,0,NA,"",365616
"3330","161110_Smp_Cy_B","I263.1426R2.13_CyanoAq",2.14,317611,0,"98425",-0.7,NA,NA,NA,2.135,NA,0,NA,"",317611
"3331","161110_Smp_Cy_C","I263.1426R2.13_CyanoAq",2.13,386063,0,"117686",-0.9,NA,NA,NA,2.135,NA,0,NA,"",386063
"3332","161110_Smp_To_A","I263.1426R2.13_CyanoAq",2.13,148333,0,"46739",-0.3,NA,NA,NA,2.135,NA,0,NA,"",148333
"3333","161110_Smp_To_B","I263.1426R2.13_CyanoAq",2.14,85854,0,"28849",-0.5,NA,NA,NA,2.135,NA,0,NA,"",85854
"3334","161110_Smp_To_C","I263.1426R2.13_CyanoAq",2.12,63996,0,"20711",-0.7,NA,NA,NA,2.135,NA,0,NA,"",63996
"3335","161110_Smp_2090_A","I263.1426R2.13_CyanoAq",8.92,655511,625472,"108980",1.6,"SNFlag",NA,NA,2.135,"RTFlag",0,NA,"SNFlag, RTFlag, ",NA
"3336","161110_Smp_2090_B","I263.1426R2.13_CyanoAq",8.94,684217,499024,"118368",1.9,"SNFlag",NA,NA,2.135,"RTFlag",0,NA,"SNFlag, RTFlag, ",NA
"3337","161110_Smp_2090_C","I263.1426R2.13_CyanoAq",8.76,702410,123054,"97784",1.9,"SNFlag",NA,NA,2.135,"RTFlag",0,NA,"SNFlag, RTFlag, ",NA
"3338","161110_Smp_371_A","I263.1426R2.13_CyanoAq",8.76,787450,135137,"98822",1.9,"SNFlag",NA,NA,2.135,"RTFlag",610252,"BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"3339","161110_Smp_371_B","I263.1426R2.13_CyanoAq",8.77,757193,110685,"98101",1.9,"SNFlag",NA,NA,2.135,"RTFlag",610252,"BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"3340","161110_Smp_371_C","I263.1426R2.13_CyanoAq",8.94,762812,560116,"114267",1.8,"SNFlag",NA,NA,2.135,"RTFlag",610252,"BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"3341","161110_Smp_Tp_A","I263.1426R2.13_CyanoAq",2.14,57629,0,"21732",-1,NA,NA,NA,2.135,NA,0,NA,"",57629
"3342","161110_Smp_Tp_E","I263.1426R2.13_CyanoAq",2.14,31601,0,"17458",-0.2,NA,NA,"areaminFlag",2.135,NA,0,NA,"areaminFlag, ",NA
"3343","161110_Smp_Tp_F","I263.1426R2.13_CyanoAq",2.13,33462,0,"24162",-1.1,NA,NA,"areaminFlag",2.135,NA,0,NA,"areaminFlag, ",NA
"3344","161110_Smp_Cy_A","Allopurinol",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.235,NA,57577,NA,"",NA
"3345","161110_Smp_Cy_B","Allopurinol",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.235,NA,57577,NA,"",NA
"3346","161110_Smp_Cy_C","Allopurinol",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.235,NA,57577,NA,"",NA
"3347","161110_Smp_To_A","Allopurinol",1.19,7358614,212593,"2731060",0.4,NA,NA,NA,1.235,NA,40725,NA,"",7358614
"3348","161110_Smp_To_B","Allopurinol",1.19,6882431,178634,"2639186",0.3,NA,NA,NA,1.235,NA,40725,NA,"",6882431
"3349","161110_Smp_To_C","Allopurinol",1.19,6671458,111993,"2582817",0.3,NA,NA,NA,1.235,NA,40725,NA,"",6671458
"3350","161110_Smp_2090_A","Allopurinol",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.235,NA,4051,NA,"",NA
"3351","161110_Smp_2090_B","Allopurinol",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.235,NA,4051,NA,"",NA
"3352","161110_Smp_2090_C","Allopurinol",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.235,NA,4051,NA,"",NA
"3353","161110_Smp_371_A","Allopurinol",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.235,NA,64462,NA,"",NA
"3354","161110_Smp_371_B","Allopurinol",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.235,NA,64462,NA,"",NA
"3355","161110_Smp_371_C","Allopurinol",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.235,NA,64462,NA,"",NA
"3356","161110_Smp_Tp_A","Allopurinol",1.2,133305,0,"53196",0.5,NA,NA,NA,1.235,NA,18964,NA,"",133305
"3357","161110_Smp_Tp_E","Allopurinol",1.2,182854,11438,"66918",0.8,NA,NA,NA,1.235,NA,18964,NA,"",182854
"3358","161110_Smp_Tp_F","Allopurinol",1.19,190810,0,"73579",0.6,NA,NA,NA,1.235,NA,18964,NA,"",190810
"3359","161110_Smp_Cy_A","I137.0459R1.05_CyanoAq",1.02,1398730,17834,"647205",-0.5,NA,NA,NA,1.07,NA,57577,NA,"",1398730
"3360","161110_Smp_Cy_B","I137.0459R1.05_CyanoAq",1.01,1235450,7270,"536351",-0.5,NA,NA,NA,1.07,NA,57577,NA,"",1235450
"3361","161110_Smp_Cy_C","I137.0459R1.05_CyanoAq",1.01,1169003,0,"491442",-0.4,NA,NA,NA,1.07,NA,57577,NA,"",1169003
"3362","161110_Smp_To_A","I137.0459R1.05_CyanoAq",1.02,5116789,114283,"2502351",-0.5,NA,NA,NA,1.07,NA,42932,NA,"",5116789
"3363","161110_Smp_To_B","I137.0459R1.05_CyanoAq",1.02,4554445,37102,"2210075",-0.2,NA,NA,NA,1.07,NA,42932,NA,"",4554445
"3364","161110_Smp_To_C","I137.0459R1.05_CyanoAq",1.02,2908472,42682,"1218640",-0.5,NA,NA,NA,1.07,NA,42932,NA,"",2908472
"3365","161110_Smp_2090_A","I137.0459R1.05_CyanoAq",1.02,1511575,0,"715750",-0.6,NA,NA,NA,1.07,NA,6274,NA,"",1511575
"3366","161110_Smp_2090_B","I137.0459R1.05_CyanoAq",1.02,1336937,23176,"628273",-0.7,NA,NA,NA,1.07,NA,6274,NA,"",1336937
"3367","161110_Smp_2090_C","I137.0459R1.05_CyanoAq",1.01,984102,0,"479259",-0.1,NA,NA,NA,1.07,NA,6274,NA,"",984102
"3368","161110_Smp_371_A","I137.0459R1.05_CyanoAq",1.01,946770,20018,"476885",-0.3,NA,NA,NA,1.07,NA,16228,NA,"",946770
"3369","161110_Smp_371_B","I137.0459R1.05_CyanoAq",1.01,1008368,23699,"479567",-0.4,NA,NA,NA,1.07,NA,16228,NA,"",1008368
"3370","161110_Smp_371_C","I137.0459R1.05_CyanoAq",1.01,896991,7314,"421089",-0.3,NA,NA,NA,1.07,NA,16228,NA,"",896991
