Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 2.5. Blank can be this fraction of a sample: 5. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2020-06-28 13:09:35. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","BlankFlag","Flags","QC_area"
"5065","161107_Smp_Tp_F","DL-Proline, D7",1.9,8711,0,"4757",-1.9,NA,NA,"areaminFlag",9.355,"RTFlag",5395,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5066","161107_Smp_Cy_A","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,NA,NA,"",NA
"5067","161107_Smp_Cy_B","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,NA,NA,"",NA
"5068","161107_Smp_Cy_C","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,NA,NA,"",NA
"5069","161107_Smp_2090_A","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,4960,NA,"",NA
"5070","161107_Smp_2090_B","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,4960,NA,"",NA
"5071","161107_Smp_2090_C","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,4960,NA,"",NA
"5072","161107_Smp_371_A","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,6357,NA,"",NA
"5073","161107_Smp_371_B","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,6357,NA,"",NA
"5074","161107_Smp_371_C","DL-Valine, D8",0.02,10851,0,"10155",-5.8,NA,NA,"areaminFlag",8.87,"RTFlag",6357,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5075","161107_Smp_To_A","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,12466,NA,"",NA
"5076","161107_Smp_To_B","DL-Valine, D8",0.04,8169,0,"6753",-3.3,NA,NA,"areaminFlag",8.87,"RTFlag",12466,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5077","161107_Smp_To_C","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,12466,NA,"",NA
"5078","161107_Smp_Tp_A","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,4148,NA,"",NA
"5079","161107_Smp_Tp_E","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,4148,NA,"",NA
"5080","161107_Smp_Tp_F","DL-Valine, D8",NA,NA,NA,"#N/A",NA,NA,NA,NA,8.87,NA,4148,NA,"",NA
"5081","161107_Smp_Cy_A","Glucosylglycerol",10.5,1774797,0,"313812",5.3,NA,NA,NA,10.5166666666667,NA,6957,NA,"",1774797
"5082","161107_Smp_Cy_B","Glucosylglycerol",10.51,1027685,0,"186790",4.8,NA,NA,NA,10.5166666666667,NA,6957,NA,"",1027685
"5083","161107_Smp_Cy_C","Glucosylglycerol",10.5,2248738,0,"318520",5.4,NA,NA,NA,10.5166666666667,NA,6957,NA,"",2248738
"5084","161107_Smp_2090_A","Glucosylglycerol",10.48,1157096,0,"172293",5.8,NA,NA,NA,10.5166666666667,NA,0,NA,"",1157096
"5085","161107_Smp_2090_B","Glucosylglycerol",10.48,1401236,0,"154531",6,NA,NA,NA,10.5166666666667,NA,0,NA,"",1401236
"5086","161107_Smp_2090_C","Glucosylglycerol",10.5,769181,0,"109935",5.5,NA,NA,NA,10.5166666666667,NA,0,NA,"",769181
"5087","161107_Smp_371_A","Glucosylglycerol",10.51,60972,0,"30983",4.9,NA,NA,NA,10.5166666666667,NA,0,NA,"",60972
"5088","161107_Smp_371_B","Glucosylglycerol",10.42,101222,0,"24283",3.2,NA,NA,NA,10.5166666666667,NA,0,NA,"",101222
"5089","161107_Smp_371_C","Glucosylglycerol",10.49,13798,0,"11411",5.6,NA,NA,"areaminFlag",10.5166666666667,NA,0,NA,"areaminFlag, ",NA
"5090","161107_Smp_To_A","Glucosylglycerol",10.45,1110603,0,"123014",4.8,NA,NA,NA,10.5166666666667,NA,0,NA,"",1110603
"5091","161107_Smp_To_B","Glucosylglycerol",10.44,1297667,0,"147493",5.2,NA,NA,NA,10.5166666666667,NA,0,NA,"",1297667
"5092","161107_Smp_To_C","Glucosylglycerol",10.48,141581,0,"27412",4.2,NA,NA,NA,10.5166666666667,NA,0,NA,"",141581
"5093","161107_Smp_Tp_A","Glucosylglycerol",10.5,1541785,0,"183079",5.4,NA,NA,NA,10.5166666666667,NA,0,NA,"",1541785
"5094","161107_Smp_Tp_E","Glucosylglycerol",10.44,147406,0,"30629",5.8,NA,NA,NA,10.5166666666667,NA,0,NA,"",147406
"5095","161107_Smp_Tp_F","Glucosylglycerol",10.5,421713,0,"62624",5.9,NA,NA,NA,10.5166666666667,NA,0,NA,"",421713
"5096","161107_Smp_Cy_A","Glutamine",11.46,1697478144,18432894,"160445248",-1,NA,NA,NA,11.69,NA,153663,NA,"",1697478144
"5097","161107_Smp_Cy_B","Glutamine",11.46,1348765824,10208382,"127660896",-1.3,NA,NA,NA,11.69,NA,153663,NA,"",1348765824
"5098","161107_Smp_Cy_C","Glutamine",11.46,1638226944,21854592,"159854576",-1.4,NA,NA,NA,11.69,NA,153663,NA,"",1638226944
"5099","161107_Smp_2090_A","Glutamine",11.48,114763624,1358725,"11525394",-0.6,NA,NA,NA,11.69,NA,68633,NA,"",114763624
"5100","161107_Smp_2090_B","Glutamine",11.46,155022832,5306818,"15311228",-0.8,NA,NA,NA,11.69,NA,68633,NA,"",155022832
"5101","161107_Smp_2090_C","Glutamine",11.49,187480416,2251887,"19751290",-1.4,NA,NA,NA,11.69,NA,68633,NA,"",187480416
"5102","161107_Smp_371_A","Glutamine",11.3,43290804,333397,"4358751",-1.7,NA,NA,NA,11.69,NA,24471,NA,"",43290804
"5103","161107_Smp_371_B","Glutamine",11.32,46975836,548510,"5137936",-1.2,NA,NA,NA,11.69,NA,24471,NA,"",46975836
"5104","161107_Smp_371_C","Glutamine",11.28,32225804,374380,"3364439",-1.3,NA,NA,NA,11.69,NA,24471,NA,"",32225804
"5105","161107_Smp_To_A","Glutamine",11.51,5915671552,31309858,"494414464",-2.5,NA,NA,NA,11.69,NA,496583,NA,"",5915671552
"5106","161107_Smp_To_B","Glutamine",11.49,5134427648,34766120,"417378080",-2.1,NA,NA,NA,11.69,NA,496583,NA,"",5134427648
"5107","161107_Smp_To_C","Glutamine",11.48,4555405824,45361600,"380836224",-2.2,NA,NA,NA,11.69,NA,496583,NA,"",4555405824
"5108","161107_Smp_Tp_A","Glutamine",11.34,1241235456,12664875,"119424608",-2,NA,NA,NA,11.69,NA,198592,NA,"",1241235456
"5109","161107_Smp_Tp_E","Glutamine",11.3,572417984,8551273,"60305824",-1.6,NA,NA,NA,11.69,NA,198592,NA,"",572417984
"5110","161107_Smp_Tp_F","Glutamine",11.34,553014464,6181454,"55885188",-1.4,NA,NA,NA,11.69,NA,198592,NA,"",553014464
"5111","161107_Smp_Cy_A","Glycerophosphocholine",11.58,5505779712,68160936,"557825792",-0.7,NA,NA,NA,11.44,NA,5614,NA,"",5505779712
"5112","161107_Smp_Cy_B","Glycerophosphocholine",11.57,4866183680,35943904,"477296608",-0.9,NA,NA,NA,11.44,NA,5614,NA,"",4866183680
"5113","161107_Smp_Cy_C","Glycerophosphocholine",11.6,6738684928,74760472,"652908352",-1.1,NA,NA,NA,11.44,NA,5614,NA,"",6738684928
"5114","161107_Smp_2090_A","Glycerophosphocholine",11.57,2010689,0,"218333",0.6,NA,NA,NA,11.44,NA,0,NA,"",2010689
"5115","161107_Smp_2090_B","Glycerophosphocholine",11.57,6620341,0,"645565",0.6,NA,NA,NA,11.44,NA,0,NA,"",6620341
"5116","161107_Smp_2090_C","Glycerophosphocholine",11.55,3165369,0,"301346",0.1,NA,NA,NA,11.44,NA,0,NA,"",3165369
"5117","161107_Smp_371_A","Glycerophosphocholine",11.55,15677370,57151,"1607444",-0.6,NA,NA,NA,11.44,NA,0,NA,"",15677370
"5118","161107_Smp_371_B","Glycerophosphocholine",11.57,17444636,114277,"1791455",0.1,NA,NA,NA,11.44,NA,0,NA,"",17444636
"5119","161107_Smp_371_C","Glycerophosphocholine",11.57,12347427,12776,"1187357",-0.2,NA,NA,NA,11.44,NA,0,NA,"",12347427
"5120","161107_Smp_To_A","Glycerophosphocholine",11.57,547916928,3428664,"64441152",-0.9,NA,NA,NA,11.44,NA,144668,NA,"",547916928
"5121","161107_Smp_To_B","Glycerophosphocholine",11.57,336890400,2236500,"40035084",-0.2,NA,NA,NA,11.44,NA,144668,NA,"",336890400
"5122","161107_Smp_To_C","Glycerophosphocholine",11.55,192853248,3290229,"23741952",-0.4,NA,NA,NA,11.44,NA,144668,NA,"",192853248
"5123","161107_Smp_Tp_A","Glycerophosphocholine",11.56,1195711104,11741185,"120894680",-1.1,NA,NA,NA,11.44,NA,6850,NA,"",1195711104
"5124","161107_Smp_Tp_E","Glycerophosphocholine",11.58,351129824,3059930,"33881232",-0.3,NA,NA,NA,11.44,NA,6850,NA,"",351129824
"5125","161107_Smp_Tp_F","Glycerophosphocholine",11.56,482561696,4305381,"51781092",-0.3,NA,NA,NA,11.44,NA,6850,NA,"",482561696
"5126","161107_Smp_Cy_A","Histidine",11.1,129693848,5091109,"13192561",-0.3,NA,NA,NA,11.2766666666667,NA,1140008,NA,"",129693848
"5127","161107_Smp_Cy_B","Histidine",11.13,104414496,4375255,"9542391",-0.2,NA,NA,NA,11.2766666666667,NA,1140008,NA,"",104414496
"5128","161107_Smp_Cy_C","Histidine",11.12,133205248,5737723,"13596324",-0.2,NA,NA,NA,11.2766666666667,NA,1140008,NA,"",133205248
"5129","161107_Smp_2090_A","Histidine",11.12,4079570,2745903,"282351",-0.1,"SNFlag",NA,NA,11.2766666666667,NA,699834,NA,"SNFlag, ",NA
"5130","161107_Smp_2090_B","Histidine",11.12,6503759,7200300,"343078",-0.2,"SNFlag",NA,NA,11.2766666666667,NA,699834,NA,"SNFlag, ",NA
"5131","161107_Smp_2090_C","Histidine",11.13,4182484,2673376,"391974",-0.6,"SNFlag",NA,NA,11.2766666666667,NA,699834,NA,"SNFlag, ",NA
"5132","161107_Smp_371_A","Histidine",10.96,2140695,3616980,"228549",-0.8,"SNFlag",NA,NA,11.2766666666667,NA,1601278,"BlankFlag","SNFlag, BlankFlag",NA
"5133","161107_Smp_371_B","Histidine",10.99,2508018,3493549,"239090",-0.4,"SNFlag",NA,NA,11.2766666666667,NA,1601278,"BlankFlag","SNFlag, BlankFlag",NA
"5134","161107_Smp_371_C","Histidine",10.96,2168254,7174532,"156594",-0.5,"SNFlag",NA,NA,11.2766666666667,NA,1601278,"BlankFlag","SNFlag, BlankFlag",NA
"5135","161107_Smp_To_A","Histidine",11.12,301609056,8975810,"31523648",-1.4,NA,NA,NA,11.2766666666667,NA,424116,NA,"",301609056
"5136","161107_Smp_To_B","Histidine",11.13,141800880,5981688,"16151330",-0.7,NA,NA,NA,11.2766666666667,NA,424116,NA,"",141800880
"5137","161107_Smp_To_C","Histidine",11.13,151234416,4420860,"16979616",-0.9,NA,NA,NA,11.2766666666667,NA,424116,NA,"",151234416
"5138","161107_Smp_Tp_A","Histidine",11.02,51873404,3526472,"5121353",-0.9,NA,NA,NA,11.2766666666667,NA,391973,NA,"",51873404
"5139","161107_Smp_Tp_E","Histidine",11.03,27812570,3653845,"2375795",-0.4,NA,NA,NA,11.2766666666667,NA,391973,NA,"",27812570
"5140","161107_Smp_Tp_F","Histidine",11.04,29205448,3541263,"2737984",-0.5,NA,NA,NA,11.2766666666667,NA,391973,NA,"",29205448
"5141","161107_Smp_Cy_A","Hypotaurine",12.11,6677,0,"4624",3.6,NA,NA,"areaminFlag",11.595,NA,NA,NA,"areaminFlag, ",NA
"5142","161107_Smp_Cy_B","Hypotaurine",6.59,13911,0,"13214",0.3,NA,NA,"areaminFlag",11.595,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"5143","161107_Smp_Cy_C","Hypotaurine",6.55,63073,0,"26027",0.2,NA,NA,NA,11.595,"RTFlag",NA,NA,"RTFlag, ",NA
"5144","161107_Smp_2090_A","Hypotaurine",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.595,NA,6922,NA,"",NA
"5145","161107_Smp_2090_B","Hypotaurine",3.24,6503,0,"4813",1,NA,NA,"areaminFlag",11.595,"RTFlag",6922,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5146","161107_Smp_2090_C","Hypotaurine",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.595,NA,6922,NA,"",NA
"5147","161107_Smp_371_A","Hypotaurine",3.43,5817,0,"3367",3.9,NA,NA,"areaminFlag",11.595,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"5148","161107_Smp_371_B","Hypotaurine",11.17,13811,0,"9789",0.2,NA,NA,"areaminFlag",11.595,NA,NA,NA,"areaminFlag, ",NA
"5149","161107_Smp_371_C","Hypotaurine",8.4,5249,0,"4575",-1.5,NA,NA,"areaminFlag",11.595,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"5150","161107_Smp_To_A","Hypotaurine",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.595,NA,NA,NA,"",NA
"5151","161107_Smp_To_B","Hypotaurine",5.12,6110,0,"4649",-3.4,NA,NA,"areaminFlag",11.595,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"5152","161107_Smp_To_C","Hypotaurine",23.43,29970,0,"22401",3.7,NA,NA,"areaminFlag",11.595,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"5153","161107_Smp_Tp_A","Hypotaurine",5.3,7114,0,"6935",0.2,NA,NA,"areaminFlag",11.595,"RTFlag",0,NA,"areaminFlag, RTFlag, ",NA
"5154","161107_Smp_Tp_E","Hypotaurine",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.595,NA,0,NA,"",NA
"5155","161107_Smp_Tp_F","Hypotaurine",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.595,NA,0,NA,"",NA
"5156","161107_Smp_Cy_A","Kynurenine",7.46,160856,0,"27553",-0.4,NA,NA,NA,10.22,"RTFlag",15784,NA,"RTFlag, ",NA
"5157","161107_Smp_Cy_B","Kynurenine",7.49,168916,0,"30139",-0.4,NA,NA,NA,10.22,"RTFlag",15784,NA,"RTFlag, ",NA
"5158","161107_Smp_Cy_C","Kynurenine",7.52,149150,0,"31798",-0.5,NA,NA,NA,10.22,"RTFlag",15784,NA,"RTFlag, ",NA
"5159","161107_Smp_2090_A","Kynurenine",10.72,7216,0,"5849",0.1,NA,NA,"areaminFlag",10.22,NA,4050,"BlankFlag","areaminFlag, BlankFlag",NA
"5160","161107_Smp_2090_B","Kynurenine",21.38,39950,0,"25334",1.2,NA,NA,"areaminFlag",10.22,"RTFlag",4050,NA,"areaminFlag, RTFlag, ",NA
"5161","161107_Smp_2090_C","Kynurenine",19.75,40435,0,"21761",-0.7,NA,NA,NA,10.22,"RTFlag",4050,NA,"RTFlag, ",NA
"5162","161107_Smp_371_A","Kynurenine",0.08,38998,0,"27183",-0.6,NA,NA,"areaminFlag",10.22,"RTFlag",6608,NA,"areaminFlag, RTFlag, ",NA
"5163","161107_Smp_371_B","Kynurenine",10.03,8289,0,"6435",-0.3,NA,NA,"areaminFlag",10.22,NA,6608,"BlankFlag","areaminFlag, BlankFlag",NA
"5164","161107_Smp_371_C","Kynurenine",9.93,6936,0,"4264",0,NA,NA,"areaminFlag",10.22,NA,6608,"BlankFlag","areaminFlag, BlankFlag",NA
"5165","161107_Smp_To_A","Kynurenine",7.62,405722,0,"31551",-1.3,NA,NA,NA,10.22,"RTFlag",6015,NA,"RTFlag, ",NA
"5166","161107_Smp_To_B","Kynurenine",7.51,262669,0,"28078",-1.1,NA,NA,NA,10.22,"RTFlag",6015,NA,"RTFlag, ",NA
"5167","161107_Smp_To_C","Kynurenine",10.16,11615,0,"7543",-1.1,NA,NA,"areaminFlag",10.22,NA,6015,"BlankFlag","areaminFlag, BlankFlag",NA
"5168","161107_Smp_Tp_A","Kynurenine",7.5,56905,0,"12853",-1.2,NA,NA,NA,10.22,"RTFlag",10023,NA,"RTFlag, ",NA
"5169","161107_Smp_Tp_E","Kynurenine",7.48,306558,0,"26844",-1.1,NA,NA,NA,10.22,"RTFlag",10023,NA,"RTFlag, ",NA
"5170","161107_Smp_Tp_F","Kynurenine",9.9,11473,0,"7451",0.6,NA,NA,"areaminFlag",10.22,NA,10023,"BlankFlag","areaminFlag, BlankFlag",NA
"5171","161107_Smp_Cy_A","L-Isoleucine, 15N",8.14,2930010,0,"263272",1.2,NA,NA,NA,7.89,NA,12479370,"BlankFlag","BlankFlag",NA
"5172","161107_Smp_Cy_B","L-Isoleucine, 15N",8.16,2428191,0,"366771",1.4,NA,NA,NA,7.89,NA,12479370,"BlankFlag","BlankFlag",NA
"5173","161107_Smp_Cy_C","L-Isoleucine, 15N",8.16,4497495,0,"290747",1.4,NA,NA,NA,7.89,NA,12479370,"BlankFlag","BlankFlag",NA
"5174","161107_Smp_2090_A","L-Isoleucine, 15N",8.05,10530833,0,"534411",1.8,NA,NA,NA,7.89,NA,13386901,"BlankFlag","BlankFlag",NA
"5175","161107_Smp_2090_B","L-Isoleucine, 15N",8.12,8910296,0,"528204",1,NA,NA,NA,7.89,NA,13386901,"BlankFlag","BlankFlag",NA
"5176","161107_Smp_2090_C","L-Isoleucine, 15N",8.05,9968415,44057,"563180",1.1,NA,NA,NA,7.89,NA,13386901,"BlankFlag","BlankFlag",NA
"5177","161107_Smp_371_A","L-Isoleucine, 15N",7.94,20394328,0,"862559",0,NA,NA,NA,7.89,NA,44023380,"BlankFlag","BlankFlag",NA
"5178","161107_Smp_371_B","L-Isoleucine, 15N",7.93,21363804,0,"916574",0.3,NA,NA,NA,7.89,NA,44023380,"BlankFlag","BlankFlag",NA
"5179","161107_Smp_371_C","L-Isoleucine, 15N",7.87,19040996,75848,"790499",0.1,NA,NA,NA,7.89,NA,44023380,"BlankFlag","BlankFlag",NA
"5180","161107_Smp_To_A","L-Isoleucine, 15N",8.08,8983470,0,"505277",0.5,NA,NA,NA,7.89,NA,13267662,"BlankFlag","BlankFlag",NA
"5181","161107_Smp_To_B","L-Isoleucine, 15N",8.05,8124667,0,"440973",1,NA,NA,NA,7.89,NA,13267662,"BlankFlag","BlankFlag",NA
"5182","161107_Smp_To_C","L-Isoleucine, 15N",8.1,8745834,0,"488088",1.2,NA,NA,NA,7.89,NA,13267662,"BlankFlag","BlankFlag",NA
"5183","161107_Smp_Tp_A","L-Isoleucine, 15N",8.07,1953944,0,"259667",0.7,NA,NA,NA,7.89,NA,18852,NA,"",1953944
"5184","161107_Smp_Tp_E","L-Isoleucine, 15N",8.07,1332033,0,"246036",0.9,NA,NA,NA,7.89,NA,18852,NA,"",1332033
"5185","161107_Smp_Tp_F","L-Isoleucine, 15N",8.08,1908834,0,"263114",0.7,NA,NA,NA,7.89,NA,18852,NA,"",1908834
"5186","161107_Smp_Cy_A","L-Methionine, D3",8.24,12190885,0,"627564",2.3,NA,NA,NA,8.045,NA,21233702,"BlankFlag","BlankFlag",NA
"5187","161107_Smp_Cy_B","L-Methionine, D3",8.25,9253768,0,"598973",2.5,NA,NA,NA,8.045,NA,21233702,"BlankFlag","BlankFlag",NA
"5188","161107_Smp_Cy_C","L-Methionine, D3",8.19,11829175,0,"584453",2.8,NA,NA,NA,8.045,NA,21233702,"BlankFlag","BlankFlag",NA
"5189","161107_Smp_2090_A","L-Methionine, D3",8.05,12834112,3697116,"622574",3.3,NA,NA,NA,8.045,NA,11602704,"BlankFlag","BlankFlag",NA
"5190","161107_Smp_2090_B","L-Methionine, D3",8.22,30358782,3247511,"1338767",3.4,NA,NA,NA,8.045,NA,11602704,"BlankFlag","BlankFlag",NA
"5191","161107_Smp_2090_C","L-Methionine, D3",8.07,9925046,4084991,"607040",2.6,"SNFlag",NA,NA,8.045,NA,11602704,"BlankFlag","SNFlag, BlankFlag",NA
"5192","161107_Smp_371_A","L-Methionine, D3",7.85,8965718,4058034,"620176",2.2,"SNFlag",NA,NA,8.045,NA,11335032,"BlankFlag","SNFlag, BlankFlag",NA
"5193","161107_Smp_371_B","L-Methionine, D3",7.76,16653586,5915483,"618163",2.5,"SNFlag",NA,NA,8.045,NA,11335032,"BlankFlag","SNFlag, BlankFlag",NA
"5194","161107_Smp_371_C","L-Methionine, D3",7.81,16832804,5725122,"631399",2.3,"SNFlag",NA,NA,8.045,NA,11335032,"BlankFlag","SNFlag, BlankFlag",NA
"5195","161107_Smp_To_A","L-Methionine, D3",8.19,10271010,4706591,"724657",1.9,"SNFlag",NA,NA,8.045,NA,10901236,"BlankFlag","SNFlag, BlankFlag",NA
"5196","161107_Smp_To_B","L-Methionine, D3",8.16,8026995,4664535,"619535",2.3,"SNFlag",NA,NA,8.045,NA,10901236,"BlankFlag","SNFlag, BlankFlag",NA
"5197","161107_Smp_To_C","L-Methionine, D3",8.16,7673027,4938559,"624723",2.4,"SNFlag",NA,NA,8.045,NA,10901236,"BlankFlag","SNFlag, BlankFlag",NA
"5198","161107_Smp_Tp_A","L-Methionine, D3",8.07,3545274,901472,"260276",1.1,NA,NA,NA,8.045,NA,24206846,"BlankFlag","BlankFlag",NA
"5199","161107_Smp_Tp_E","L-Methionine, D3",8.11,4705448,0,"312759",1.6,NA,NA,NA,8.045,NA,24206846,"BlankFlag","BlankFlag",NA
"5200","161107_Smp_Tp_F","L-Methionine, D3",8.13,5998519,0,"329436",1.5,NA,NA,NA,8.045,NA,24206846,"BlankFlag","BlankFlag",NA
"5201","161107_Smp_Cy_A","Lysine",18.39,431031584,5467355,"18895694",-1.2,NA,NA,NA,17.78,NA,201392,NA,"",431031584
"5202","161107_Smp_Cy_B","Lysine",18.42,235186448,5971888,"10097937",-0.9,NA,NA,NA,17.78,NA,201392,NA,"",235186448
"5203","161107_Smp_Cy_C","Lysine",18.39,408482112,6664955,"17658134",-1.1,NA,NA,NA,17.78,NA,201392,NA,"",408482112
"5204","161107_Smp_2090_A","Lysine",18.36,9970565,1733385,"384284",-0.5,NA,NA,NA,17.78,NA,476539,NA,"",9970565
"5205","161107_Smp_2090_B","Lysine",18.22,17670356,1741063,"763284",-0.6,NA,NA,NA,17.78,NA,476539,NA,"",17670356
"5206","161107_Smp_2090_C","Lysine",18.42,17792104,1116648,"655803",-1.2,NA,NA,NA,17.78,NA,476539,NA,"",17792104
"5207","161107_Smp_371_A","Lysine",18.48,4680004,931667,"193819",-1.5,NA,NA,NA,17.78,NA,144768,NA,"",4680004
"5208","161107_Smp_371_B","Lysine",18.53,5447959,589758,"237290",-1.5,NA,NA,NA,17.78,NA,144768,NA,"",5447959
"5209","161107_Smp_371_C","Lysine",18.5,5072990,0,"197667",-1.6,NA,NA,NA,17.78,NA,144768,NA,"",5072990
"5210","161107_Smp_To_A","Lysine",18.45,1352614912,17031962,"51967076",-2,NA,NA,NA,17.78,NA,379479,NA,"",1352614912
"5211","161107_Smp_To_B","Lysine",18.47,972071808,11839885,"38766096",-1.3,NA,NA,NA,17.78,NA,379479,NA,"",972071808
"5212","161107_Smp_To_C","Lysine",18.43,957344704,14312861,"37470944",-1.4,NA,NA,NA,17.78,NA,379479,NA,"",957344704
"5213","161107_Smp_Tp_A","Lysine",18.47,49783580,2763218,"2267176",-1.2,NA,NA,NA,17.78,NA,224588,NA,"",49783580
"5214","161107_Smp_Tp_E","Lysine",18.48,26103768,2403271,"1167501",-1.4,NA,NA,NA,17.78,NA,224588,NA,"",26103768
"5215","161107_Smp_Tp_F","Lysine",18.46,30828166,1062691,"1390175",-1.1,NA,NA,NA,17.78,NA,224588,NA,"",30828166
"5216","161107_Smp_Cy_A","Methionine",8.19,1487196928,333034,"61359956",-0.7,NA,NA,NA,7.975,NA,0,NA,"",1487196928
"5217","161107_Smp_Cy_B","Methionine",8.22,1167910272,0,"48426332",-0.5,NA,NA,NA,7.975,NA,0,NA,"",1167910272
"5218","161107_Smp_Cy_C","Methionine",8.2,1545906304,0,"64818932",-0.5,NA,NA,NA,7.975,NA,0,NA,"",1545906304
"5219","161107_Smp_2090_A","Methionine",8.1,1892022,0,"92642",0.5,NA,NA,NA,7.975,NA,0,NA,"",1892022
"5220","161107_Smp_2090_B","Methionine",8.3,2173100,0,"109131",-0.1,NA,NA,NA,7.975,NA,0,NA,"",2173100
"5221","161107_Smp_2090_C","Methionine",8.13,2874837,0,"156121",-0.3,NA,NA,NA,7.975,NA,0,NA,"",2874837
"5222","161107_Smp_371_A","Methionine",7.77,1398825,0,"60809",-0.3,NA,NA,NA,7.975,NA,0,NA,"",1398825
"5223","161107_Smp_371_B","Methionine",7.8,2005373,0,"76011",-0.2,NA,NA,NA,7.975,NA,0,NA,"",2005373
"5224","161107_Smp_371_C","Methionine",7.73,1600181,0,"61876",-0.5,NA,NA,NA,7.975,NA,0,NA,"",1600181
"5225","161107_Smp_To_A","Methionine",8.14,1176175360,909410,"51007008",-1.6,NA,NA,NA,7.975,NA,24458,NA,"",1176175360
"5226","161107_Smp_To_B","Methionine",8.16,1085334528,0,"49934244",-1.2,NA,NA,NA,7.975,NA,24458,NA,"",1085334528
"5227","161107_Smp_To_C","Methionine",8.13,1061205824,0,"51284136",-1,NA,NA,NA,7.975,NA,24458,NA,"",1061205824
"5228","161107_Smp_Tp_A","Methionine",7.59,303377920,0,"13605971",-1.4,NA,NA,NA,7.975,NA,0,NA,"",303377920
"5229","161107_Smp_Tp_E","Methionine",7.57,191667248,0,"9029203",-1,NA,NA,NA,7.975,NA,0,NA,"",191667248
"5230","161107_Smp_Tp_F","Methionine",7.61,224941552,0,"9399370",-0.8,NA,NA,NA,7.975,NA,0,NA,"",224941552
"5231","161107_Smp_Cy_A","Methionine Sulfoxide",10.24,5164698,0,"698901",0.4,NA,NA,NA,10.82,NA,38597,NA,"",5164698
"5232","161107_Smp_Cy_B","Methionine Sulfoxide",10.27,4641120,0,"731706",0.2,NA,NA,NA,10.82,NA,38597,NA,"",4641120
"5233","161107_Smp_Cy_C","Methionine Sulfoxide",10.22,1015509,0,"595532",0.4,NA,NA,NA,10.82,NA,38597,NA,"",1015509
"5234","161107_Smp_2090_A","Methionine Sulfoxide",10.14,1164099,0,"207877",1.2,NA,NA,NA,10.82,NA,11103,NA,"",1164099
"5235","161107_Smp_2090_B","Methionine Sulfoxide",10.05,3254547,0,"439944",-0.1,NA,NA,NA,10.82,NA,11103,NA,"",3254547
"5236","161107_Smp_2090_C","Methionine Sulfoxide",10.05,163895,0,"30818",-3.9,NA,NA,NA,10.82,NA,11103,NA,"",163895
"5237","161107_Smp_371_A","Methionine Sulfoxide",10.02,676789,0,"89956",1.4,NA,NA,NA,10.82,NA,81748,NA,"",676789
"5238","161107_Smp_371_B","Methionine Sulfoxide",9.96,376094,0,"62050",1.7,NA,NA,NA,10.82,NA,81748,"BlankFlag","BlankFlag",NA
"5239","161107_Smp_371_C","Methionine Sulfoxide",9.98,559482,0,"66116",0.9,NA,NA,NA,10.82,NA,81748,NA,"",559482
"5240","161107_Smp_To_A","Methionine Sulfoxide",10.2,139825728,463269,"12809653",-1.8,NA,NA,NA,10.82,NA,19231,NA,"",139825728
"5241","161107_Smp_To_B","Methionine Sulfoxide",10.25,65648612,416820,"6072823",-1.4,NA,NA,NA,10.82,NA,19231,NA,"",65648612
