Date,ID,replicate,Precursor.Ion.Name,MassFeature_Column,QC_area,ID_rep,PresAbs,LogArea,CultureID_short,Org_Name,Org_Type,Org_Type_Specific,BioVol_perFilter_uL,Species,biovolArea,LogBioArea,Column,z,Vol_recon_uL,RP_stdVolpersmpVol,Cells filtered,Identification,RFmax,RFmin,RF,RFFlag,RFratio,intracell_conc_umolL,Emperical.Formula,C,N,intracell_conc_umolCL,intracell_conc_umolNL,totalCmeasured_uM,totalNmeasured_uM,molFractionC,molFractionN,nmolC_filtered_final,molFractionC_pertotalC,umolCmetab_onfilter
161107,371,C,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,559482,371_C,1,5.747786118699178,371,Emiliania huxleyi CCMP371,Haptophyte,Haptophyte,0.294256364,Emiliania huxleyi,1901342.0555961197,6.279060254421784,HILIC,1,400,3,7356409.091,Methionine Sulfoxide,32672196.84113237,15270627.446267094,25831911.665526096,used relative RF,0.5329250033035939,55.2455882524897,C5H11NO3S,5,1,276.2279412624485,55.2455882524897,682296.9718511435,62055.137015953434,4.0485001789325405e-4,8.90266155375451e-4,3852.445988,2.1098759044066747e-5,8.128182963109365e-5
161107,To,A,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,139825728,To_A,1,8.145587089152153,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,10.10952,Thalassiosira oceanica,13831094.651378106,7.140856553373229,HILIC,1,400,3,67396800,Methionine Sulfoxide,32672196.84113237,15270627.446267094,25831911.665526096,used relative RF,0.5329250033035939,401.8776936755235,C5H11NO3S,5,1,2009.3884683776175,401.8776936755235,707298.6841794057,220244.94982037586,0.0028409334179786737,0.0018246851698678268,94030.34765,2.1603613531713767e-4,0.020313952908832894
161107,To,B,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,65648612,To_B,1,7.817225548291251,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,13.26875,Thalassiosira oceanica,4947610.890249646,6.694395536781177,HILIC,1,400,3,88458300,Methionine Sulfoxide,32672196.84113237,15270627.446267094,25831911.665526096,used relative RF,0.5329250033035939,143.75828550774304,C5H11NO3S,5,1,718.7914275387152,143.75828550774304,468955.7682731852,145908.93612383373,0.00153274887775768,9.852603228203555e-4,123414.8313,7.727972119469507e-5,0.009537463754154327
161107,To,C,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,63557932,To_C,1,7.8031697580193,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,12.20459,Thalassiosira oceanica,5207707.264234194,6.716646563674403,HILIC,1,400,3,81363900,Methionine Sulfoxide,32672196.84113237,15270627.446267094,25831911.665526096,used relative RF,0.5329250033035939,151.31567221826356,C5H11NO3S,5,1,756.5783610913178,151.31567221826356,478376.18221356074,146388.90996302097,0.0015815552471497413,0.0010336552970883323,113516.9,8.134232612052905e-5,0.009233728699991485
161107,Tp,A,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,7551772,Tp_A,1,6.878048869447238,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,4.40222,Thalassiosira pseudonana,1715446.2975498727,6.234377126914016,HILIC,1,400,3,73370383.33,Methionine Sulfoxide,32672196.84113237,15270627.446267094,25831911.665526096,used relative RF,0.5329250033035939,49.84418218950356,C5H11NO3S,5,1,249.2209109475178,49.84418218950356,542791.5142898405,124291.02452268396,4.591466601565892e-4,4.010280097128547e-4,133534.0977,8.216068386190037e-6,0.001097125278591382
161107,Tp,E,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,7468325,Tp_E,1,6.873223208933635,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,3.13927,Thalassiosira pseudonana,2379000.5319708087,6.376394539150323,HILIC,1,400,3,52321200,Methionine Sulfoxide,32672196.84113237,15270627.446267094,25831911.665526096,used relative RF,0.5329250033035939,69.12448154969508,C5H11NO3S,5,1,345.6224077484754,69.12448154969508,448160.30962224404,99418.26236580503,7.712026262205187e-4,6.952895766308473e-4,95224.584,1.1394138051288903e-5,0.0010850020559725563
161107,Tp,F,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,134733,Tp_F,1,5.12947398000386,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,6.36368,Thalassiosira pseudonana,21172.183390742466,4.325765647138734,HILIC,1,400,3,106061280,Methionine Sulfoxide,32672196.84113237,15270627.446267094,25831911.665526096,used relative RF,0.5329250033035939,0.615181115133141,C5H11NO3S,5,1,3.075905575665705,0.615181115133141,243297.33518482215,52734.87091098634,1.2642578157829294e-5,1.166554699966051e-5,193031.5296,1.0140353150759228e-7,1.957407879375233e-5
161107,Cy,A,Ornithine,Ornithine_X_HILICPos,335295552,Cy_A,1,8.525427792156322,Cy,Cyclotella meneghiniana CCMP 338,Diatom,Diatom,7.0207956,Cyclotella meneghiniana,47757486.63014773,7.679041462774159,HILIC,1,400,3,50148540,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,6592.424599955815,C5H12N2O2,5,2,32962.12299977908,13184.84919991163,567992.5855622914,129995.17570362442,0.05803266422421308,0.10142568082658486,66158.68808,0.003497958240097976,0.23142032812350777
161107,Cy,B,Ornithine,Ornithine_X_HILICPos,214331888,Cy_B,1,8.331086789577464,Cy,Cyclotella meneghiniana CCMP 338,Diatom,Diatom,2.285525455,Cyclotella meneghiniana,93777948.3186723,7.97210072697794,HILIC,1,400,3,16325181.82,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,12945.070962740652,C5H12N2O2,5,2,64725.35481370326,25890.141925481304,1458868.0236730387,318290.7998291489,0.04436683357466577,0.08134115701546676,21537.06991,0.006868689502741444,0.1479314460106256
161107,Cy,C,Ornithine,Ornithine_X_HILICPos,340742080,Cy_C,1,8.53242577014935,Cy,Cyclotella meneghiniana CCMP 338,Diatom,Diatom,4.9629762,Cyclotella meneghiniana,68656803.1496907,7.8366835776103905,HILIC,1,400,3,35449830,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,9477.358001344737,C5H12N2O2,5,2,47386.790006723684,18954.716002689474,846971.2826462988,182717.81380854163,0.055948520307166946,0.10373764663444865,46767.34847,0.005028711669395344,0.23517951099776746
161107,2090,A,Ornithine,Ornithine_X_HILICPos,NA,2090_A,0,0,2090,Emiliania huxleyi CCMP2090,Haptophyte,Haptophyte,0.29131,Emiliania huxleyi,NA,0,HILIC,1,400,3,7282845,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,NA,C5H12N2O2,5,2,NA,NA,871145.5410897336,75543.02001119834,NA,NA,3813.921528,NA,NA
161107,2090,B,Ornithine,Ornithine_X_HILICPos,NA,2090_B,0,0,2090,Emiliania huxleyi CCMP2090,Haptophyte,Haptophyte,0.33255,Emiliania huxleyi,NA,0,HILIC,1,400,3,8313750,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,NA,C5H12N2O2,5,2,NA,NA,1129165.5399182523,108729.63614992292,NA,NA,4353.791699,NA,NA
161107,2090,C,Ornithine,Ornithine_X_HILICPos,NA,2090_C,0,0,2090,Emiliania huxleyi CCMP2090,Haptophyte,Haptophyte,0.381324,Emiliania huxleyi,NA,0,HILIC,1,400,3,9533100,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,NA,C5H12N2O2,5,2,NA,NA,895994.8630890418,89801.33493717722,NA,NA,4992.347815,NA,NA
161107,371,A,Ornithine,Ornithine_X_HILICPos,NA,371_A,0,0,371,Emiliania huxleyi CCMP371,Haptophyte,Haptophyte,0.365805,Emiliania huxleyi,NA,0,HILIC,1,400,3,9145125,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,NA,C5H12N2O2,5,2,NA,NA,678314.0193983861,59787.92984599027,NA,NA,4789.170869,NA,NA
161107,371,B,Ornithine,Ornithine_X_HILICPos,NA,371_B,0,0,371,Emiliania huxleyi CCMP371,Haptophyte,Haptophyte,0.380920909,Emiliania huxleyi,NA,0,HILIC,1,400,3,9523022.727,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,NA,C5H12N2O2,5,2,NA,NA,716122.019356768,64898.47714644171,NA,NA,4987.070491,NA,NA
161107,371,C,Ornithine,Ornithine_X_HILICPos,NA,371_C,0,0,371,Emiliania huxleyi CCMP371,Haptophyte,Haptophyte,0.294256364,Emiliania huxleyi,NA,0,HILIC,1,400,3,7356409.091,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,NA,C5H12N2O2,5,2,NA,NA,682296.9718511435,62055.137015953434,NA,NA,3852.445988,NA,NA
161107,To,A,Ornithine,Ornithine_X_HILICPos,4656562176,To_A,1,9.668065406177107,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,10.10952,Thalassiosira oceanica,460611599.36376804,8.663334870398183,HILIC,1,400,3,67396800,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,63582.64332850849,C5H12N2O2,5,2,317913.21664254245,127165.28665701699,707298.6841794057,220244.94982037586,0.4494751987434831,0.5773811692877797,94030.34765,0.03417992278274977,3.2139500219121158
161107,To,B,Ornithine,Ornithine_X_HILICPos,4248073472,To_B,1,9.628192019421869,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,13.26875,Thalassiosira oceanica,320156267.3198304,8.505362007911794,HILIC,1,400,3,88458300,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,44194.24474438158,C5H12N2O2,5,2,220971.2237219079,88388.48948876317,468955.7682731852,145908.93612383373,0.4711984342053843,0.6057784522104072,123414.8313,0.023757370924349073,2.932011924760066
161107,To,C,Ornithine,Ornithine_X_HILICPos,3808232704,To_C,1,9.580723478308899,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,12.20459,Thalassiosira oceanica,312032825.6827964,8.494200283964002,HILIC,1,400,3,81363900,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,43072.888067908534,C5H12N2O2,5,2,215364.44033954266,86145.77613581707,478376.18221356074,146388.90996302097,0.45019891948424356,0.5884720103290488,113516.9,0.023154567248784796,2.6284346949235786
161107,Tp,A,Ornithine,Ornithine_X_HILICPos,34684600,Tp_A,1,7.54013669036519,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,4.40222,Thalassiosira pseudonana,7878888.379045119,6.8964649478319675,HILIC,1,400,3,73370383.33,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,1087.5986412889326,C5H12N2O2,5,2,5437.993206444663,2175.1972825778653,542791.5142898405,124291.02452268396,0.010018567098565356,0.017500839589433725,133534.0977,1.7927437909572082e-4,0.023939242453274823
161107,Tp,E,Ornithine,Ornithine_X_HILICPos,18977932,Tp_E,1,7.278248886177663,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,3.13927,Thalassiosira pseudonana,6045332.832155246,6.781420216394351,HILIC,1,400,3,52321200,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,834.4953574768457,C5H12N2O2,5,2,4172.476787384228,1668.9907149536914,448160.30962224404,99418.26236580503,0.009310232739934565,0.0167875667431474,95224.584,1.375540921694306e-4,0.013098531204331687
161107,Tp,F,Ornithine,Ornithine_X_HILICPos,17254118,Tp_F,1,7.236892763828999,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,6.36368,Thalassiosira pseudonana,2711342.8079350316,6.433184430963873,HILIC,1,400,3,106061280,Ornithine,5699459.862225504,2445512.13648722,3770417.52357698,used relative RF,0.768540639824074,374.27269077976786,C5H12N2O2,5,2,1871.3634538988392,748.5453815595357,243297.33518482215,52734.87091098634,0.007691672629612847,0.014194504862314739,193031.5296,6.169333170070348e-5,0.011908758184306964
161107,Cy,A,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,237815632,Cy_A,1,8.37624039808845,Cy,Cyclotella meneghiniana CCMP 338,Diatom,Diatom,7.0207956,Cyclotella meneghiniana,33873031.711676665,7.529854068706288,HILIC,1,400,3,50148540,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,13.478412018497096,C10H19NO4,10,1,134.78412018497096,13.478412018497096,567992.5855622914,129995.17570362442,2.3729908384550428e-4,1.036839401581062e-4,66158.68808,1.4303363404066388e-5,9.462917579445152e-4
161107,Cy,B,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,361645792,Cy_B,1,8.558283416144564,Cy,Cyclotella meneghiniana CCMP 338,Diatom,Diatom,2.285525455,Cyclotella meneghiniana,158233106.1808279,8.19929735354504,HILIC,1,400,3,16325181.82,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,62.96250711260089,C10H19NO4,10,1,629.6250711260088,62.96250711260089,1458868.0236730387,318290.7998291489,4.3158466763894217e-4,1.9781441105554321e-4,21537.06991,6.68161515553477e-5,0.0014390241271646786
161107,Cy,C,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,568975680,Cy_C,1,8.755093703534744,Cy,Cyclotella meneghiniana CCMP 338,Diatom,Diatom,4.9629762,Cyclotella meneghiniana,114644047.65833856,8.059351510995784,HILIC,1,400,3,35449830,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,45.61799259540852,C10H19NO4,10,1,456.1799259540852,45.61799259540852,846971.2826462988,182717.81380854163,5.386014086909593e-4,2.4966362964045047e-4,46767.34847,4.841005935754919e-5,0.002264010115427887
161107,2090,A,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,NA,2090_A,0,0,2090,Emiliania huxleyi CCMP2090,Haptophyte,Haptophyte,0.29131,Emiliania huxleyi,NA,0,HILIC,1,400,3,7282845,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,NA,C10H19NO4,10,1,NA,NA,871145.5410897336,75543.02001119834,NA,NA,3813.921528,NA,NA
161107,2090,B,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,3826862,2090_B,1,6.582842801466961,2090,Emiliania huxleyi CCMP2090,Haptophyte,Haptophyte,0.33255,Emiliania huxleyi,11507628.927980755,7.060985849296791,HILIC,1,400,3,8313750,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,4.57899857820619,C10H19NO4,10,1,45.7899857820619,4.57899857820619,1129165.5399182523,108729.63614992292,4.055205739397337e-5,4.2113619987584554e-5,4353.791699,3.497516836949779e-6,1.5227459771824684e-5
161107,2090,C,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,7478562,2090_C,1,6.8738180984656685,2090,Emiliania huxleyi CCMP2090,Haptophyte,Haptophyte,0.381324,Emiliania huxleyi,19612093.652641848,7.292523958443632,HILIC,1,400,3,9533100,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,7.803844694082566,C10H19NO4,10,1,78.03844694082566,7.803844694082566,895994.8630890418,89801.33493717722,8.709698030162747e-5,8.690121031654977e-5,4992.347815,5.960709037910533e-6,2.9757932741263407e-5
161107,371,A,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,NA,371_A,0,0,371,Emiliania huxleyi CCMP371,Haptophyte,Haptophyte,0.365805,Emiliania huxleyi,NA,0,HILIC,1,400,3,9145125,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,NA,C10H19NO4,10,1,NA,NA,678314.0193983861,59787.92984599027,NA,NA,4789.170869,NA,NA
161107,371,B,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,NA,371_B,0,0,371,Emiliania huxleyi CCMP371,Haptophyte,Haptophyte,0.380920909,Emiliania huxleyi,NA,0,HILIC,1,400,3,9523022.727,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,NA,C10H19NO4,10,1,NA,NA,716122.019356768,64898.47714644171,NA,NA,4987.070491,NA,NA
161107,371,C,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,NA,371_C,0,0,371,Emiliania huxleyi CCMP371,Haptophyte,Haptophyte,0.294256364,Emiliania huxleyi,NA,0,HILIC,1,400,3,7356409.091,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,NA,C10H19NO4,10,1,NA,NA,682296.9718511435,62055.137015953434,NA,NA,3852.445988,NA,NA
161107,To,A,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,211065632,To_A,1,8.324417522517125,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,10.10952,Thalassiosira oceanica,20877908.347775165,7.319686986738201,HILIC,1,400,3,67396800,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,8.307524794089495,C10H19NO4,10,1,83.07524794089495,8.307524794089495,707298.6841794057,220244.94982037586,1.1745426620901644e-4,3.77194791565701e-5,94030.34765,8.931700260106786e-6,8.398508805634364e-4
161107,To,B,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,176827136,To_B,1,8.247548912887162,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,13.26875,Thalassiosira oceanica,13326585.850211963,7.124718901377087,HILIC,1,400,3,88458300,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,5.302779403330215,C10H19NO4,10,1,53.02779403330214,5.302779403330215,468955.7682731852,145908.93612383373,1.1307632322887085e-4,3.634307496306954e-5,123414.8313,5.701199237302509e-6,7.036125420793779e-4
161107,To,C,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,71253792,To_C,1,7.852807981674983,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,12.20459,Thalassiosira oceanica,5838278.22155435,6.766284787330086,HILIC,1,400,3,81363900,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,2.323108247839589,C10H19NO4,10,1,23.231082478395887,2.323108247839589,478376.18221356074,146388.90996302097,4.8562372756311e-5,1.5869427871458465e-5,113516.9,2.4976530975124027e-6,2.8352583690500566e-4
161107,Tp,A,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,72113408,Tp_A,1,7.858016020323376,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,4.40222,Thalassiosira pseudonana,16381145.876398727,7.214344277790153,HILIC,1,400,3,73370383.33,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,6.5182188395937315,C10H19NO4,10,1,65.18218839593732,6.5182188395937315,542791.5142898405,124291.02452268396,1.200869701900521e-4,5.2443198248833425e-5,133534.0977,2.1488618887815583e-6,2.869463334003632e-4
161107,Tp,E,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,31820038,Tp_E,1,7.5027006939523115,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,3.13927,Thalassiosira pseudonana,10136126.551714253,7.005872024168999,HILIC,1,400,3,52321200,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,4.033264311813514,C10H19NO4,10,1,40.33264311813514,4.033264311813514,448160.30962224404,99418.26236580503,8.99960176128307e-5,4.0568646200768414e-5,95224.584,1.3296467282174535e-6,1.2661505656146808e-4
161107,Tp,F,Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,40943344,Tp_F,1,7.612183310271753,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,6.36368,Thalassiosira pseudonana,6433909.938903277,6.808474977406627,HILIC,1,400,3,106061280,Propionyl-L-carnitine,1171031155.889505,918056111.9966289,1039333734.0553303,used relative RF,0.9672089539726934,2.560115958458723,C10H19NO4,10,1,25.601159584587233,2.560115958458723,243297.33518482215,52734.87091098634,1.0522581172185536e-4,4.854692756866823e-5,193031.5296,8.439946964252107e-7,1.6291758722524608e-4
161107,Cy,A,Serine,Serine_X_HILICPos,16689869,Cy_A,1,7.222452927883537,Cy,Cyclotella meneghiniana CCMP 338,Diatom,Diatom,7.0207956,Cyclotella meneghiniana,2377204.799980219,6.376066598501374,HILIC,1,400,3,50148540,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,1448.1882532521543,C3H7NO3,3,1,4344.564759756463,1448.1882532521543,567992.5855622914,129995.17570362442,0.007648981465938514,0.011140323057479255,66158.68808,4.6104755149209463e-4,0.03050230114921323
161107,Cy,B,Serine,Serine_X_HILICPos,13771587,Cy_B,1,7.1389839900484295,Cy,Cyclotella meneghiniana CCMP 338,Diatom,Diatom,2.285525455,Cyclotella meneghiniana,6025567.105311456,6.779997927448906,HILIC,1,400,3,16325181.82,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,3670.7630327716183,C3H7NO3,3,1,11012.289098314855,3670.7630327716183,1458868.0236730387,318290.7998291489,0.0075485163288375205,0.011532733697430143,21537.06991,0.0011686300484325077,0.025168867052017603
161107,Cy,C,Serine,Serine_X_HILICPos,20183088,Cy_C,1,7.304987613772103,Cy,Cyclotella meneghiniana CCMP 338,Diatom,Diatom,4.9629762,Cyclotella meneghiniana,4066730.765301675,6.609245421233142,HILIC,1,400,3,35449830,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,2477.4439810562535,C3H7NO3,3,1,7432.3319431687605,2477.4439810562535,846971.2826462988,182717.81380854163,0.0087751876544704,0.013558853017211608,46767.34847,7.887230675074087e-4,0.03688648654444631
161107,2090,A,Serine,Serine_X_HILICPos,681262,2090_A,1,5.83331416517517,2090,Emiliania huxleyi CCMP2090,Haptophyte,Haptophyte,0.29131,Emiliania huxleyi,2338615.220898699,6.368958771964336,HILIC,1,400,3,7282845,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,1424.6795613951176,C3H7NO3,3,1,4274.038684185352,1424.6795613951176,871145.5410897336,75543.02001119834,0.004906228044097971,0.01885918197583213,3813.921528,3.264540709475329e-4,0.001245070209090035
161107,2090,B,Serine,Serine_X_HILICPos,1822732,2090_B,1,6.260722818146294,2090,Emiliania huxleyi CCMP2090,Haptophyte,Haptophyte,0.33255,Emiliania huxleyi,5481076.529845136,6.738865865976124,HILIC,1,400,3,8313750,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,3339.0604990213105,C3H7NO3,3,1,10017.181497063932,3339.0604990213105,1129165.5399182523,108729.63614992292,0.008871313499160753,0.030709755106852508,4353.791699,7.651293256895453e-4,0.0033312137068486104
161107,2090,C,Serine,Serine_X_HILICPos,1231567,2090_C,1,6.090458043409212,2090,Emiliania huxleyi CCMP2090,Haptophyte,Haptophyte,0.381324,Emiliania huxleyi,3229712.790173186,6.509163903387176,HILIC,1,400,3,9533100,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,1967.534359742992,C3H7NO3,3,1,5902.603079228976,1967.534359742992,895994.8630890418,89801.33493717722,0.006587764419629702,0.021909856475067213,4992.347815,4.5085084212705427e-4,0.0022508042165839096
161107,371,A,Serine,Serine_X_HILICPos,465557,371_A,1,5.667972860977927,371,Emiliania huxleyi CCMP371,Haptophyte,Haptophyte,0.365805,Emiliania huxleyi,1272691.7346673775,6.104723223649533,HILIC,1,400,3,9145125,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,775.3211755973824,C3H7NO3,3,1,2325.963526792147,775.3211755973824,678314.0193983861,59787.92984599027,0.0034290364938278925,0.012967854508335682,4789.170869,1.7766104221206508e-4,8.508490879182013e-4
161107,371,B,Serine,Serine_X_HILICPos,495626,371_B,1,5.695154080917001,371,Emiliania huxleyi CCMP371,Haptophyte,Haptophyte,0.380920909,Emiliania huxleyi,1301125.7410393297,6.1143192688911405,HILIC,1,400,3,9523022.727,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,792.6431135394142,C3H7NO3,3,1,2377.929340618243,792.6431135394142,716122.019356768,64898.47714644171,0.0033205644797155323,0.01221358571713225,4987.070491,1.816302792592854e-4,9.058030059660717e-4
161107,371,C,Serine,Serine_X_HILICPos,508907,371_C,1,5.706638424621507,371,Emiliania huxleyi CCMP371,Haptophyte,Haptophyte,0.294256364,Emiliania huxleyi,1729468.1178076407,6.237912560344114,HILIC,1,400,3,7356409.091,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,1053.5884045850737,C3H7NO3,3,1,3160.7652137552213,1053.5884045850737,682296.9718511435,62055.137015953434,0.004632535895886703,0.01697826248154463,3852.445988,2.41424612351319e-4,9.300752792572941e-4
161107,To,A,Serine,Serine_X_HILICPos,46224276,To_A,1,7.66487011763181,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,10.10952,Thalassiosira oceanica,4572351.209552976,6.660139581852887,HILIC,1,400,3,67396800,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,2785.4669111693693,C3H7NO3,3,1,8356.400733508108,2785.4669111693693,707298.6841794057,220244.94982037586,0.01181452888351269,0.01264713181138137,94030.34765,8.984248431991721e-4,0.08447920034341488
161107,To,B,Serine,Serine_X_HILICPos,40543860,To_B,1,7.607925093565116,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,13.26875,Thalassiosira oceanica,3055590.0141309467,6.485095082055042,HILIC,1,400,3,88458300,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,1861.4591242857337,C3H7NO3,3,1,5584.377372857201,1861.4591242857337,468955.7682731852,145908.93612383373,0.011908111064334072,0.012757677313923412,123414.8313,6.003954831488636e-4,0.07409770726609899
161107,To,C,Serine,Serine_X_HILICPos,34384816,To_C,1,7.536366704687974,To,Thalassiosira oceanica CCMP 1005,Diatom,Diatom,12.20459,Thalassiosira oceanica,2817367.5641705296,6.449843510343077,HILIC,1,400,3,81363900,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,1716.3344998964103,C3H7NO3,3,1,5149.003499689231,1716.3344998964103,478376.18221356074,146388.90996302097,0.01076350305707856,0.011724484459444164,113516.9,5.5358696918496e-4,0.06284147662227219
161107,Tp,A,Serine,Serine_X_HILICPos,8622357,Tp_A,1,6.9356260004153745,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,4.40222,Thalassiosira pseudonana,1958638.368823003,6.291954257882152,HILIC,1,400,3,73370383.33,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,1193.1984480773535,C3H7NO3,3,1,3579.5953442320606,1193.1984480773535,542791.5142898405,124291.02452268396,0.006594788698779517,0.009600037111767363,133534.0977,1.1800855727267373e-4,0.01575816621628526
161107,Tp,E,Serine,Serine_X_HILICPos,4218478,Tp_E,1,6.625155788537804,Tp,Thalassiosira pseudonana CCMP1335,Diatom,Diatom,3.13927,Thalassiosira pseudonana,1343776.737904035,6.128327118754492,HILIC,1,400,3,52321200,Serine,884124.75,472311.25,682417.1875,NA,0.9621695594958413,818.62601271977735,C3H7NO3,3,1,2455.878038159332,818.62601271977735,448160.30962224404,99418.26236580503,0.0054799097229948825,0.008234161342587941,95224.584,8.096296066625447e-5,0.007709664248852445
