Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 2.5. Blank can be this fraction of a sample: 5. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2020-09-10 16:00:02. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","BlankFlag","Flags","QC_area"
"2716","161107_Smp_Tp_E","N-acetyltaurine",9.45,1489017,18306,"162658",-1.8,NA,NA,NA,5.295,"RTFlag",1448759,"BlankFlag","RTFlag, BlankFlag",NA
"2717","161107_Smp_Tp_F","N-acetyltaurine",9.33,1101911,253284,"144558",-1.9,NA,NA,NA,5.295,"RTFlag",1448759,"BlankFlag","RTFlag, BlankFlag",NA
"2718","161107_Smp_2090_A","NAD",12.12,188148,0,"43737",0.5,NA,NA,NA,12.21,NA,0,NA,"",188148
"2719","161107_Smp_2090_B","NAD",11.98,1456000,0,"184894",2.8,NA,NA,NA,12.21,NA,0,NA,"",1456000
"2720","161107_Smp_2090_C","NAD",12.07,750419,0,"170664",1.7,NA,NA,NA,12.21,NA,0,NA,"",750419
"2721","161107_Smp_371_A","NAD",11.92,91151,0,"46312",3,NA,NA,NA,12.21,NA,0,NA,"",91151
"2722","161107_Smp_371_B","NAD",11.92,241524,0,"54720",2,NA,NA,NA,12.21,NA,0,NA,"",241524
"2723","161107_Smp_371_C","NAD",11.95,61872,0,"64045",0.2,NA,NA,NA,12.21,NA,0,NA,"",61872
"2724","161107_Smp_Cy_A","NAD",12.06,13768111,0,"1328946",2.7,NA,NA,NA,12.21,NA,0,NA,"",13768111
"2725","161107_Smp_Cy_B","NAD",12.06,13332251,0,"1268927",2.3,NA,NA,NA,12.21,NA,0,NA,"",13332251
"2726","161107_Smp_Cy_C","NAD",12.06,14492010,0,"1411697",2.5,NA,NA,NA,12.21,NA,0,NA,"",14492010
"2727","161107_Smp_To_A","NAD",12.04,8373697,0,"779319",1.8,NA,NA,NA,12.21,NA,0,NA,"",8373697
"2728","161107_Smp_To_B","NAD",12.06,7769061,0,"735656",2.6,NA,NA,NA,12.21,NA,0,NA,"",7769061
"2729","161107_Smp_To_C","NAD",12.06,7322361,0,"745321",2.2,NA,NA,NA,12.21,NA,0,NA,"",7322361
"2730","161107_Smp_Tp_A","NAD",11.98,11355321,0,"1198870",2.4,NA,NA,NA,12.21,NA,0,NA,"",11355321
"2731","161107_Smp_Tp_E","NAD",11.95,6729008,0,"759013",2.4,NA,NA,NA,12.21,NA,0,NA,"",6729008
"2732","161107_Smp_Tp_F","NAD",11.99,7355886,0,"834788",2.4,NA,NA,NA,12.21,NA,0,NA,"",7355886
"2733","161107_Smp_2090_A","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2291622,NA,"",NA
"2734","161107_Smp_2090_B","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2291622,NA,"",NA
"2735","161107_Smp_2090_C","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2291622,NA,"",NA
"2736","161107_Smp_371_A","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2639765,NA,"",NA
"2737","161107_Smp_371_B","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2639765,NA,"",NA
"2738","161107_Smp_371_C","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2639765,NA,"",NA
"2739","161107_Smp_Cy_A","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2440850,NA,"",NA
"2740","161107_Smp_Cy_B","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2440850,NA,"",NA
"2741","161107_Smp_Cy_C","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2440850,NA,"",NA
"2742","161107_Smp_To_A","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2073499,NA,"",NA
"2743","161107_Smp_To_B","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2073499,NA,"",NA
"2744","161107_Smp_To_C","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,2073499,NA,"",NA
"2745","161107_Smp_Tp_A","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,1588563,NA,"",NA
"2746","161107_Smp_Tp_E","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,1588563,NA,"",NA
"2747","161107_Smp_Tp_F","Sucrose",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.825,NA,1588563,NA,"",NA
"2748","161107_Smp_2090_A","Sulfolactic Acid",NA,NA,NA,"#N/A",NA,NA,NA,NA,14.21,NA,40775,NA,"",NA
"2749","161107_Smp_2090_B","Sulfolactic Acid",13.37,87376,0,"44043",-2.7,NA,NA,NA,14.21,NA,40775,"BlankFlag","BlankFlag",NA
"2750","161107_Smp_2090_C","Sulfolactic Acid",19.73,42535,0,"25463",-1.4,NA,NA,NA,14.21,"RTFlag",40775,"BlankFlag","RTFlag, BlankFlag",NA
"2751","161107_Smp_371_A","Sulfolactic Acid",NA,NA,NA,"#N/A",NA,NA,NA,NA,14.21,NA,0,NA,"",NA
"2752","161107_Smp_371_B","Sulfolactic Acid",13.2,55009,0,"53019",-0.4,NA,NA,NA,14.21,NA,0,NA,"",55009
"2753","161107_Smp_371_C","Sulfolactic Acid",11.46,47332,0,"32027",2.1,NA,NA,NA,14.21,"RTFlag",0,NA,"RTFlag, ",NA
"2754","161107_Smp_Cy_A","Sulfolactic Acid",13.56,57230,0,"41555",-1.1,NA,NA,NA,14.21,NA,0,NA,"",57230
"2755","161107_Smp_Cy_B","Sulfolactic Acid",NA,NA,NA,"#N/A",NA,NA,NA,NA,14.21,NA,0,NA,"",NA
"2756","161107_Smp_Cy_C","Sulfolactic Acid",13.59,142060,0,"70014",-4,NA,NA,NA,14.21,NA,0,NA,"",142060
"2757","161107_Smp_To_A","Sulfolactic Acid",13.62,5015306,0,"563543",-4.6,NA,NA,NA,14.21,NA,0,NA,"",5015306
"2758","161107_Smp_To_B","Sulfolactic Acid",10.07,200351,0,"54604",-2.4,NA,NA,NA,14.21,"RTFlag",0,NA,"RTFlag, ",NA
"2759","161107_Smp_To_C","Sulfolactic Acid",13.64,97228,0,"42030",-1.2,NA,NA,NA,14.21,NA,0,NA,"",97228
"2760","161107_Smp_Tp_A","Sulfolactic Acid",9.93,152066,0,"53059",-2.3,NA,NA,NA,14.21,"RTFlag",39545,"BlankFlag","RTFlag, BlankFlag",NA
"2761","161107_Smp_Tp_E","Sulfolactic Acid",13.48,32901,0,"35062",-2.9,NA,NA,"areaminFlag",14.21,NA,39545,"BlankFlag","areaminFlag, BlankFlag",NA
"2762","161107_Smp_Tp_F","Sulfolactic Acid",10,36138,0,"25538",-1.3,NA,NA,"areaminFlag",14.21,"RTFlag",39545,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"2763","161107_Smp_2090_A","Thymidine",24.66,98836800,0,"1740609",5.7,NA,NA,NA,3.05,"RTFlag",28024798,"BlankFlag","RTFlag, BlankFlag",NA
"2764","161107_Smp_2090_B","Thymidine",24.86,116406040,0,"1666555",5.8,NA,NA,NA,3.05,"RTFlag",28024798,"BlankFlag","RTFlag, BlankFlag",NA
"2765","161107_Smp_2090_C","Thymidine",24.89,25609516,0,"1987863",5.4,NA,NA,NA,3.05,"RTFlag",28024798,"BlankFlag","RTFlag, BlankFlag",NA
"2766","161107_Smp_371_A","Thymidine",24.74,30604468,0,"1564031",5.6,NA,NA,NA,3.05,"RTFlag",18156596,"BlankFlag","RTFlag, BlankFlag",NA
"2767","161107_Smp_371_B","Thymidine",24.95,39518416,0,"1567551",5.6,NA,NA,NA,3.05,"RTFlag",18156596,"BlankFlag","RTFlag, BlankFlag",NA
"2768","161107_Smp_371_C","Thymidine",23.76,122660896,0,"1718922",5.7,NA,NA,NA,3.05,"RTFlag",18156596,NA,"RTFlag, ",NA
"2769","161107_Smp_Cy_A","Thymidine",24.81,33465158,0,"1506525",5.8,NA,NA,NA,3.05,"RTFlag",87438800,"BlankFlag","RTFlag, BlankFlag",NA
"2770","161107_Smp_Cy_B","Thymidine",24.67,85618552,0,"1685274",5.8,NA,NA,NA,3.05,"RTFlag",87438800,"BlankFlag","RTFlag, BlankFlag",NA
"2771","161107_Smp_Cy_C","Thymidine",24.38,90091072,0,"1848548",5.8,NA,NA,NA,3.05,"RTFlag",87438800,"BlankFlag","RTFlag, BlankFlag",NA
"2772","161107_Smp_To_A","Thymidine",24.52,93024784,0,"1692586",5.4,NA,NA,NA,3.05,"RTFlag",13996623,NA,"RTFlag, ",NA
"2773","161107_Smp_To_B","Thymidine",24.43,80887648,0,"1742119",5.5,NA,NA,NA,3.05,"RTFlag",13996623,NA,"RTFlag, ",NA
"2774","161107_Smp_To_C","Thymidine",15.67,93505192,58956012,"1265846",5.8,"SNFlag",NA,NA,3.05,"RTFlag",13996623,NA,"SNFlag, RTFlag, ",NA
"2775","161107_Smp_Tp_A","Thymidine",24.86,39504860,0,"1525729",5.4,NA,NA,NA,3.05,"RTFlag",28355582,"BlankFlag","RTFlag, BlankFlag",NA
"2776","161107_Smp_Tp_E","Thymidine",24.68,39384200,0,"1347632",5.5,NA,NA,NA,3.05,"RTFlag",28355582,"BlankFlag","RTFlag, BlankFlag",NA
"2777","161107_Smp_Tp_F","Thymidine",14.73,44583260,14088177,"1335186",5.7,NA,NA,NA,3.05,"RTFlag",28355582,"BlankFlag","RTFlag, BlankFlag",NA
"2778","161107_Smp_2090_A","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2291622,NA,"",NA
"2779","161107_Smp_2090_B","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2291622,NA,"",NA
"2780","161107_Smp_2090_C","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2291622,NA,"",NA
"2781","161107_Smp_371_A","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2639765,NA,"",NA
"2782","161107_Smp_371_B","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2639765,NA,"",NA
"2783","161107_Smp_371_C","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2639765,NA,"",NA
"2784","161107_Smp_Cy_A","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2440850,NA,"",NA
"2785","161107_Smp_Cy_B","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2440850,NA,"",NA
"2786","161107_Smp_Cy_C","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2440850,NA,"",NA
"2787","161107_Smp_To_A","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2073499,NA,"",NA
"2788","161107_Smp_To_B","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2073499,NA,"",NA
"2789","161107_Smp_To_C","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,2073499,NA,"",NA
"2790","161107_Smp_Tp_A","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,1588563,NA,"",NA
"2791","161107_Smp_Tp_E","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,1588563,NA,"",NA
"2792","161107_Smp_Tp_F","Trehalose",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.6,NA,1588563,NA,"",NA
"2793","161107_Smp_2090_A","Uracil",24.66,538915008,0,"9046836",-4.7,NA,NA,NA,3.77,"RTFlag",247390048,"BlankFlag","RTFlag, BlankFlag",NA
"2794","161107_Smp_2090_B","Uracil",24.86,473121824,6417,"9526417",-4.6,NA,NA,NA,3.77,"RTFlag",247390048,"BlankFlag","RTFlag, BlankFlag",NA
"2795","161107_Smp_2090_C","Uracil",24.89,523492032,0,"9678173",-5,NA,NA,NA,3.77,"RTFlag",247390048,"BlankFlag","RTFlag, BlankFlag",NA
"2796","161107_Smp_371_A","Uracil",22.97,892346368,25067902,"8586207",-4.5,NA,NA,NA,3.77,"RTFlag",258214832,"BlankFlag","RTFlag, BlankFlag",NA
"2797","161107_Smp_371_B","Uracil",23.46,92356344,362812352,"3367368",-4.9,"SNFlag",NA,NA,3.77,"RTFlag",258214832,"BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"2798","161107_Smp_371_C","Uracil",23.76,752983168,40882680,"9466451",-4.7,NA,NA,NA,3.77,"RTFlag",258214832,"BlankFlag","RTFlag, BlankFlag",NA
"2799","161107_Smp_Cy_A","Uracil",24.8,549450176,0,"9269785",-4.7,NA,NA,NA,3.77,"RTFlag",549093952,"BlankFlag","RTFlag, BlankFlag",NA
"2800","161107_Smp_Cy_B","Uracil",24.64,524385184,0,"9031197",-4.6,NA,NA,NA,3.77,"RTFlag",549093952,"BlankFlag","RTFlag, BlankFlag",NA
"2801","161107_Smp_Cy_C","Uracil",24.74,494507328,21025304,"9074156",-4.6,NA,NA,NA,3.77,"RTFlag",549093952,"BlankFlag","RTFlag, BlankFlag",NA
"2802","161107_Smp_To_A","Uracil",24.5,505838592,0,"8916862",-5,NA,NA,NA,3.77,"RTFlag",461696512,"BlankFlag","RTFlag, BlankFlag",NA
"2803","161107_Smp_To_B","Uracil",24.88,513246464,0,"9483500",-4.9,NA,NA,NA,3.77,"RTFlag",461696512,"BlankFlag","RTFlag, BlankFlag",NA
"2804","161107_Smp_To_C","Uracil",24.5,599472064,0,"10534672",-4.6,NA,NA,NA,3.77,"RTFlag",461696512,"BlankFlag","RTFlag, BlankFlag",NA
"2805","161107_Smp_Tp_A","Uracil",22.93,247528800,403638176,"5332303",-4.8,"SNFlag",NA,NA,3.77,"RTFlag",250130656,"BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"2806","161107_Smp_Tp_E","Uracil",20.55,127121288,79130328,"5684864",-4.7,"SNFlag",NA,NA,3.77,"RTFlag",250130656,"BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"2807","161107_Smp_Tp_F","Uracil",22.86,490782048,753863872,"4974302",-5.1,"SNFlag",NA,NA,3.77,"RTFlag",250130656,"BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"2808","161107_Smp_2090_A","Uridine",6.01,18044968,0,"729206",0.5,NA,NA,NA,5.9,NA,422377,NA,"",18044968
"2809","161107_Smp_2090_B","Uridine",6.16,9829087,0,"412521",0.6,NA,NA,NA,5.9,NA,422377,NA,"",9829087
"2810","161107_Smp_2090_C","Uridine",6.07,9469775,878276,"430917",0.4,NA,NA,NA,5.9,NA,422377,NA,"",9469775
"2811","161107_Smp_371_A","Uridine",6.06,11096794,0,"438634",1.2,NA,NA,NA,5.9,NA,207910,NA,"",11096794
"2812","161107_Smp_371_B","Uridine",6.06,13290232,138895,"549877",1,NA,NA,NA,5.9,NA,207910,NA,"",13290232
"2813","161107_Smp_371_C","Uridine",6.03,9587988,0,"405074",1.5,NA,NA,NA,5.9,NA,207910,NA,"",9587988
"2814","161107_Smp_Cy_A","Uridine",6.1,64321280,159761,"2809545",0.4,NA,NA,NA,5.9,NA,1167329,NA,"",64321280
"2815","161107_Smp_Cy_B","Uridine",6.09,35099488,5752,"1438530",0.3,NA,NA,NA,5.9,NA,1167329,NA,"",35099488
"2816","161107_Smp_Cy_C","Uridine",6.03,44710276,0,"1925991",0.5,NA,NA,NA,5.9,NA,1167329,NA,"",44710276
"2817","161107_Smp_To_A","Uridine",6.03,55088688,62309,"2400460",-0.1,NA,NA,NA,5.9,NA,106909,NA,"",55088688
"2818","161107_Smp_To_B","Uridine",6.01,42947784,879193,"1960511",0.1,NA,NA,NA,5.9,NA,106909,NA,"",42947784
"2819","161107_Smp_To_C","Uridine",6.15,31953866,297255,"1463750",0.4,NA,NA,NA,5.9,NA,106909,NA,"",31953866
"2820","161107_Smp_Tp_A","Uridine",6.12,9432839,356387,"392040",0.8,NA,NA,NA,5.9,NA,548481,NA,"",9432839
"2821","161107_Smp_Tp_E","Uridine",6.07,6357609,1782793,"287027",1.5,NA,NA,NA,5.9,NA,548481,NA,"",6357609
"2822","161107_Smp_Tp_F","Uridine",6.13,7969418,90004,"324548",1.6,NA,NA,NA,5.9,NA,548481,NA,"",7969418
"2823","170213_Smp_Pc55x_A","I126.904R4.8_HILICNeg",4.28,41317600,526637,"3843729",1.1,NA,NA,NA,4.635,NA,73698424,"BlankFlag","BlankFlag",NA
"2824","170213_Smp_Pc55x_B","I126.904R4.8_HILICNeg",4.28,45240840,478720,"4243680",1.2,NA,NA,NA,4.635,NA,73698424,"BlankFlag","BlankFlag",NA
"2825","170213_Smp_Pc55x_C","I126.904R4.8_HILICNeg",4.26,45637464,795803,"4330465",1.3,NA,NA,NA,4.635,NA,73698424,"BlankFlag","BlankFlag",NA
"2826","170213_Smp_Np_A_rerun","I126.904R4.8_HILICNeg",4.34,110713912,1600257,"11154972",1.2,NA,NA,NA,4.635,NA,41581684,"BlankFlag","BlankFlag",NA
"2827","170213_Smp_Np_C_rerun","I126.904R4.8_HILICNeg",4.37,87223992,952216,"8004416",1,NA,NA,NA,4.635,NA,41581684,"BlankFlag","BlankFlag",NA
"2828","170213_Smp_Np_F","I126.904R4.8_HILICNeg",4.23,112157776,827892,"11024947",1.1,NA,NA,NA,4.635,NA,41581684,"BlankFlag","BlankFlag",NA
"2829","170213_Smp_Pt_C","I126.904R4.8_HILICNeg",4.29,101009768,719260,"9595321",1.4,NA,NA,NA,4.635,NA,41581684,"BlankFlag","BlankFlag",NA
"2830","170213_Smp_Pt_F_rerun","I126.904R4.8_HILICNeg",4.39,97791344,682475,"7902144",1.2,NA,NA,NA,4.635,NA,41581684,"BlankFlag","BlankFlag",NA
"2831","170213_Smp_Pc55x_A","I146.045R12.11_HILICNeg",12.03,148137408,5457258,"10887833",0.9,NA,NA,NA,12.39,NA,935723,NA,"",148137408
"2832","170213_Smp_Pc55x_B","I146.045R12.11_HILICNeg",12.03,162785472,6384113,"12159910",0.8,NA,NA,NA,12.39,NA,935723,NA,"",162785472
"2833","170213_Smp_Pc55x_C","I146.045R12.11_HILICNeg",12.01,118685480,2026000,"8561619",1.2,NA,NA,NA,12.39,NA,935723,NA,"",118685480
"2834","170213_Smp_Np_A_rerun","I146.045R12.11_HILICNeg",12.06,1671595776,24698466,"126543576",0.9,NA,NA,NA,12.39,NA,5005600,NA,"",1671595776
"2835","170213_Smp_Np_C_rerun","I146.045R12.11_HILICNeg",12.07,1589237248,19930552,"125949272",0.8,NA,NA,NA,12.39,NA,5005600,NA,"",1589237248
"2836","170213_Smp_Np_F","I146.045R12.11_HILICNeg",12.01,1552614528,23493174,"117760112",0.7,NA,NA,NA,12.39,NA,5005600,NA,"",1552614528
"2837","170213_Smp_Pt_C","I146.045R12.11_HILICNeg",12.04,4821001216,237767744,"339885152",0.7,NA,NA,NA,12.39,NA,5005600,NA,"",4821001216
"2838","170213_Smp_Pt_F_rerun","I146.045R12.11_HILICNeg",12.12,5442463744,93060248,"361371744",0.6,NA,NA,NA,12.39,NA,5005600,NA,"",5442463744
"2839","170213_Smp_Pc55x_A","I317.0553R12.1_HILICNeg",11.95,996740672,13979556,"78860752",0.4,NA,NA,NA,12.315,NA,0,NA,"",996740672
"2840","170213_Smp_Pc55x_B","I317.0553R12.1_HILICNeg",11.96,1043287104,12744630,"82730688",0.4,NA,NA,NA,12.315,NA,0,NA,"",1043287104
"2841","170213_Smp_Pc55x_C","I317.0553R12.1_HILICNeg",11.98,782663296,10409434,"62823068",0.8,NA,NA,NA,12.315,NA,0,NA,"",782663296
"2842","170213_Smp_Np_A_rerun","I317.0553R12.1_HILICNeg",12,225723888,1317185,"22499970",0.9,NA,NA,NA,12.315,NA,497117,NA,"",225723888
"2843","170213_Smp_Np_C_rerun","I317.0553R12.1_HILICNeg",12.02,132997032,1804599,"13567030",0.9,NA,NA,NA,12.315,NA,497117,NA,"",132997032
"2844","170213_Smp_Np_F","I317.0553R12.1_HILICNeg",11.96,158873360,691328,"15072622",0.9,NA,NA,NA,12.315,NA,497117,NA,"",158873360
"2845","170213_Smp_Pt_C","I317.0553R12.1_HILICNeg",11.98,470945440,5113299,"42924104",0.9,NA,NA,NA,12.315,NA,497117,NA,"",470945440
"2846","170213_Smp_Pt_F_rerun","I317.0553R12.1_HILICNeg",12.06,1778853632,19534298,"155643200",0.6,NA,NA,NA,12.315,NA,497117,NA,"",1778853632
"2847","170213_Smp_Pc55x_A","I267.0726R11.17_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.75,NA,453218,NA,"",NA
"2848","170213_Smp_Pc55x_B","I267.0726R11.17_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.75,NA,453218,NA,"",NA
"2849","170213_Smp_Pc55x_C","I267.0726R11.17_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.75,NA,453218,NA,"",NA
"2850","170213_Smp_Np_A_rerun","I267.0726R11.17_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.75,NA,793847,NA,"",NA
"2851","170213_Smp_Np_C_rerun","I267.0726R11.17_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.75,NA,793847,NA,"",NA
"2852","170213_Smp_Np_F","I267.0726R11.17_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.75,NA,793847,NA,"",NA
"2853","170213_Smp_Pt_C","I267.0726R11.17_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.75,NA,793847,NA,"",NA
"2854","170213_Smp_Pt_F_rerun","I267.0726R11.17_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.75,NA,793847,NA,"",NA
"2855","170213_Smp_Pc55x_A","I244.0828R9.94_HILICNeg",24.74,13396527,0,"809683",6.4,NA,"ppmFlag",NA,10.505,"RTFlag",22536360,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"2856","170213_Smp_Pc55x_B","I244.0828R9.94_HILICNeg",24.97,4307401,0,"639027",5.6,NA,NA,NA,10.505,"RTFlag",22536360,"BlankFlag","RTFlag, BlankFlag",NA
"2857","170213_Smp_Pc55x_C","I244.0828R9.94_HILICNeg",24.72,12987565,0,"616032",6.5,NA,"ppmFlag",NA,10.505,"RTFlag",22536360,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"2858","170213_Smp_Np_A_rerun","I244.0828R9.94_HILICNeg",24.53,42313156,0,"931012",6.6,NA,"ppmFlag",NA,10.505,"RTFlag",35243340,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"2859","170213_Smp_Np_C_rerun","I244.0828R9.94_HILICNeg",24.2,40184012,0,"901373",6.5,NA,"ppmFlag",NA,10.505,"RTFlag",35243340,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"2860","170213_Smp_Np_F","I244.0828R9.94_HILICNeg",13.62,34527412,0,"483397",6.6,NA,"ppmFlag",NA,10.505,"RTFlag",35243340,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"2861","170213_Smp_Pt_C","I244.0828R9.94_HILICNeg",24.49,30691018,0,"715788",6.9,NA,"ppmFlag",NA,10.505,"RTFlag",35243340,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"2862","170213_Smp_Pt_F_rerun","I244.0828R9.94_HILICNeg",24.34,48620024,0,"1009687",6.6,NA,"ppmFlag",NA,10.505,"RTFlag",35243340,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"2863","170213_Smp_Pc55x_A","I124.0064R10.88_HILICNeg",10.58,182073648,1456729,"15646439",0.5,NA,NA,NA,11.285,NA,0,NA,"",182073648
"2864","170213_Smp_Pc55x_B","I124.0064R10.88_HILICNeg",10.62,205213024,2861575,"17766950",0.5,NA,NA,NA,11.285,NA,0,NA,"",205213024
"2865","170213_Smp_Pc55x_C","I124.0064R10.88_HILICNeg",10.6,132996672,1268567,"11393179",0.7,NA,NA,NA,11.285,NA,0,NA,"",132996672
"2866","170213_Smp_Np_A_rerun","I124.0064R10.88_HILICNeg",4.18,197909,0,"19765",0.3,NA,NA,NA,11.285,"RTFlag",0,NA,"RTFlag, ",NA
"2867","170213_Smp_Np_C_rerun","I124.0064R10.88_HILICNeg",4.27,27119,0,"10044",0.2,NA,NA,"areaminFlag",11.285,"RTFlag",0,NA,"areaminFlag, RTFlag, ",NA
"2868","170213_Smp_Np_F","I124.0064R10.88_HILICNeg",0.12,57861,0,"39428",0.5,NA,NA,NA,11.285,"RTFlag",0,NA,"RTFlag, ",NA
"2869","170213_Smp_Pt_C","I124.0064R10.88_HILICNeg",0.12,99984,0,"28876",1.6,NA,NA,NA,11.285,"RTFlag",0,NA,"RTFlag, ",NA
"2870","170213_Smp_Pt_F_rerun","I124.0064R10.88_HILICNeg",4.04,41762,0,"16008",0.5,NA,NA,NA,11.285,"RTFlag",0,NA,"RTFlag, ",NA
"2871","170213_Smp_Pc55x_A","I150.0413R8.14_HILICNeg",8.79,567977,0,"67556",1.5,NA,NA,NA,8.555,NA,549202,"BlankFlag","BlankFlag",NA
"2872","170213_Smp_Pc55x_B","I150.0413R8.14_HILICNeg",8.8,524620,0,"48264",0.6,NA,NA,NA,8.555,NA,549202,"BlankFlag","BlankFlag",NA
"2873","170213_Smp_Pc55x_C","I150.0413R8.14_HILICNeg",8.74,552480,140195,"68687",1,NA,NA,NA,8.555,NA,549202,"BlankFlag","BlankFlag",NA
"2874","170213_Smp_Np_A_rerun","I150.0413R8.14_HILICNeg",8.71,1139451,0,"101268",0.7,NA,NA,NA,8.555,NA,768723,"BlankFlag","BlankFlag",NA
"2875","170213_Smp_Np_C_rerun","I150.0413R8.14_HILICNeg",8.72,1181548,0,"92315",1.3,NA,NA,NA,8.555,NA,768723,"BlankFlag","BlankFlag",NA
"2876","170213_Smp_Np_F","I150.0413R8.14_HILICNeg",9.55,1278831,0,"115955",-0.2,NA,NA,NA,8.555,NA,768723,"BlankFlag","BlankFlag",NA
"2877","170213_Smp_Pt_C","I150.0413R8.14_HILICNeg",23.08,1043281,0,"119439",1.2,NA,NA,NA,8.555,"RTFlag",768723,"BlankFlag","RTFlag, BlankFlag",NA
"2878","170213_Smp_Pt_F_rerun","I150.0413R8.14_HILICNeg",22.66,1121327,0,"150137",0.6,NA,NA,NA,8.555,"RTFlag",768723,"BlankFlag","RTFlag, BlankFlag",NA
"2879","170213_Smp_Pc55x_A","I167.0204R10.56_HILICNeg",20.54,910979,0,"83042",0.6,NA,NA,NA,10.87,"RTFlag",133101,NA,"RTFlag, ",NA
"2880","170213_Smp_Pc55x_B","I167.0204R10.56_HILICNeg",2.52,970450,0,"187582",-4.7,NA,NA,NA,10.87,"RTFlag",133101,NA,"RTFlag, ",NA
"2881","170213_Smp_Pc55x_C","I167.0204R10.56_HILICNeg",21.47,870104,192253,"92822",0.9,NA,NA,NA,10.87,"RTFlag",133101,NA,"RTFlag, ",NA
"2882","170213_Smp_Np_A_rerun","I167.0204R10.56_HILICNeg",10.04,4478452,0,"850153",0.9,NA,NA,NA,10.87,NA,1413228,"BlankFlag","BlankFlag",NA
"2883","170213_Smp_Np_C_rerun","I167.0204R10.56_HILICNeg",10.08,1481979,0,"266233",0.8,NA,NA,NA,10.87,NA,1413228,"BlankFlag","BlankFlag",NA
"2884","170213_Smp_Np_F","I167.0204R10.56_HILICNeg",9.96,8774765,0,"1502913",0.7,NA,NA,NA,10.87,NA,1413228,NA,"",8774765
