MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Area,runDate,type,SampID,replicate,Adjusted_Area,Run.Cmpd
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,6903515,170425,Smp,S9C2,A,7895903.75791159,170425_Smp_S9C2_A I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,7271614,170425,Smp,S9C2,B,7851996.241557326,170425_Smp_S9C2_B I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,5997902,170425,Smp,U3,A,5931171.79304064,170425_Smp_U3_A I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,13618058,170425,Smp,U3,B,15107130.707023185,170425_Smp_U3_B I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,4114606,170425,Smp,U4,A,2871398.155482651,170425_Smp_U4_A I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,4010431,170425,Smp,U4,B,3243811.100286991,170425_Smp_U4_B I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,6503675,170425,Smp,U6,A,4861305.216086323,170425_Smp_U6_A I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,4563200,170425,Smp,U6,B,4297519.915943702,170425_Smp_U6_B I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,51665788,170425,Smp,U7,A,46652782.72916213,170425_Smp_U7_A I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,1066815,170425,Smp,U7,B,1188546.7319926352,170425_Smp_U7_B I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,4982625,170425,Smp,U8,A,4128818.8569741873,170425_Smp_U8_A I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,4725505,170425,Smp,U8,B,4403777.687152291,170425_Smp_U8_B I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,1925969,170425,Smp,U9,A,2024317.6255360232,170425_Smp_U9_A I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,1877984,170425,Smp,U9,B,1602971.2677205827,170425_Smp_U9_B I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,25320814,180716,Poo,TruePoo10,Full1,40739515.82265828,180716_Poo_TruePoo10_Full1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,25508152,180716,Poo,TruePoo10,Full2,38939467.899421535,180716_Poo_TruePoo10_Full2 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,24284584,180716,Poo,TruePoo10,Full3,35459779.51165862,180716_Poo_TruePoo10_Full3 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,15390000,180716,Poo,TruePoo10,Half1,46752187.9456141,180716_Poo_TruePoo10_Half1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,12343881,180716,Poo,TruePoo10,Half2,36798991.60422268,180716_Poo_TruePoo10_Half2 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,16220346,180716,Poo,TruePoo10,Half3,47833960.78735347,180716_Poo_TruePoo10_Half3 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,215648832,180716,Smp,S7E41D30,1,255773690.5231295,180716_Smp_S7E41D30_1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,45841916,180716,Smp,S7E41D40,1,60518628.54930186,180716_Smp_S7E41D40_1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,1168789,180716,Smp,S7E41D60,1,2683975.697298076,180716_Smp_S7E41D60_1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,415833,180716,Smp,S7E41D80,1,666140.6803511225,180716_Smp_S7E41D80_1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,272859,180716,Smp,S7E41D100,1,487431.7918189268,180716_Smp_S7E41D100_1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,931100,180716,Smp,S7E41D120,1,1793525.0130966706,180716_Smp_S7E41D120_1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,140200,180716,Smp,S7E41D140,1,292341.4339484327,180716_Smp_S7E41D140_1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,710517,180716,Smp,S7E41D160,1,1549076.4688743623,180716_Smp_S7E41D160_1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,737580,180716,Smp,S7E41D180,1,1725234.9257152826,180716_Smp_S7E41D180_1 I285.1447R1.14_CyanoAq
I285.1447R1.14_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.25656731809778976,0.17331880657620624,461576,180716,Smp,S7E41D250,1,1049277.7242967589,180716_Smp_S7E41D250_1 I285.1447R1.14_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,213751,170410,Poo,April11AqExtracts,Full1,463807.3321891543,170410_Poo_April11AqExtracts_Full1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,193773,170410,Poo,April11AqExtracts,Full2,602353.1483681303,170410_Poo_April11AqExtracts_Full2 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,166016,170410,Poo,April11AqExtracts,Full3,778545.4961260592,170410_Poo_April11AqExtracts_Full3 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,158489,170410,Poo,April11AqExtracts,Half1,602293.6457149492,170410_Poo_April11AqExtracts_Half1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,129008,170410,Poo,April11AqExtracts,Half2,964645.0722467531,170410_Poo_April11AqExtracts_Half2 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,104318,170410,Poo,April11AqExtracts,Half3,1073274.6533761758,170410_Poo_April11AqExtracts_Half3 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,689698,170413,Smp,KM1513-15m,A,1967005.5442097695,170413_Smp_KM1513-15m_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,849257,170413,Smp,KM1513-15m,B,2331990.0037319465,170413_Smp_KM1513-15m_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,838459,170413,Smp,KM1513-15m,C,2911890.7973214076,170413_Smp_KM1513-15m_C I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,49271,170413,Smp,KM1513-45m,A,93526.95673394801,170413_Smp_KM1513-45m_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,21490,170413,Smp,KM1513-45m,B,52292.66960218417,170413_Smp_KM1513-45m_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,39467,170413,Smp,KM1513-45m,C,80860.2002992022,170413_Smp_KM1513-45m_C I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,2675,170413,Smp,KM1513-75m,A,4904.747916322696,170413_Smp_KM1513-75m_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,18087,170413,Smp,KM1513-75m,B,70864.83880729924,170413_Smp_KM1513-75m_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,19021,170413,Smp,KM1513-75m,C,44797.12118903674,170413_Smp_KM1513-75m_C I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,NA,170413,Smp,KM1513-125m,A,NA,170413_Smp_KM1513-125m_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,NA,170413,Smp,KM1513-125m,B,NA,170413_Smp_KM1513-125m_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,NA,170413,Smp,KM1513-125m,C,NA,170413_Smp_KM1513-125m_C I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,216579,170425,Poo,TruePoo,Full1,146266.9709509779,170425_Poo_TruePoo_Full1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,131347,170425,Poo,TruePoo,Full2,113689.17514809937,170425_Poo_TruePoo_Full2 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,67686,170425,Poo,TruePoo,Full3,100928.20502015723,170425_Poo_TruePoo_Full3 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,64881,170425,Poo,TruePoo,Full4,109421.35052192541,170425_Poo_TruePoo_Full4 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,185725,170425,Poo,TruePoo,Half1,116323.14185542712,170425_Poo_TruePoo_Half1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,142211,170425,Poo,TruePoo,Half2,96539.07172271665,170425_Poo_TruePoo_Half2 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,85326,170425,Poo,TruePoo,Half3,74351.78712878404,170425_Poo_TruePoo_Half3 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,62609,170425,Poo,TruePoo,Half4,84412.53356662938,170425_Poo_TruePoo_Half4 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,4500,170425,Smp,S11C1,A,5341.74386764652,170425_Smp_S11C1_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,602093,170425,Smp,S12C1,A,384370.06887204276,170425_Smp_S12C1_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,508470,170425,Smp,S12C1,B,359898.80306074425,170425_Smp_S12C1_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,198265,170425,Smp,S13C1,A,229543.68980835352,170425_Smp_S13C1_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,537936,170425,Smp,S13C1,B,428404.7809068118,170425_Smp_S13C1_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,198223,170425,Smp,S14C1,A,134709.13305427047,170425_Smp_S14C1_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,428013,170425,Smp,S14C1,B,310880.01244556654,170425_Smp_S14C1_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,253039,170425,Smp,S14C1,C,300888.8720911483,170425_Smp_S14C1_C I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,250965,170425,Smp,S2C1,B,177466.12935190185,170425_Smp_S2C1_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,215678,170425,Smp,S2C1,C,175843.3994613241,170425_Smp_S2C1_C I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,96293,170425,Smp,S2C3,A,86626.65810138815,170425_Smp_S2C3_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,383877,170425,Smp,S4C1,A,269383.12059061055,170425_Smp_S4C1_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,247571,170425,Smp,S4C1,B,162241.86136223126,170425_Smp_S4C1_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,201644,170425,Smp,S4C1,C,243594.56408407172,170425_Smp_S4C1_C I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,252705,170425,Smp,S4C2,A,347443.92509671196,170425_Smp_S4C2_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,740218,170425,Smp,S4C2,B,502508.88762547605,170425_Smp_S4C2_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,149581,170425,Smp,S6C1,A,118404.63854755503,170425_Smp_S6C1_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,66414,170425,Smp,S6C1,B,86388.63981567814,170425_Smp_S6C1_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,65673,170425,Smp,S6C1,C,96580.84840588915,170425_Smp_S6C1_C I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,162092,170425,Smp,S6C2,A,99380.49682865167,170425_Smp_S6C2_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,106833,170425,Smp,S6C2,B,71204.61143893801,170425_Smp_S6C2_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,92614,170425,Smp,S8C1,A,114907.9412490945,170425_Smp_S8C1_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,234633,170425,Smp,S9C1,A,151703.08112369105,170425_Smp_S9C1_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,103688,170425,Smp,S9C1,B,81061.71498710787,170425_Smp_S9C1_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,90451,170425,Smp,S9C2,A,128984.0350363962,170425_Smp_S9C2_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,48755,170425,Smp,S9C2,B,73806.30074731866,170425_Smp_S9C2_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,168597,170425,Smp,U3,A,179788.861535507,170425_Smp_U3_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,263715,170425,Smp,U3,B,312494.5881373205,170425_Smp_U3_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,21231,170425,Smp,U4,A,13409.013695653435,170425_Smp_U4_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,25679,170425,Smp,U4,B,19398.85589324302,170425_Smp_U4_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,21032,170425,Smp,U6,A,13351.46404673842,170425_Smp_U6_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,40310,170425,Smp,U6,B,32611.139309912793,170425_Smp_U6_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,37252,170425,Smp,U7,A,32898.29769526511,170425_Smp_U7_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,13373,170425,Smp,U7,B,20449.083096397688,170425_Smp_U7_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,45317,170425,Smp,U8,A,31367.030500384524,170425_Smp_U8_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,56791,170425,Smp,U8,B,43049.058236335375,170425_Smp_U8_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,47201,170425,Smp,U9,A,47818.217284634615,170425_Smp_U9_A I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,24155,170425,Smp,U9,B,18662.958655242794,170425_Smp_U9_B I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,188051,180716,Poo,TruePoo10,Full1,150438.16783268226,180716_Poo_TruePoo10_Full1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,202973,180716,Poo,TruePoo10,Full2,148519.51779915483,180716_Poo_TruePoo10_Full2 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,214589,180716,Poo,TruePoo10,Full3,154383.8410543174,180716_Poo_TruePoo10_Full3 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,98798,180716,Poo,TruePoo10,Half1,140399.20476258328,180716_Poo_TruePoo10_Half1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,126664,180716,Poo,TruePoo10,Half2,142456.49384962738,180716_Poo_TruePoo10_Half2 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,123064,180716,Poo,TruePoo10,Half3,159404.0791290282,180716_Poo_TruePoo10_Half3 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,1344708,180716,Smp,S7E41D30,1,1288467.2634415245,180716_Smp_S7E41D30_1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,406576,180716,Smp,S7E41D40,1,331825.3938858787,180716_Smp_S7E41D40_1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,11212,180716,Smp,S7E41D60,1,10038.315382781115,180716_Smp_S7E41D60_1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,9864,180716,Smp,S7E41D80,1,6418.036705377623,180716_Smp_S7E41D80_1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,NA,180716,Smp,S7E41D100,1,NA,180716_Smp_S7E41D100_1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,NA,180716,Smp,S7E41D120,1,NA,180716_Smp_S7E41D120_1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,16360,180716,Smp,S7E41D140,1,10318.010986172756,180716_Smp_S7E41D140_1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,4314,180716,Smp,S7E41D160,1,3046.3508002225117,180716_Smp_S7E41D160_1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,8278,180716,Smp,S7E41D180,1,5293.36721244261,180716_Smp_S7E41D180_1 I285.6464R1_CyanoAq
I285.6464R1_CyanoAq,"Pyridoxal, D3",0.31947488635582116,0.19048295036301668,3191,180716,Smp,S7E41D250,1,2066.9366300712563,180716_Smp_S7E41D250_1 I285.6464R1_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,1166106,170410,Poo,April11AqExtracts,Full1,793563.3941286033,170410_Poo_April11AqExtracts_Full1 I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,1353630,170410,Poo,April11AqExtracts,Full2,1020545.8371592328,170410_Poo_April11AqExtracts_Full2 I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,1340023,170410,Poo,April11AqExtracts,Full3,1408996.3963441944,170410_Poo_April11AqExtracts_Full3 I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,788362,170410,Poo,April11AqExtracts,Half1,1017261.051866927,170410_Poo_April11AqExtracts_Half1 I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,833229,170410,Poo,April11AqExtracts,Half2,1519170.3140337616,170410_Poo_April11AqExtracts_Half2 I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,767643,170410,Poo,April11AqExtracts,Half3,1582123.5667800447,170410_Poo_April11AqExtracts_Half3 I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,2487635,170413,Smp,KM1513-15m,A,1903445.0193676879,170413_Smp_KM1513-15m_A I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,1726491,170413,Smp,KM1513-15m,B,1497405.395687663,170413_Smp_KM1513-15m_B I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,1945491,170413,Smp,KM1513-15m,C,1803808.6820727922,170413_Smp_KM1513-15m_C I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,602178,170413,Smp,KM1513-45m,A,442903.395526138,170413_Smp_KM1513-45m_A I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,649018,170413,Smp,KM1513-45m,B,466899.034523815,170413_Smp_KM1513-45m_B I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,637661,170413,Smp,KM1513-45m,C,488918.33045943663,170413_Smp_KM1513-45m_C I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,449163,170413,Smp,KM1513-75m,A,301298.19241441373,170413_Smp_KM1513-75m_A I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,1005779,170413,Smp,KM1513-75m,B,799103.6368628505,170413_Smp_KM1513-75m_B I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,906342,170413,Smp,KM1513-75m,C,698709.1405107457,170413_Smp_KM1513-75m_C I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,744319,170413,Smp,KM1513-125m,A,619672.4197201738,170413_Smp_KM1513-125m_A I288.2032R0.91_CyanoAq
I288.2032R0.91_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.246764348611301,0.2306719081059544,1049053,170413,Smp,KM1513-125m,B,945376.3106572914,170413_Smp_KM1513-125m_B I288.2032R0.91_CyanoAq
