MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Area,runDate,type,SampID,replicate,Column,Adjusted_Area,Run.Cmpd
I192.9131R3.72_HILICNeg,"L-Isoleucine, 15N",0.26479573198165796,0.177532782829228,NA,180702,Smp,S7E41D160,1,HILICNeg,NA,180702_Smp_S7E41D160_1 I192.9131R3.72_HILICNeg
I192.9131R3.72_HILICNeg,"L-Isoleucine, 15N",0.26479573198165796,0.177532782829228,NA,180702,Smp,S7E41D180,1,HILICNeg,NA,180702_Smp_S7E41D180_1 I192.9131R3.72_HILICNeg
I192.9131R3.72_HILICNeg,"L-Isoleucine, 15N",0.26479573198165796,0.177532782829228,NA,180702,Smp,S7E41D250,1,HILICNeg,NA,180702_Smp_S7E41D250_1 I192.9131R3.72_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,591016,170410,Poo,April11AqExtracts,Full1,HILICNeg,876091.584774867,170410_Poo_April11AqExtracts_Full1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,514272,170410,Poo,April11AqExtracts,Full2,HILICNeg,873521.4430125278,170410_Poo_April11AqExtracts_Full2 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,493109,170410,Poo,April11AqExtracts,Full3,HILICNeg,889105.2791977136,170410_Poo_April11AqExtracts_Full3 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,140616,170410,Poo,April11AqExtracts,Half1,HILICNeg,433919.7865499052,170410_Poo_April11AqExtracts_Half1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,185525,170410,Poo,April11AqExtracts,Half2,HILICNeg,697711.5141590069,170410_Poo_April11AqExtracts_Half2 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,209822,170410,Poo,April11AqExtracts,Half3,HILICNeg,742657.9755748032,170410_Poo_April11AqExtracts_Half3 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,936572,170410,Smp,KM1513-15m,A,HILICNeg,1398499.9415303674,170410_Smp_KM1513-15m_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1159062,170410,Smp,KM1513-15m,B,HILICNeg,1731404.679304321,170410_Smp_KM1513-15m_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,722660,170410,Smp,KM1513-15m,C,HILICNeg,1222602.670976357,170410_Smp_KM1513-15m_C I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,719440,170410,Smp,KM1513-45m,A,HILICNeg,2058994.3749392163,170410_Smp_KM1513-45m_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,749441,170410,Smp,KM1513-45m,B,HILICNeg,1112375.6994101899,170410_Smp_KM1513-45m_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,412681,170410,Smp,KM1513-45m,C,HILICNeg,571267.6604691326,170410_Smp_KM1513-45m_C I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,171764,170410,Smp,KM1513-75m,A,HILICNeg,241524.25263652462,170410_Smp_KM1513-75m_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,300425,170410,Smp,KM1513-75m,B,HILICNeg,473389.5260699105,170410_Smp_KM1513-75m_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,158349,170410,Smp,KM1513-75m,C,HILICNeg,275060.85449937097,170410_Smp_KM1513-75m_C I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,59079,170410,Smp,KM1513-125m,A,HILICNeg,96115.41246422606,170410_Smp_KM1513-125m_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,48035,170410,Smp,KM1513-125m,B,HILICNeg,89201.95563137766,170410_Smp_KM1513-125m_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,18561,170410,Smp,KM1513-125m,C,HILICNeg,36152.4581049136,170410_Smp_KM1513-125m_C I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,878936,170419,Poo,April1718AqExtracts,1,HILICNeg,786005.7591247184,170419_Poo_April1718AqExtracts_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,479331,170419,Poo,April1718AqExtracts,2,HILICNeg,531386.3114353993,170419_Poo_April1718AqExtracts_2 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,865164,170419,Poo,April1718AqExtracts,3,HILICNeg,682261.1472420398,170419_Poo_April1718AqExtracts_3 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1427985,170419,Poo,April21AqExtracts,1,HILICNeg,1224047.3134526412,170419_Poo_April21AqExtracts_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1464390,170419,Poo,April21AqExtracts,2,HILICNeg,1222685.5507831667,170419_Poo_April21AqExtracts_2 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1392612,170419,Poo,April21AqExtracts,3,HILICNeg,1261401.1906861793,170419_Poo_April21AqExtracts_3 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,524025,170419,Poo,QC,Full1,HILICNeg,601103.9109009686,170419_Poo_QC_Full1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,828246,170419,Poo,QC,Full2,HILICNeg,760085.5028860786,170419_Poo_QC_Full2 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,643578,170419,Poo,QC,Full3,HILICNeg,621869.8195124986,170419_Poo_QC_Full3 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,536953,170419,Poo,QC,Full4,HILICNeg,512278.140173155,170419_Poo_QC_Full4 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,170419,Poo,QC,Half1,HILICNeg,NA,170419_Poo_QC_Half1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,190045,170419,Poo,QC,Half2,HILICNeg,233132.6207498075,170419_Poo_QC_Half2 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,145874,170419,Poo,QC,Half3,HILICNeg,208434.981436387,170419_Poo_QC_Half3 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,98913,170419,Poo,QC,Half4,HILICNeg,142585.65312221454,170419_Poo_QC_Half4 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1719368,170419,Smp,S11C1,A,HILICNeg,1380369.740658484,170419_Smp_S11C1_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1235960,170419,Smp,S12C1,A,HILICNeg,1072196.4285259484,170419_Smp_S12C1_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,2948467,170419,Smp,S12C1,B,HILICNeg,2112089.237530039,170419_Smp_S12C1_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1250229,170419,Smp,S13C1,A,HILICNeg,970512.1399872773,170419_Smp_S13C1_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,301939,170419,Smp,S13C1,B,HILICNeg,250623.6984957655,170419_Smp_S13C1_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,99496,170419,Smp,S14C1,A,HILICNeg,99874.68125392335,170419_Smp_S14C1_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1178923,170419,Smp,S14C1,B,HILICNeg,1021253.0745594533,170419_Smp_S14C1_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,835604,170419,Smp,S14C1,C,HILICNeg,741797.1968718809,170419_Smp_S14C1_C I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,170419,Smp,S2C1,B,HILICNeg,NA,170419_Smp_S2C1_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,542105,170419,Smp,S2C1,C,HILICNeg,344840.6354762553,170419_Smp_S2C1_C I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,218997,170419,Smp,S2C3,A,HILICNeg,167956.85198315218,170419_Smp_S2C3_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,925025,170419,Smp,S4C1,A,HILICNeg,853239.7755403063,170419_Smp_S4C1_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,2453740,170419,Smp,S4C1,B,HILICNeg,1563583.081454734,170419_Smp_S4C1_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,2444856,170419,Smp,S4C1,C,HILICNeg,2341635.1109511154,170419_Smp_S4C1_C I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,2153016,170419,Smp,S4C2,A,HILICNeg,1829108.3056863807,170419_Smp_S4C2_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,180441,170419,Smp,S4C2,B,HILICNeg,163197.65629479883,170419_Smp_S4C2_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1584484,170419,Smp,S6C1,A,HILICNeg,1033809.9064180277,170419_Smp_S6C1_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1112612,170419,Smp,S6C1,B,HILICNeg,880294.468299255,170419_Smp_S6C1_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,840245,170419,Smp,S6C1,C,HILICNeg,777975.9503727559,170419_Smp_S6C1_C I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1023653,170419,Smp,S6C2,A,HILICNeg,822209.0095399789,170419_Smp_S6C2_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,2968412,170419,Smp,S6C2,B,HILICNeg,2062237.1825845684,170419_Smp_S6C2_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1626442,170419,Smp,S8C1,A,HILICNeg,1359951.4712448553,170419_Smp_S8C1_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,29728,170419,Smp,S9C1,A,HILICNeg,25994.538997707652,170419_Smp_S9C1_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,427495,170419,Smp,S9C1,B,HILICNeg,293064.1600814261,170419_Smp_S9C1_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,2512863,170419,Smp,S9C2,A,HILICNeg,2241103.629670461,170419_Smp_S9C2_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1837900,170419,Smp,S9C2,B,HILICNeg,1579400.4210807974,170419_Smp_S9C2_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1354440,170419,Smp,U3,A,HILICNeg,1262564.1876566422,170419_Smp_U3_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,2726249,170419,Smp,U3,B,HILICNeg,2513376.5507039856,170419_Smp_U3_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,719458,170419,Smp,U4,A,HILICNeg,703931.232944238,170419_Smp_U4_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,4923533,170419,Smp,U4,B,HILICNeg,3538821.409389849,170419_Smp_U4_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1070251,170419,Smp,U6,A,HILICNeg,887302.7457886352,170419_Smp_U6_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,2668377,170419,Smp,U6,B,HILICNeg,1915606.5503224267,170419_Smp_U6_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1816752,170419,Smp,U7,A,HILICNeg,1454428.5388162057,170419_Smp_U7_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,2186736,170419,Smp,U7,B,HILICNeg,1974671.6504042665,170419_Smp_U7_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,502211,170419,Smp,U8,A,HILICNeg,547470.9411124849,170419_Smp_U8_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,3831562,170419,Smp,U8,B,HILICNeg,2648698.853908509,170419_Smp_U8_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,695939,170419,Smp,U9,A,HILICNeg,574685.1751274951,170419_Smp_U9_A I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,582718,170419,Smp,U9,B,HILICNeg,454239.2230369587,170419_Smp_U9_B I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Poo,TruePoo,Full1,HILICNeg,NA,180702_Poo_TruePoo_Full1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Poo,TruePoo,Full2,HILICNeg,NA,180702_Poo_TruePoo_Full2 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Poo,TruePoo,Full3,HILICNeg,NA,180702_Poo_TruePoo_Full3 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Poo,TruePoo,Half1,HILICNeg,NA,180702_Poo_TruePoo_Half1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Poo,TruePoo,Half2,HILICNeg,NA,180702_Poo_TruePoo_Half2 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Poo,TruePoo,Half3,HILICNeg,NA,180702_Poo_TruePoo_Half3 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,1238316,180702,Smp,S7E41D30,1,HILICNeg,1202584.8220373662,180702_Smp_S7E41D30_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Smp,S7E41D40,1,HILICNeg,NA,180702_Smp_S7E41D40_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Smp,S7E41D60,1,HILICNeg,NA,180702_Smp_S7E41D60_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Smp,S7E41D80,1,HILICNeg,NA,180702_Smp_S7E41D80_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Smp,S7E41D100,1,HILICNeg,NA,180702_Smp_S7E41D100_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Smp,S7E41D120,1,HILICNeg,NA,180702_Smp_S7E41D120_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Smp,S7E41D140,1,HILICNeg,NA,180702_Smp_S7E41D140_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Smp,S7E41D160,1,HILICNeg,NA,180702_Smp_S7E41D160_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Smp,S7E41D180,1,HILICNeg,NA,180702_Smp_S7E41D180_1 I192.9808R2.93_HILICNeg
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,NA,180702,Smp,S7E41D250,1,HILICNeg,NA,180702_Smp_S7E41D250_1 I192.9808R2.93_HILICNeg
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,374014816,170410,Poo,April11AqExtracts,Full1,HILICPos,248914307.64219588,170410_Poo_April11AqExtracts_Full1 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,236091952,170410,Poo,April11AqExtracts,Full2,HILICPos,189365270.2246768,170410_Poo_April11AqExtracts_Full2 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,174890592,170410,Poo,April11AqExtracts,Full3,HILICPos,200042633.96401045,170410_Poo_April11AqExtracts_Full3 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,185681568,170410,Poo,April11AqExtracts,Half1,HILICPos,141143496.96795955,170410_Poo_April11AqExtracts_Half1 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,84492744,170410,Poo,April11AqExtracts,Half2,HILICPos,102829584.07880042,170410_Poo_April11AqExtracts_Half2 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,101661968,170410,Poo,April11AqExtracts,Half3,HILICPos,115469763.05246237,170410_Poo_April11AqExtracts_Half3 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,676124096,170410,Smp,KM1513-15m,A,HILICPos,456436022.88384855,170410_Smp_KM1513-15m_A I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,784455680,170410,Smp,KM1513-15m,B,HILICPos,598269801.6199644,170410_Smp_KM1513-15m_B I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,428779360,170410,Smp,KM1513-15m,C,HILICPos,361681450.9371856,170410_Smp_KM1513-15m_C I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,323211456,170410,Smp,KM1513-45m,A,HILICPos,184605765.5053006,170410_Smp_KM1513-45m_A I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,361228928,170410,Smp,KM1513-45m,B,HILICPos,271558497.2438125,170410_Smp_KM1513-45m_B I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,307580544,170410,Smp,KM1513-45m,C,HILICPos,226842815.58086842,170410_Smp_KM1513-45m_C I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,242930544,170410,Smp,KM1513-75m,A,HILICPos,91534396.85861966,170410_Smp_KM1513-75m_A I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,263025920,170410,Smp,KM1513-75m,B,HILICPos,235598399.7992271,170410_Smp_KM1513-75m_B I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,350954944,170410,Smp,KM1513-75m,C,HILICPos,359617282.9266648,170410_Smp_KM1513-75m_C I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,59832796,170410,Smp,KM1513-125m,A,HILICPos,33374836.960932925,170410_Smp_KM1513-125m_A I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,26113452,170410,Smp,KM1513-125m,B,HILICPos,27607516.378743146,170410_Smp_KM1513-125m_B I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,30501668,170410,Smp,KM1513-125m,C,HILICPos,34145715.44386136,170410_Smp_KM1513-125m_C I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,90056128,170419,Poo,April1718AqExtracts,1,HILICPos,50245482.18787525,170419_Poo_April1718AqExtracts_1 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,42392228,170419,Poo,April1718AqExtracts,2,HILICPos,50100392.64221873,170419_Poo_April1718AqExtracts_2 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,37162096,170419,Poo,April1718AqExtracts,3,HILICPos,54131513.67320432,170419_Poo_April1718AqExtracts_3 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,49037208,170419,Poo,April21AqExtracts,1,HILICPos,63975460.15618015,170419_Poo_April21AqExtracts_1 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,48352908,170419,Poo,April21AqExtracts,2,HILICPos,66143464.89450268,170419_Poo_April21AqExtracts_2 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,33490774,170419,Poo,April21AqExtracts,3,HILICPos,66558674.28686001,170419_Poo_April21AqExtracts_3 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,70681936,170419,Poo,QC,Full1,HILICPos,65006011.274474666,170419_Poo_QC_Full1 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,75291904,170419,Poo,QC,Full2,HILICPos,76010322.24922426,170419_Poo_QC_Full2 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,29805674,170419,Poo,QC,Full3,HILICPos,71020594.51644778,170419_Poo_QC_Full3 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,38373612,170419,Poo,QC,Full4,HILICPos,87025388.55844727,170419_Poo_QC_Full4 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,67899912,170419,Poo,QC,Half1,HILICPos,59851888.157197885,170419_Poo_QC_Half1 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,98578408,170419,Poo,QC,Half2,HILICPos,77079880.63666743,170419_Poo_QC_Half2 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,69636040,170419,Poo,QC,Half3,HILICPos,62979138.373752184,170419_Poo_QC_Half3 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,64843284,170419,Poo,QC,Half4,HILICPos,62585710.67970753,170419_Poo_QC_Half4 I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,15334107,170419,Smp,S11C1,A,HILICPos,21763922.233860705,170419_Smp_S11C1_A I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,173657520,170419,Smp,S12C1,A,HILICPos,98065377.97360343,170419_Smp_S12C1_A I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,56742172,170419,Smp,S12C1,B,HILICPos,81750036.19594969,170419_Smp_S12C1_B I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,31591104,170419,Smp,S13C1,A,HILICPos,46195461.189145796,170419_Smp_S13C1_A I193.0531R10.87_HILICPos
I193.0531R10.87_HILICPos,"Taurine, D4",0.36804760360399985,0.12418489089657046,70292968,170419,Smp,S13C1,B,HILICPos,46217126.56518736,170419_Smp_S13C1_B I193.0531R10.87_HILICPos
