BestMatch,MassFeature_Column,Rank,RankPercent,SampID,nmolinEnviroave,nmolCave,nmolNave,percentCave,percentNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN
Tyrosine,Tyrosine_X_HILICPos,78,0.4657534246575342,S6C1_B,0.10578590450517997,0.9520731405466197,0.10578590450517997,0.027156828351903282,0.018031688257683122,244.19365385590962,244.19365385590962,0.003898844730454813,0.003898844730454813
Vitamin B3,Vitamin B3_X_HILICPos,105,0.2808219178082192,S6C1_B,0.0024520813827627933,0.014712488296576759,0.0024520813827627933,4.1965737954767626e-4,4.179684172789031e-4,244.19365385590962,244.19365385590962,6.024926554912888e-5,6.024926554912888e-5
Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,144,0.013698630136986356,S6C1_C,0.001107622999897253,0.015506721998561544,0.006645737999383518,4.4231201331217253e-4,0.0011327962492512834,247.49778228210727,247.49778228210727,6.265398362594781e-5,6.265398362594781e-5
Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,132,0.09589041095890416,S6C1_C,0.0030708036787235236,0.04606205518085285,0.01842482207234114,0.0013138689380147112,0.003140594669637356,247.49778228210727,247.49778228210727,1.8611098150507705e-4,1.8611098150507705e-4
Alanine,Alanine_X_HILICPos,138,0.0547945205479452,S6C1_C,0.2580712556854453,0.7742137670563359,0.2580712556854453,0.022083587367623902,0.04398941855775237,247.49778228210727,247.49778228210727,0.0031281644623944874,0.0031281644623944874
Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,146,0,S6C1_C,NA,NA,NA,NA,NA,247.49778228210727,247.49778228210727,NA,NA
Asparagine,Asparagine_X_HILICPos,131,0.10273972602739723,S6C1_C,0.022924569053185122,0.09169827621274049,0.045849138106370244,0.0026155914301343227,0.007815193990963566,247.49778228210727,247.49778228210727,3.7050140557711884e-4,3.7050140557711884e-4
Aspartic acid,Aspartic acid_X_HILICPos,136,0.06849315068493156,S6C1_C,0.026420439591509186,0.10568175836603674,0.026420439591509186,0.00301445471954604,0.004503484018721177,247.49778228210727,247.49778228210727,4.2700082962996696e-4,4.2700082962996696e-4
beta-Alanine,beta-Alanine_X_HILICPos,92,0.36986301369863017,S6C1_C,0.05995236921086995,0.17985710763260987,0.05995236921086995,0.0051302241307262355,0.010219153836955585,247.49778228210727,247.49778228210727,7.267018959693222e-4,7.267018959693222e-4
Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,120,0.17808219178082196,S6C1_C,2.195389392213832e-4,0.0024149283314352154,2.195389392213832e-4,6.888314708813385e-5,3.742141007329179e-5,247.49778228210727,247.49778228210727,9.757373618332424e-6,9.757373618332424e-6
Carnitine,Carnitine_X_HILICPos,15,0.8972602739726028,S6C1_C,0.0571474354130623,0.4000320478914361,0.0571474354130623,0.011410469634308657,0.009741040121691845,247.49778228210727,247.49778228210727,0.0016163055854596085,0.0016163055854596085
Citrulline,Citrulline_X_HILICPos,129,0.11643835616438358,S6C1_C,0.007926885222323776,0.04756131133394265,0.023780655666971327,0.0013566335537475093,0.004053520850021521,247.49778228210727,247.49778228210727,1.9216863640309507e-4,1.9216863640309507e-4
Creatine,Creatine_X_HILICPos,64,0.5616438356164384,S6C1_C,0.03327614397352065,0.1331045758940826,0.09982843192056194,0.003796660116189345,0.017016209976791118,247.49778228210727,247.49778228210727,5.37801085192614e-4,5.37801085192614e-4
Cystathionine,Cystathionine_X_HILICPos,143,0.020547945205479423,S6C1_C,0.003094310780355069,0.021660175462485484,0.006188621560710138,6.178324354041814e-4,0.0010548786745216833,247.49778228210727,247.49778228210727,8.751664464531e-5,8.751664464531e-5
Cytosine,Cytosine_X_HILICPos,21,0.8561643835616438,S6C1_C,0.06768574116786905,0.2707429646714762,0.20305722350360714,0.007722642206718849,0.03461202671390347,247.49778228210727,247.49778228210727,0.0010939207704207757,0.0010939207704207757
Dexpanthenol,Dexpanthenol_X_HILICPos,139,0.047945205479452024,S6C1_C,1.9314879733998045e-4,0.001738339176059824,1.9314879733998045e-4,4.958419328429108e-5,3.292309043697218e-5,247.49778228210727,247.49778228210727,7.0236555658442215e-6,7.0236555658442215e-6
DMSP,DMSP_HILICPos_X_HILICPos,3,0.9794520547945206,S6C1_C,0.9624332067861348,4.812166033930674,NA,0.13726168864430366,NA,247.49778228210727,247.49778228210727,0.019443269307543073,0.019443269307543073
Glucosylglycerol,Glucosylglycerol_X_HILICPos,145,0.006849315068493178,S6C1_C,0.01021609170107615,0.09194482530968535,NA,0.0026226239691493447,NA,247.49778228210727,247.49778228210727,3.7149757247070277e-4,3.7149757247070277e-4
Glutamine,Glutamine_X_HILICPos,65,0.5547945205479452,S6C1_C,0.05286173385310173,0.26430866926550867,0.10572346770620346,0.007539111080312974,0.018021045621499993,247.49778228210727,247.49778228210727,0.0010679233843163883,0.0010679233843163883
Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,67,0.5410958904109588,S6C1_C,0.01422828428781804,0.11382627430254431,0.01422828428781804,0.003246767986119331,0.0024252757295000773,247.49778228210727,247.49778228210727,4.599082595932147e-4,4.599082595932147e-4
Gonyol,Gonyol_X_HILICPos,40,0.726027397260274,S6C1_C,0.32896055643208844,2.302723895024619,NA,0.06568264022563046,NA,247.49778228210727,247.49778228210727,0.009304018297828173,0.009304018297828173
Histidine,Histidine_X_HILICPos,133,0.08904109589041098,S6C1_C,0.08335143176218397,0.5001085905731039,0.25005429528655193,0.014265041805200492,0.042622891217808344,247.49778228210727,247.49778228210727,0.0020206588760583776,0.0020206588760583776
Homoserine,Homoserine_X_HILICPos,140,0.04109589041095896,S6C1_C,0.0018191270146366676,0.00727650805854667,0.0018191270146366676,2.0755430641992444e-4,3.100784682277964e-4,247.49778228210727,247.49778228210727,2.940029600044106e-5,2.940029600044106e-5
Choline,I104.1074R10.68_HILICPos_X_HILICPos,16,0.8904109589041096,S6C1_C,0.10658880306950519,0.532944015347526,0.10658880306950519,0.015201635808838548,0.018168545967433527,247.49778228210727,247.49778228210727,0.002153328447767893,0.002153328447767893
Proline,I116.0709R8.8_HILICPos_X_HILICPos,30,0.7945205479452055,S6C1_C,0.23908565515912877,1.1954282757956438,0.23908565515912877,0.03409826315881069,0.04075323665169624,247.49778228210727,247.49778228210727,0.004830056515145052,0.004830056515145052
Betaine,I118.0864R7.19_HILICPos_X_HILICPos,1,0.9931506849315068,S6C1_C,2.5005574862806013,12.502787431403007,2.5005574862806013,0.35662811787758786,0.4262313894647437,247.49778228210727,247.49778228210727,0.05051676550843539,0.05051676550843539
Dimethylsulfonioacetate (DMS-Ac),I121.032R8.27_HILICPos_X_HILICPos,9,0.9383561643835616,S6C1_C,0.3402341460415472,1.360936584166189,NA,0.03881920373555273,NA,247.49778228210727,247.49778228210727,0.00549878294511319,0.00549878294511319
Leucine,I132.102R6.53_HILICPos_X_HILICPos,10,0.9315068493150684,S6C1_C,2.26481030243359,13.58886181460154,2.26481030243359,0.38760718276853523,0.38604721042274415,247.49778228210727,247.49778228210727,0.0549049841550194,0.0549049841550194
Trimethylammonium Propionate (TMAP),I132.102R9.3_HILICPos_X_HILICPos,4,0.9726027397260274,S6C1_C,0.5442653315053394,3.2655919890320364,0.5442653315053394,0.093147382629214,0.09277249963569846,247.49778228210727,247.49778228210727,0.01319442929516755,0.01319442929516755
Homarine,I138.0549R5.35_HILICPos_X_HILICPos,2,0.9863013698630136,S6C1_C,23.894018760191297,167.25813132133908,23.894018760191297,4.770852331939394,4.072844104536673,247.49778228210727,247.49778228210727,0.675796485039579,0.675796485039579
Trigonelline,I138.055R7.72_HILICPos_X_HILICPos,6,0.9589041095890412,S6C1_C,0.21449368971413468,1.5014558279989427,0.21449368971413468,0.04282735901521371,0.0365614243623176,247.49778228210727,247.49778228210727,0.0060665425530461,0.0060665425530461
Ectoine,I143.0816R7.97_HILICPos_X_HILICPos,13,0.910958904109589,S6C1_C,0.04419775102156771,0.2651865061294063,0.08839550204313543,0.00756415040136782,0.01506741511242796,247.49778228210727,247.49778228210727,0.0010714702317095382,0.0010714702317095382
Stachydrine hydrochloride,I144.1019R6.44_HILICPos_X_HILICPos,12,0.9178082191780822,S6C1_C,0.04476777835400729,0.313374448478051,0.04476777835400729,0.00893865790847197,0.0076308713060064285,247.49778228210727,247.49778228210727,0.0012661707332829958,0.0012661707332829958
Glutamic acid,I148.0605R12.12_HILICPos_X_HILICPos,25,0.8287671232876712,S6C1_C,2.774700552245818,13.87350276122909,2.774700552245818,0.3957262494665513,0.47296032113680964,247.49778228210727,247.49778228210727,0.05605505889105524,0.05605505889105524
4-Hydroxyisoleucine,I148.0968R8.21_HILICPos_X_HILICPos,14,0.904109589041096,S6C1_C,1.2116710589289459,7.270026353573675,1.2116710589289459,0.20736942298830255,0.20653483947281184,247.49778228210727,247.49778228210727,0.029374107058814068,0.029374107058814068
Guanine,I152.0567R8.12_HILICPos_X_HILICPos,17,0.8835616438356164,S6C1_C,0.4918837564428149,2.4594187822140743,2.4594187822140743,0.07015218775701207,0.41921911036647896,247.49778228210727,247.49778228210727,0.00993713462616298,0.00993713462616298
Betonicine,I160.0969R8.37_HILICPos_X_HILICPos,19,0.8698630136986302,S6C1_C,0.036499129330166524,0.25549390531116567,0.036499129330166524,0.007287679733837641,0.006221442495925291,247.49778228210727,247.49778228210727,0.001032307857287966,0.001032307857287966
Arginine,I175.119R17.83_HILICPos_X_HILICPos,61,0.5821917808219178,S6C1_C,0.032953109376350084,0.1977186562581005,0.13181243750540034,0.00563970495679295,0.022468029107472767,247.49778228210727,247.49778228210727,7.988704158679424e-4,7.988704158679424e-4
Arsenobetaine,I179.0048R7.02_HILICPos_X_HILICPos,51,0.6506849315068493,S6C1_C,0.006525471573268889,0.03262735786634444,NA,9.306591262975035e-4,NA,247.49778228210727,247.49778228210727,1.3182888980053386e-4,1.3182888980053386e-4
Acetyl-L-carnitine,I204.1232R7.22_HILICPos_X_HILICPos,46,0.6849315068493151,S6C1_C,0.006815209369216655,0.06133688432294989,0.006815209369216655,0.0017495664652849568,0.001161683414547337,247.49778228210727,247.49778228210727,2.4782801590131343e-4,2.4782801590131343e-4
Deoxyadenosine,I252.1092R3.46_HILICPos_X_HILICPos,59,0.595890410958904,S6C1_C,0.006562173547518419,0.06562173547518418,0.03281086773759209,0.0018717870829025,0.005592761543002764,247.49778228210727,247.49778228210727,2.6514070093923534e-4,2.6514070093923534e-4
Guanosine,I284.0991R8.89_HILICPos_X_HILICPos,127,0.13013698630136983,S6C1_C,0.010871541699275879,0.10871541699275879,0.054357708496379394,0.0031009864607490964,0.009265518488436533,247.49778228210727,247.49778228210727,4.3925814603397483e-4,4.3925814603397483e-4
Inosine,Inosine_X_HILICPos,122,0.1643835616438356,S6C1_C,0.01030475349918397,0.1030475349918397,0.04121901399673588,0.002939316425052648,0.007025968290906132,247.49778228210727,247.49778228210727,4.1635740749540234e-4,4.1635740749540234e-4
Lysine,Lysine_X_HILICPos,116,0.20547945205479456,S6C1_C,0.062473409843654445,0.37484045906192665,0.12494681968730889,0.01069190755685951,0.02129775334369029,247.49778228210727,247.49778228210727,0.0015145204761255978,0.0015145204761255978
Methionine,Methionine_X_HILICPos,108,0.26027397260273977,S6C1_C,0.022173098413651893,0.11086549206825946,0.022173098413651893,0.0031623149630273504,0.0037795054092704897,247.49778228210727,247.49778228210727,4.4794539589809664e-4,4.4794539589809664e-4
Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,137,0.06164383561643838,S6C1_C,0.010280752379894386,0.05140376189947193,0.010280752379894386,0.0014662351862427204,0.0017524009728499513,247.49778228210727,247.49778228210727,2.0769382830622694e-4,2.0769382830622694e-4
N(e)-Acetyl-Lysine,N(e)-Acetyl-Lysine_X_HILICPos,146,0,S6C1_C,NA,NA,NA,NA,NA,247.49778228210727,247.49778228210727,NA,NA
Ornithine,Ornithine_X_HILICPos,141,0.03424657534246578,S6C1_C,0.009183509686384093,0.04591754843192047,0.018367019372768186,0.00130974704358316,0.0031307419367612005,247.49778228210727,247.49778228210727,1.8552711062106374e-4,1.8552711062106374e-4
Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,95,0.34931506849315064,S6C1_C,0.0020835317039308793,0.02083531703930879,0.0020835317039308793,5.943042654991149e-4,3.5514744933188425e-4,247.49778228210727,247.49778228210727,8.418385347614919e-5,8.418385347614919e-5
Sarcosine,Sarcosine_X_HILICPos,134,0.0821917808219178,S6C1_C,0.02665001298373148,0.07995003895119443,0.02665001298373148,0.0022804860173652308,0.004542615846918652,247.49778228210727,247.49778228210727,3.2303335494159854e-4,3.2303335494159854e-4
Serine,Serine_X_HILICPos,142,0.0273972602739726,S6C1_C,0.004775986353285318,0.014327959059855955,0.004775986353285318,4.0868911037465896e-4,8.140885824838107e-4,247.49778228210727,247.49778228210727,5.789126240947246e-5,5.789126240947246e-5
Threonine,Threonine_X_HILICPos,135,0.07534246575342463,S6C1_C,0.04276595102559821,0.17106380410239283,0.04276595102559821,0.004879404919001403,0.007289650738857846,247.49778228210727,247.49778228210727,6.91173078502206e-4,6.91173078502206e-4
Tyrosine,Tyrosine_X_HILICPos,80,0.452054794520548,S6C1_C,0.10369654681157806,0.9332689213042025,0.10369654681157806,0.026620458894022456,0.017675547741930607,247.49778228210727,247.49778228210727,0.003770817308740276,0.003770817308740276
Vitamin B3,Vitamin B3_X_HILICPos,118,0.1917808219178082,S6C1_C,0.0013680036902470715,0.008208022141482429,0.0013680036902470715,2.3412471049953442e-4,2.3318244706871532e-4,247.49778228210727,247.49778228210727,3.3164022989614576e-5,3.3164022989614576e-5
Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,144,0.013698630136986356,S6C2_A,0.0010280105631310537,0.014392147883834753,0.006168063378786322,4.1052002524943627e-4,0.0010513744389684784,194.592316076626,194.592316076626,7.396051485490031e-5,7.396051485490031e-5
Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,117,0.1986301369863014,S6C2_A,0.00942416422141414,0.14136246332121208,0.056544985328484836,0.004032207178549639,0.009638349766424489,194.592316076626,194.592316076626,7.264544981598697e-4,7.264544981598697e-4
Alanine,Alanine_X_HILICPos,129,0.11643835616438358,S6C2_A,0.3649594766293508,1.0948784298880523,0.3649594766293508,0.031230190539353067,0.06220900166283876,194.592316076626,194.592316076626,0.005626524479296059,0.005626524479296059
Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,145,0.006849315068493178,S6C2_A,2.4377212875914713e-4,0.0024377212875914714,9.750885150365885e-4,6.95332908340361e-5,1.662082695140729e-4,194.592316076626,194.592316076626,1.252732552210105e-5,1.252732552210105e-5
Asparagine,Asparagine_X_HILICPos,125,0.14383561643835618,S6C2_A,0.03206572796280306,0.12826291185121225,0.06413145592560612,0.0036585570296194182,0.010931498162926327,194.592316076626,194.592316076626,6.591365704322325e-4,6.591365704322325e-4
Aspartic acid,Aspartic acid_X_HILICPos,134,0.0821917808219178,S6C2_A,0.0380787587720911,0.1523150350883644,0.0380787587720911,0.0043446171172668345,0.006490697514282176,194.592316076626,194.592316076626,7.827392065593496e-4,7.827392065593496e-4
beta-Alanine,beta-Alanine_X_HILICPos,75,0.48630136986301364,S6C2_A,0.0635477453894345,0.1906432361683035,0.0635477453894345,0.005437886461224524,0.010832002048862697,194.592316076626,194.592316076626,9.797058795129022e-4,9.797058795129022e-4
Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,127,0.13013698630136983,S6C2_A,1.876713144925842e-4,0.0020643844594184263,1.876713144925842e-4,5.888427267738646e-5,3.198942858851467e-5,194.592316076626,194.592316076626,1.0608766579485693e-5,1.0608766579485693e-5
Carnitine,Carnitine_X_HILICPos,13,0.910958904109589,S6C2_A,0.049700296050941783,0.3479020723565925,0.049700296050941783,0.009923520011114928,0.008471641367506189,194.592316076626,194.592316076626,0.0017878510280929932,0.0017878510280929932
Citrulline,Citrulline_X_HILICPos,118,0.1917808219178082,S6C2_A,0.012351215019725165,0.07410729011835099,0.037053645059175494,0.0021138280996072377,0.006315962222407207,194.592316076626,194.592316076626,3.8083358897465016e-4,3.8083358897465016e-4
Creatine,Creatine_X_HILICPos,83,0.43150684931506844,S6C2_A,0.0076416562453053205,0.030566624981221282,0.02292496873591596,8.718790107191123e-4,0.003907665123219956,194.592316076626,194.592316076626,1.5708032874836046e-4,1.5708032874836046e-4
Cystathionine,Cystathionine_X_HILICPos,142,0.0273972602739726,S6C2_A,0.0038205898690150484,0.02674412908310534,0.007641179738030097,7.628465629374327e-4,0.0013024738182423608,194.592316076626,194.592316076626,1.3743671704166425e-4,1.3743671704166425e-4
Cytosine,Cytosine_X_HILICPos,24,0.8356164383561644,S6C2_A,0.04356826377891127,0.1742730551156451,0.13070479133673382,0.0049709452379048695,0.02227922578337552,194.592316076626,194.592316076626,8.955803529622432e-4,8.955803529622432e-4
Dexpanthenol,Dexpanthenol_X_HILICPos,146,0,S6C2_A,NA,NA,NA,NA,NA,194.592316076626,194.592316076626,NA,NA
DMSP,DMSP_HILICPos_X_HILICPos,3,0.9794520547945206,S6C2_A,1.1783301630679726,5.891650815339863,NA,0.16805279246684207,NA,194.592316076626,194.592316076626,0.030276893425842496,0.030276893425842496
Glucosylglycerol,Glucosylglycerol_X_HILICPos,143,0.020547945205479423,S6C2_A,0.03644977711363087,0.3280479940226778,NA,0.009357204489295036,NA,194.592316076626,194.592316076626,0.0016858219308798403,0.0016858219308798403
Glutamine,Glutamine_X_HILICPos,29,0.8013698630136986,S6C2_A,0.18446471050744329,0.9223235525372164,0.36892942101488657,0.026308254412880736,0.0628856967281706,194.592316076626,194.592316076626,0.0047397737543450925,0.0047397737543450925
Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,67,0.5410958904109588,S6C2_A,0.00993827004401816,0.07950616035214528,0.00993827004401816,0.0022678248735832096,0.0016940233019951273,194.592316076626,194.592316076626,4.085781080936288e-4,4.085781080936288e-4
Gonyol,Gonyol_X_HILICPos,30,0.7945205479452055,S6C2_A,0.5692090865413858,3.9844636057897005,NA,0.11365239665800451,NA,194.592316076626,194.592316076626,0.020475955505975425,0.020475955505975425
Histidine,Histidine_X_HILICPos,123,0.15753424657534243,S6C2_A,0.08322399234781795,0.4993439540869077,0.24967197704345384,0.014243231399126746,0.042557723335499106,194.592316076626,194.592316076626,0.0025661031440227964,0.0025661031440227964
Homoserine,Homoserine_X_HILICPos,133,0.08904109589041098,S6C2_A,0.008648758426883493,0.03459503370753397,0.008648758426883493,9.867848931064394e-4,0.0014742201855629702,194.592316076626,194.592316076626,1.7778211599018761e-4,1.7778211599018761e-4
Choline,I104.1074R10.68_HILICPos_X_HILICPos,9,0.9383561643835616,S6C2_A,0.17420763411042534,0.8710381705521266,0.17420763411042534,0.02484539588214722,0.02969448307013245,194.592316076626,194.592316076626,0.0044762207887444625,0.0044762207887444625
Proline,I116.0709R8.8_HILICPos_X_HILICPos,28,0.8082191780821918,S6C2_A,0.13220994790605045,0.6610497395302523,0.13220994790605045,0.0188557092348877,0.022535786562090536,194.592316076626,194.592316076626,0.003397100938301932,0.003397100938301932
Betaine,I118.0864R7.19_HILICPos_X_HILICPos,1,0.9931506849315068,S6C2_A,1.468348923489888,7.34174461744944,1.468348923489888,0.20941510676912262,0.2502867481799316,194.592316076626,194.592316076626,0.03772885160870602,0.03772885160870602
Dimethylsulfonioacetate (DMS-Ac),I121.032R8.27_HILICPos_X_HILICPos,5,0.9657534246575342,S6C2_A,0.3736358980357171,1.4945435921428685,NA,0.0426301951685753,NA,194.592316076626,194.592316076626,0.007680383389621364,0.007680383389621364
Leucine,I132.102R6.53_HILICPos_X_HILICPos,10,0.9315068493150684,S6C2_A,1.564940550803881,9.389643304823286,1.564940550803881,0.26782914111859424,0.2667512300990983,194.592316076626,194.592316076626,0.04825289864542164,0.04825289864542164
Trimethylammonium Propionate (TMAP),I132.102R9.3_HILICPos_X_HILICPos,4,0.9726027397260274,S6C2_A,0.27809356710457256,1.6685614026274354,0.27809356710457256,0.047593859837016826,0.04740231254770991,194.592316076626,194.592316076626,0.008574652053426375,0.008574652053426375
Homarine,I138.0549R5.35_HILICPos_X_HILICPos,2,0.9863013698630136,S6C2_A,16.756277124012527,117.29393986808769,16.756277124012527,3.345679292966198,2.8561835990611217,194.592316076626,194.592316076626,0.6027675821582802,0.6027675821582802
Trigonelline,I138.055R7.72_HILICPos_X_HILICPos,7,0.952054794520548,S6C2_A,0.12124881040080854,0.8487416728056598,0.12124881040080854,0.024209413060699535,0.02066741085203133,194.592316076626,194.592316076626,0.004361640222584354,0.004361640222584354
Ectoine,I143.0816R7.97_HILICPos_X_HILICPos,11,0.9246575342465754,S6C2_A,0.036269932623080044,0.21761959573848028,0.07253986524616009,0.006207357140741759,0.01236474975084277,194.592316076626,194.592316076626,0.0011183360171980617,0.0011183360171980617
Stachydrine hydrochloride,I144.1019R6.44_HILICPos_X_HILICPos,12,0.9178082191780822,S6C2_A,0.03409335392048529,0.23865347744339704,0.03409335392048529,0.006807325242674251,0.0058113671422353515,194.592316076626,194.592316076626,0.001226428063836913,0.001226428063836913
Glutamic acid,I148.0605R12.12_HILICPos_X_HILICPos,18,0.8767123287671232,S6C2_A,2.7967958985888246,13.983979492944123,2.7967958985888246,0.3988774754725091,0.4767265733522276,194.592316076626,194.592316076626,0.07186295828576064,0.07186295828576064
4-Hydroxyisoleucine,I148.0968R8.21_HILICPos_X_HILICPos,16,0.8904109589041096,S6C2_A,0.7962738734007025,4.777643240404215,0.7962738734007025,0.1362769643220862,0.13572850107072854,194.592316076626,194.592316076626,0.024552065244564377,0.024552065244564377
Guanine,I152.0567R8.12_HILICPos_X_HILICPos,15,0.8972602739726028,S6C2_A,0.3999841721062195,1.9999208605310974,1.9999208605310974,0.05704552015368431,0.3408956010332009,194.592316076626,194.592316076626,0.010277491428508279,0.010277491428508279
Betonicine,I160.0969R8.37_HILICPos_X_HILICPos,14,0.904109589041096,S6C2_A,0.036619335731274134,0.25633535011891895,0.036619335731274134,0.007311681011931292,0.006241932223375174,194.592316076626,194.592316076626,0.0013172943068213443,0.0013172943068213443
Arginine,I175.119R17.83_HILICPos_X_HILICPos,55,0.6232876712328768,S6C2_A,0.0277025653653682,0.1662153921922092,0.1108102614614728,0.004741109357014868,0.018888112738382798,194.592316076626,194.592316076626,8.541724336471611e-4,8.541724336471611e-4
Arsenobetaine,I179.0048R7.02_HILICPos_X_HILICPos,46,0.6849315068493151,S6C2_A,0.007113604226149533,0.03556802113074767,NA,0.001014538278130624,NA,194.592316076626,194.592316076626,1.8278224879517748e-4,1.8278224879517748e-4
Acetyl-L-carnitine,I204.1232R7.22_HILICPos_X_HILICPos,47,0.678082191780822,S6C2_A,0.00461364168301152,0.041522775147103674,0.00461364168301152,0.001184391019283622,7.864161955210453e-4,194.592316076626,194.592316076626,2.1338342635663455e-4,2.1338342635663455e-4
Deoxyadenosine,I252.1092R3.46_HILICPos_X_HILICPos,32,0.7808219178082192,S6C2_A,0.016691850016270215,0.16691850016270215,0.08345925008135108,0.004761164730551159,0.014226008528510971,194.592316076626,194.592316076626,8.577856696919804e-4,8.577856696919804e-4
Guanosine,I284.0991R8.89_HILICPos_X_HILICPos,100,0.31506849315068497,S6C2_A,0.029179949530340334,0.2917994953034033,0.14589974765170166,0.00832325634412591,0.024869275153773417,194.592316076626,194.592316076626,0.0014995427424200007,0.0014995427424200007
Inosine,Inosine_X_HILICPos,114,0.2191780821917808,S6C2_A,0.013569074350439438,0.1356907435043944,0.05427629740175775,0.0038704276734194197,0.009251641597315728,194.592316076626,194.592316076626,6.973078189323903e-4,6.973078189323903e-4
Lysine,Lysine_X_HILICPos,113,0.226027397260274,S6C2_A,0.06154311445277215,0.36925868671663287,0.1230862289055443,0.010532693703401241,0.020980607187887884,194.592316076626,194.592316076626,0.0018976015814068797,0.0018976015814068797
Methionine,Methionine_X_HILICPos,105,0.2808219178082192,S6C2_A,0.02334689611816268,0.1167344805908134,0.02334689611816268,0.0033297213387757305,0.003979584563334783,194.592316076626,194.592316076626,5.998925494306057e-4,5.998925494306057e-4
Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,136,0.06849315068493156,S6C2_A,0.011447767949081694,0.05723883974540847,0.011447767949081694,0.0016326742976235052,0.0019513240811211271,194.592316076626,194.592316076626,2.9414748176834036e-4,2.9414748176834036e-4
N(e)-Acetyl-Lysine,N(e)-Acetyl-Lysine_X_HILICPos,146,0,S6C2_A,NA,NA,NA,NA,NA,194.592316076626,194.592316076626,NA,NA
Ornithine,Ornithine_X_HILICPos,138,0.0547945205479452,S6C2_A,0.019805649967316246,0.09902824983658123,0.03961129993463249,0.0028246707823911615,0.006751926121385125,194.592316076626,194.592316076626,5.089011315204563e-4,5.089011315204563e-4
Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,109,0.2534246575342466,S6C2_A,0.0011545734276782005,0.011545734276782006,0.0011545734276782005,3.2932924015820593e-4,1.9680228869696468e-4,194.592316076626,194.592316076626,5.933294032142338e-5,5.933294032142338e-5
Sarcosine,Sarcosine_X_HILICPos,126,0.136986301369863,S6C2_A,0.03196679502365078,0.09590038507095235,0.03196679502365078,0.00273545191576146,0.005448885512299061,194.592316076626,194.592316076626,4.928271938198679e-4,4.928271938198679e-4
Serine,Serine_X_HILICPos,140,0.04109589041095896,S6C2_A,0.00852510390461783,0.025575311713853487,0.00852510390461783,7.295073463166677e-4,0.0014531427101887532,194.592316076626,194.592316076626,1.3143022411934557e-4,1.3143022411934557e-4
Threonine,Threonine_X_HILICPos,137,0.06164383561643838,S6C2_A,0.0467755959113373,0.1871023836453492,0.0467755959113373,0.005336887577745818,0.0079731129349023145,194.592316076626,194.592316076626,9.615096187645589e-4,9.615096187645589e-4
Tyrosine,Tyrosine_X_HILICPos,61,0.5821917808219178,S6C2_A,0.12989112163054792,1.1690200946749312,0.12989112163054792,0.033344999138181536,0.022140532083536273,194.592316076626,194.592316076626,0.0060075347179412665,0.0060075347179412665
Vitamin B3,Vitamin B3_X_HILICPos,111,0.23972602739726023,S6C2_A,0.0018403998237966125,0.011042398942779676,0.0018403998237966125,3.149721590823746e-4,3.1370451524163586e-4,194.592316076626,194.592316076626,5.674632567933172e-5,5.674632567933172e-5
Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,143,0,S6C2_B,NA,NA,NA,NA,NA,189.1563365890826,189.1563365890826,NA,NA
Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,138,0.034965034965035,S6C2_B,8.912415863582099e-4,0.013368623795373149,0.005347449518149259,3.8132513800744186e-4,9.114970764393639e-4,189.1563365890826,189.1563365890826,7.067499845069815e-5,7.067499845069815e-5
Alanine,Alanine_X_HILICPos,132,0.07692307692307687,S6C2_B,0.28087053529137385,0.8426116058741215,0.28087053529137385,0.024034559713455767,0.04787565939746391,189.1563365890826,189.1563365890826,0.004454577737485924,0.004454577737485924
Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,143,0,S6C2_B,NA,NA,NA,NA,NA,189.1563365890826,189.1563365890826,NA,NA
Asparagine,Asparagine_X_HILICPos,134,0.06293706293706292,S6C2_B,0.018693678918325088,0.07477471567330035,0.037387357836650176,0.002132865671891892,0.006372845082171709,189.1563365890826,189.1563365890826,3.953064275913666e-4,3.953064275913666e-4
Aspartic acid,Aspartic acid_X_HILICPos,135,0.05594405594405594,S6C2_B,0.025409090051407342,0.10163636020562937,0.025409090051407342,0.0028990642324305087,0.004331094892665401,189.1563365890826,189.1563365890826,5.373140653829698e-4,5.373140653829698e-4
beta-Alanine,beta-Alanine_X_HILICPos,98,0.3146853146853147,S6C2_B,0.045511033503874934,0.13653310051162482,0.045511033503874934,0.0038944549709894844,0.007757562524661884,189.1563365890826,189.1563365890826,7.218003000778405e-4,7.218003000778405e-4
