Date,ID,replicate,Precursor.Ion.Name,MassFeature_Column,QC_area,ID_rep,PresAbs,LogArea,CultureID_short,Org_Name,Org_Type,Org_Type_Specific,BioVol_perFilter_uL,Species,strain,biovolArea,LogBioArea,Column,z,Vol_recon_uL,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFFlag,RFratio,intracell_conc_umolL
161114,7803,F,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,7803_F,0,0,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.18928,Synechococcus sp.,7803,NA,0,HILIC,1,400,1.5,Glycerophosphocholine,231762956.1250518,147559833.54487243,187487913.2422543,used relative RF,0.93894422690673,NA
161114,8102,A,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,8102_A,0,0,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.708,Synechococcus sp.,8102,NA,0,HILIC,1,400,1.5,Glycerophosphocholine,231762956.1250518,147559833.54487243,187487913.2422543,used relative RF,0.93894422690673,NA
161114,8102,F,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,8102_F,0,0,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.75484,Synechococcus sp.,8102,NA,0,HILIC,1,400,1.5,Glycerophosphocholine,231762956.1250518,147559833.54487243,187487913.2422543,used relative RF,0.93894422690673,NA
161114,8501,B,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,8501_B,0,0,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.711258,Crocosphaera watsonii,8501,NA,0,HILIC,1,400,1.5,Glycerophosphocholine,231762956.1250518,147559833.54487243,187487913.2422543,used relative RF,0.93894422690673,NA
161114,8501,C,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,97147,8501_C,1,4.987429393679366,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,5.351031818,Crocosphaera watsonii,8501,18154.81636143768,4.258991860320371,HILIC,1,400,1.5,Glycerophosphocholine,231762956.1250518,147559833.54487243,187487913.2422543,used relative RF,0.93894422690673,0.04125140835186228
161114,8501,D,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,112898,8501_D,1,5.052686248420474,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.515528571,Crocosphaera watsonii,8501,32114.08973640795,4.506695616586529,HILIC,1,400,1.5,Glycerophosphocholine,231762956.1250518,147559833.54487243,187487913.2422543,used relative RF,0.93894422690673,0.07296969593032043
161114,MED4,D,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,MED4_D,0,0,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.390883343,Prochlorococcus marinus,MED4,NA,0,HILIC,1,400,1.5,Glycerophosphocholine,231762956.1250518,147559833.54487243,187487913.2422543,used relative RF,0.93894422690673,NA
161114,MED4,E,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,180531,MED4_E,1,5.25655178780931,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.346499459,Prochlorococcus marinus,MED4,521013.8004861935,5.716849226937958,HILIC,1,400,1.5,Glycerophosphocholine,231762956.1250518,147559833.54487243,187487913.2422543,used relative RF,0.93894422690673,1.1838485508707002
161114,MED4,F,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,260590,MED4_F,1,5.41595774588099,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.395070736,Prochlorococcus marinus,MED4,659603.3982127191,5.819282884421284,HILIC,1,400,1.5,Glycerophosphocholine,231762956.1250518,147559833.54487243,187487913.2422543,used relative RF,0.93894422690673,1.4987520990707603
170821,1314P,A,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,1314P_A,0,0,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.3185,Prochlorococcus marinus,1314,NA,0,HILIC,1,400,3,Glycerophosphocholine,134269235.40343067,85487113.02956115,108618992.35026683,used relative RF,0.93894422690673,NA
170821,1314P,B,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,1314P_B,0,0,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.34858,Prochlorococcus marinus,1314,NA,0,HILIC,1,400,3,Glycerophosphocholine,134269235.40343067,85487113.02956115,108618992.35026683,used relative RF,0.93894422690673,NA
170821,1314P,C,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,1314P_C,0,0,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.31701,Prochlorococcus marinus,1314,NA,0,HILIC,1,400,3,Glycerophosphocholine,134269235.40343067,85487113.02956115,108618992.35026683,used relative RF,0.93894422690673,NA
170821,As9601,A,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,203754,As9601_A,1,5.3091061433549624,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.452556309,Prochlorococcus marinus,AS9601,450229.05646863935,5.653433519666692,HILIC,1,400,3,Glycerophosphocholine,134269235.40343067,85487113.02956115,108618992.35026683,used relative RF,0.93894422690673,1.7658261558407529
170821,As9601,B,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,As9601_B,0,0,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.487486222,Prochlorococcus marinus,AS9601,NA,0,HILIC,1,400,3,Glycerophosphocholine,134269235.40343067,85487113.02956115,108618992.35026683,used relative RF,0.93894422690673,NA
170821,As9601,C,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,As9601_C,0,0,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.467084563,Prochlorococcus marinus,AS9601,NA,0,HILIC,1,400,3,Glycerophosphocholine,134269235.40343067,85487113.02956115,108618992.35026683,used relative RF,0.93894422690673,NA
170821,Nat,A,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,Nat_A,0,0,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.062888292,Prochlorococcus marinus,NATL2A,NA,0,HILIC,1,400,3,Glycerophosphocholine,134269235.40343067,85487113.02956115,108618992.35026683,used relative RF,0.93894422690673,NA
170821,Nat,B,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,Nat_B,0,0,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054405,Prochlorococcus marinus,NATL2A,NA,0,HILIC,1,400,3,Glycerophosphocholine,134269235.40343067,85487113.02956115,108618992.35026683,used relative RF,0.93894422690673,NA
170821,Nat,C,Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,NA,Nat_C,0,0,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054925488,Prochlorococcus marinus,NATL2A,NA,0,HILIC,1,400,3,Glycerophosphocholine,134269235.40343067,85487113.02956115,108618992.35026683,used relative RF,0.93894422690673,NA
161114,7803,B,Histidine,Histidine_X_HILICPos,48176372,7803_B,1,7.682834091641856,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.20472,Synechococcus sp.,7803,21851469.57436772,7.3394806498454255,HILIC,1,400,1.5,Histidine,29354432,28474586,28914509,NA,0.9444618979033288,320.0666153231375
161114,7803,F,Histidine,Histidine_X_HILICPos,79596656,7803_F,1,7.900894822621419,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.18928,Synechococcus sp.,7803,36357458.15976028,7.560593513004893,HILIC,1,400,1.5,Histidine,29354432,28474586,28914509,NA,0.9444618979033288,532.5412341418587
161114,8102,A,Histidine,Histidine_X_HILICPos,34291672,8102_A,1,7.535188661045852,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.708,Synechococcus sp.,8102,48434564.971751414,7.685155403356083,HILIC,1,400,1.5,Histidine,29354432,28474586,28914509,NA,0.9444618979033288,709.4391167787456
161114,8102,F,Histidine,Histidine_X_HILICPos,27300756,8102_F,1,7.436174673490659,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.75484,Synechococcus sp.,8102,36167606.38016003,7.558319767531693,HILIC,1,400,1.5,Histidine,29354432,28474586,28914509,NA,0.9444618979033288,529.7604043993592
161114,8501,B,Histidine,Histidine_X_HILICPos,11170241,8501_B,1,7.0480625431998565,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.711258,Crocosphaera watsonii,8501,3009826.0482025235,6.4785413964281275,HILIC,1,400,1.5,Histidine,29354432,28474586,28914509,NA,0.9444618979033288,44.08604339772287
161114,8501,C,Histidine,Histidine_X_HILICPos,20041410,8501_C,1,7.301928272767966,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,5.351031818,Crocosphaera watsonii,8501,3745335.6065990785,6.573490739408971,HILIC,1,400,1.5,Histidine,29354432,28474586,28914509,NA,0.9444618979033288,54.859325903625574
161114,8501,D,Histidine,Histidine_X_HILICPos,13229955,8501_D,1,7.121558366992874,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.515528571,Crocosphaera watsonii,8501,3763290.422138913,6.575567735158929,HILIC,1,400,1.5,Histidine,29354432,28474586,28914509,NA,0.9444618979033288,55.12231677565951
161114,MED4,D,Histidine,Histidine_X_HILICPos,17672468,MED4_D,1,7.247297203945672,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.390883343,Prochlorococcus marinus,MED4,45211617.0117794,7.65525004002997,HILIC,1,400,1.5,Histidine,29354432,28474586,28914509,NA,0.9444618979033288,662.2313973436695
161114,MED4,E,Histidine,Histidine_X_HILICPos,42323968,MED4_E,1,7.626586377357004,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.346499459,Prochlorococcus marinus,MED4,122147284.50701563,8.086883816485653,HILIC,1,400,1.5,Histidine,29354432,28474586,28914509,NA,0.9444618979033288,1789.1367804814581
161114,MED4,F,Histidine,Histidine_X_HILICPos,51424852,MED4_F,1,7.711173050475156,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.395070736,Prochlorococcus marinus,MED4,130166188.77081294,8.11449818901545,HILIC,1,400,1.5,Histidine,29354432,28474586,28914509,NA,0.9444618979033288,1906.5926585668637
170821,1314P,A,Histidine,Histidine_X_HILICPos,NA,1314P_A,0,0,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.3185,Prochlorococcus marinus,1314,NA,0,HILIC,1,400,3,Histidine,88467432,37726888,63097160,NA,0.9444618979033288,NA
170821,1314P,B,Histidine,Histidine_X_HILICPos,NA,1314P_B,0,0,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.34858,Prochlorococcus marinus,1314,NA,0,HILIC,1,400,3,Histidine,88467432,37726888,63097160,NA,0.9444618979033288,NA
170821,1314P,C,Histidine,Histidine_X_HILICPos,NA,1314P_C,0,0,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.31701,Prochlorococcus marinus,1314,NA,0,HILIC,1,400,3,Histidine,88467432,37726888,63097160,NA,0.9444618979033288,NA
170821,As9601,A,Histidine,Histidine_X_HILICPos,NA,As9601_A,0,0,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.452556309,Prochlorococcus marinus,AS9601,NA,0,HILIC,1,400,3,Histidine,88467432,37726888,63097160,NA,0.9444618979033288,NA
170821,As9601,B,Histidine,Histidine_X_HILICPos,NA,As9601_B,0,0,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.487486222,Prochlorococcus marinus,AS9601,NA,0,HILIC,1,400,3,Histidine,88467432,37726888,63097160,NA,0.9444618979033288,NA
170821,As9601,C,Histidine,Histidine_X_HILICPos,NA,As9601_C,0,0,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.467084563,Prochlorococcus marinus,AS9601,NA,0,HILIC,1,400,3,Histidine,88467432,37726888,63097160,NA,0.9444618979033288,NA
170821,Nat,A,Histidine,Histidine_X_HILICPos,NA,Nat_A,0,0,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.062888292,Prochlorococcus marinus,NATL2A,NA,0,HILIC,1,400,3,Histidine,88467432,37726888,63097160,NA,0.9444618979033288,NA
170821,Nat,B,Histidine,Histidine_X_HILICPos,NA,Nat_B,0,0,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054405,Prochlorococcus marinus,NATL2A,NA,0,HILIC,1,400,3,Histidine,88467432,37726888,63097160,NA,0.9444618979033288,NA
170821,Nat,C,Histidine,Histidine_X_HILICPos,NA,Nat_C,0,0,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054925488,Prochlorococcus marinus,NATL2A,NA,0,HILIC,1,400,3,Histidine,88467432,37726888,63097160,NA,0.9444618979033288,NA
161114,7803,B,Lysine,Lysine_X_HILICPos,42614628,7803_B,1,7.629558701666276,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.20472,Synechococcus sp.,7803,19328816.357632715,7.286205259869846,HILIC,1,400,1.5,Lysine,3028657.5,2970740.25,2999698.875,NA,0.9209008003142484,2798.8185301085305
161114,7803,F,Lysine,Lysine_X_HILICPos,58546408,7803_F,1,7.767500254939843,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.18928,Synechococcus sp.,7803,26742311.627567053,7.427198945323317,HILIC,1,400,1.5,Lysine,3028657.5,2970740.25,2999698.875,NA,0.9209008003142484,3872.2949163731564
161114,8102,A,Lysine,Lysine_X_HILICPos,7116961,8102_A,1,6.85229458595743,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.708,Synechococcus sp.,8102,10052204.802259887,7.002261328267661,HILIC,1,400,1.5,Lysine,3028657.5,2970740.25,2999698.875,NA,0.9209008003142484,1455.5623349332013
161114,8102,F,Lysine,Lysine_X_HILICPos,7706266,8102_F,1,6.886843995637065,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.75484,Synechococcus sp.,8102,10209138.360447248,7.0089890896781,HILIC,1,400,1.5,Lysine,3028657.5,2970740.25,2999698.875,NA,0.9209008003142484,1478.2863622364664
161114,8501,B,Lysine,Lysine_X_HILICPos,12150138,8501_B,1,7.084581210633767,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.711258,Crocosphaera watsonii,8501,3273859.6993256733,6.5150600638620375,HILIC,1,400,1.5,Lysine,3028657.5,2970740.25,2999698.875,NA,0.9209008003142484,474.05588743306066
161114,8501,C,Lysine,Lysine_X_HILICPos,32038754,8501_C,1,7.505675617853938,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,5.351031818,Crocosphaera watsonii,8501,5987397.40104457,6.777238084494943,HILIC,1,400,1.5,Lysine,3028657.5,2970740.25,2999698.875,NA,0.9209008003142484,866.9769779539454
161114,8501,D,Lysine,Lysine_X_HILICPos,21334520,8501_D,1,7.329082876222921,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.515528571,Crocosphaera watsonii,8501,6068652.144087496,6.7830922443889765,HILIC,1,400,1.5,Lysine,3028657.5,2970740.25,2999698.875,NA,0.9209008003142484,878.7426896395419
161114,MED4,D,Lysine,Lysine_X_HILICPos,NA,MED4_D,0,0,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.390883343,Prochlorococcus marinus,MED4,NA,0,HILIC,1,400,1.5,Lysine,3028657.5,2970740.25,2999698.875,NA,0.9209008003142484,NA
161114,MED4,E,Lysine,Lysine_X_HILICPos,7758693,MED4_E,1,6.889788567818116,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.346499459,Prochlorococcus marinus,MED4,22391645.35030342,7.350086006946764,HILIC,1,400,1.5,Lysine,3028657.5,2970740.25,2999698.875,NA,0.9209008003142484,3242.3171065671613
161114,MED4,F,Lysine,Lysine_X_HILICPos,8778585,MED4_F,1,6.943424518614951,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.395070736,Prochlorococcus marinus,MED4,22220286.647604294,7.346749657155246,HILIC,1,400,1.5,Lysine,3028657.5,2970740.25,2999698.875,NA,0.9209008003142484,3217.504313919344
170821,1314P,A,Lysine,Lysine_X_HILICPos,NA,1314P_A,0,0,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.3185,Prochlorococcus marinus,1314,NA,0,HILIC,1,400,3,Lysine,8035571,4706226,6370898.5,NA,0.9209008003142484,NA
170821,1314P,B,Lysine,Lysine_X_HILICPos,2306318,1314P_B,1,6.36291918852835,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.34858,Prochlorococcus marinus,1314,6616323.3690974815,6.820616722962673,HILIC,1,400,3,Lysine,8035571,4706226,6370898.5,NA,0.9209008003142484,451.08997748363765
170821,1314P,C,Lysine,Lysine_X_HILICPos,3281274,1314P_C,1,6.516042497292339,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.31701,Prochlorococcus marinus,1314,10350695.561654206,7.014969535149289,HILIC,1,400,3,Lysine,8035571,4706226,6370898.5,NA,0.9209008003142484,705.693293295531
170821,As9601,A,Lysine,Lysine_X_HILICPos,5265295,As9601_A,1,6.7214227085287375,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.452556309,Prochlorococcus marinus,AS9601,11634563.247244444,7.065750084840466,HILIC,1,400,3,Lysine,8035571,4706226,6370898.5,NA,0.9209008003142484,793.2252673356494
170821,As9601,B,Lysine,Lysine_X_HILICPos,5319963,As9601_B,1,6.725908611815403,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.487486222,Prochlorococcus marinus,AS9601,10913053.04624589,7.037946266229937,HILIC,1,400,3,Lysine,8035571,4706226,6370898.5,NA,0.9209008003142484,744.0338959098225
170821,As9601,C,Lysine,Lysine_X_HILICPos,5177976,As9601_C,1,6.714160033141781,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.467084563,Prochlorococcus marinus,AS9601,11085735.667954413,7.0447645189148025,HILIC,1,400,3,Lysine,8035571,4706226,6370898.5,NA,0.9209008003142484,755.8071112732274
170821,Nat,A,Lysine,Lysine_X_HILICPos,3416098,Nat_A,1,6.533530321106175,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.062888292,Prochlorococcus marinus,NATL2A,54320095.066343985,7.734960521337844,HILIC,1,400,3,Lysine,8035571,4706226,6370898.5,NA,0.9209008003142484,3703.4541834566653
170821,Nat,B,Lysine,Lysine_X_HILICPos,3925866,Nat_B,1,6.5939354719186625,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054405,Prochlorococcus marinus,NATL2A,72160022.05679625,7.858296657282547,HILIC,1,400,3,Lysine,8035571,4706226,6370898.5,NA,0.9209008003142484,4919.750881108942
170821,Nat,C,Lysine,Lysine_X_HILICPos,3065996,Nat_C,1,6.486571583923751,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054925488,Prochlorococcus marinus,NATL2A,55821006.087374225,7.746797659710071,HILIC,1,400,3,Lysine,8035571,4706226,6370898.5,NA,0.9209008003142484,3805.7838129067186
161114,7803,B,Methionine,Methionine_X_HILICPos,20292440,7803_B,1,7.307334270533811,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.20472,Synechococcus sp.,7803,9204089.408178816,6.963980828737382,HILIC,1,400,1.5,Methionine,36937344,36880068,36908706,NA,0.9431634496887729,105.7608757926479
161114,7803,F,Methionine,Methionine_X_HILICPos,33740960,7803_F,1,7.528157435003889,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.18928,Synechococcus sp.,7803,15411897.975590147,7.187856125387364,HILIC,1,400,1.5,Methionine,36937344,36880068,36908706,NA,0.9431634496887729,177.09256779676036
161114,8102,A,Methionine,Methionine_X_HILICPos,24893660,8102_A,1,7.396088753617364,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.708,Synechococcus sp.,8102,35160536.72316384,7.546055495927595,HILIC,1,400,1.5,Methionine,36937344,36880068,36908706,NA,0.9431634496887729,404.01706157667104
161114,8102,F,Methionine,Methionine_X_HILICPos,25374858,8102_F,1,7.4044036205768755,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.75484,Synechococcus sp.,8102,33616207.40819246,7.526548714617911,HILIC,1,400,1.5,Methionine,36937344,36880068,36908706,NA,0.9431634496887729,386.27172973336053
161114,8501,B,Methionine,Methionine_X_HILICPos,6317604,8501_B,1,6.800552399979265,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.711258,Crocosphaera watsonii,8501,1702281.0055242723,6.2310312532075365,HILIC,1,400,1.5,Methionine,36937344,36880068,36908706,NA,0.9431634496887729,19.560297820385827
161114,8501,C,Methionine,Methionine_X_HILICPos,11948006,8501_C,1,7.077295432024344,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,5.351031818,Crocosphaera watsonii,8501,2232841.516622804,6.348857898665349,HILIC,1,400,1.5,Methionine,36937344,36880068,36908706,NA,0.9431634496887729,25.656777529167616
161114,8501,D,Methionine,Methionine_X_HILICPos,6689830,8501_D,1,6.825415081743908,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.515528571,Crocosphaera watsonii,8501,1902937.1728579248,6.279424449909964,HILIC,1,400,1.5,Methionine,36937344,36880068,36908706,NA,0.9431634496887729,21.865965556679814
161114,MED4,D,Methionine,Methionine_X_HILICPos,1882740,MED4_D,1,6.27479034956439,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.390883343,Prochlorococcus marinus,MED4,4816628.88356949,6.682743185648689,HILIC,1,400,1.5,Methionine,36937344,36880068,36908706,NA,0.9431634496887729,55.34614740289323
161114,MED4,E,Methionine,Methionine_X_HILICPos,1800123,MED4_E,1,6.255302180878992,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.346499459,Prochlorococcus marinus,MED4,5195168.284519602,6.71559962000764,HILIC,1,400,1.5,Methionine,36937344,36880068,36908706,NA,0.9431634496887729,59.695807297649694
161114,MED4,F,Methionine,Methionine_X_HILICPos,3260963,MED4_F,1,6.513345871180385,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.395070736,Prochlorococcus marinus,MED4,8254124.395586719,6.9166710097206785,HILIC,1,400,1.5,Methionine,36937344,36880068,36908706,NA,0.9431634496887729,94.84517003963377
170821,1314P,A,Methionine,Methionine_X_HILICPos,378356,1314P_A,1,5.5779006254351575,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.3185,Prochlorococcus marinus,1314,1187930.9262166405,6.074791188763788,HILIC,1,400,3,Methionine,41107292,37227508,39167400,NA,0.9431634496887729,12.862917215299463
170821,1314P,B,Methionine,Methionine_X_HILICPos,391277,1314P_B,1,5.592484320002246,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.34858,Prochlorococcus marinus,1314,1122488.3814332434,6.050181854436569,HILIC,1,400,3,Methionine,41107292,37227508,39167400,NA,0.9431634496887729,12.154305277239818
170821,1314P,C,Methionine,Methionine_X_HILICPos,349224,1314P_C,1,5.54310408242586,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.31701,Prochlorococcus marinus,1314,1101618.245481215,6.04203112028281,HILIC,1,400,3,Methionine,41107292,37227508,39167400,NA,0.9431634496887729,11.928323425013815
170821,As9601,A,Methionine,Methionine_X_HILICPos,1215991,As9601_A,1,6.084930360574215,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.452556309,Prochlorococcus marinus,AS9601,2686938.566135424,6.429257736885943,HILIC,1,400,3,Methionine,41107292,37227508,39167400,NA,0.9431634496887729,29.094173386721334
170821,As9601,B,Methionine,Methionine_X_HILICPos,857018,As9601_B,1,5.93298994353181,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.487486222,Prochlorococcus marinus,AS9601,1758035.3276117821,6.2450275979463425,HILIC,1,400,3,Methionine,41107292,37227508,39167400,NA,0.9431634496887729,19.03600822369554
170821,As9601,C,Methionine,Methionine_X_HILICPos,1498813,As9601_C,1,6.175747451304453,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.467084563,Prochlorococcus marinus,AS9601,3208868.6262149066,6.506351937077475,HILIC,1,400,3,Methionine,41107292,37227508,39167400,NA,0.9431634496887729,34.74563258086839
170821,Nat,A,Methionine,Methionine_X_HILICPos,656806,Nat_A,1,5.817437111460637,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.062888292,Prochlorococcus marinus,NATL2A,10444010.78661828,7.018867311692307,HILIC,1,400,3,Methionine,41107292,37227508,39167400,NA,0.9431634496887729,113.08775887485073
170821,Nat,B,Methionine,Methionine_X_HILICPos,731853,Nat_B,1,5.864423857424524,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054405,Prochlorococcus marinus,NATL2A,13451943.755169561,7.128785042788408,HILIC,1,400,3,Methionine,41107292,37227508,39167400,NA,0.9431634496887729,145.6576599606561
170821,Nat,C,Methionine,Methionine_X_HILICPos,787189,Nat_C,1,5.896079016733398,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054925488,Prochlorococcus marinus,NATL2A,14331943.66884824,7.156305092519719,HILIC,1,400,3,Methionine,41107292,37227508,39167400,NA,0.9431634496887729,155.18629987507416
161114,7803,B,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,1015430,7803_B,1,6.006649990112503,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.20472,Synechococcus sp.,7803,460570.9568561994,5.663296548316072,HILIC,1,400,1.5,Methionine Sulfoxide,39485533.45446024,18455106.457398538,30419473.868687414,used relative RF,0.5329250033035939,11.36419676781471
161114,7803,F,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,1278647,7803_F,1,6.106750664015802,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.18928,Synechococcus sp.,7803,584049.093765987,5.766449354399277,HILIC,1,400,1.5,Methionine Sulfoxide,39485533.45446024,18455106.457398538,30419473.868687414,used relative RF,0.5329250033035939,14.41091481088079
161114,8102,A,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,4888688,8102_A,1,6.689192321125133,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.708,Synechococcus sp.,8102,6904926.5536723165,6.839159063435364,HILIC,1,400,1.5,Methionine Sulfoxide,39485533.45446024,18455106.457398538,30419473.868687414,used relative RF,0.5329250033035939,170.3731919156611
161114,8102,F,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,2219474,8102_F,1,6.346250061853989,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.75484,Synechococcus sp.,8102,2940323.7772243125,6.468395155895023,HILIC,1,400,1.5,Methionine Sulfoxide,39485533.45446024,18455106.457398538,30419473.868687414,used relative RF,0.5329250033035939,72.54998924279546
161114,8501,B,Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,826821,8501_B,1,5.917411498516813,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.711258,Crocosphaera watsonii,8501,222787.2597378032,5.347890351745083,HILIC,1,400,1.5,Methionine Sulfoxide,39485533.45446024,18455106.457398538,30419473.868687414,used relative RF,0.5329250033035939,5.4970862129570275
